Year,Month,Day, Inflow volume [m3 d-1], Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as PO4 [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as phosphorus [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3], Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3], Inflow concentration of Ca2+ [mg m-3], Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3], Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]"," *Iron, water, unfiltered, recoverable [mg m-3]"," *Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
2005,3,8,2984822.166,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,9,1039794.607,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,10,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,11,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,12,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,13,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,14,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,15,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,16,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,17,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,18,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,19,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,20,922358.9808,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,21,1301578.19,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,22,875874.0455,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,23,1237967.226,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,24,702167.1817,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,25,1034901.456,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,26,1093619.269,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,27,1350509.701,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,28,1984172.768,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,29,2037997.43,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,30,1475285.054,,,,,,,,,,,,,,,,,,,,,,,,
2005,3,31,1460605.601,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,1,1316257.644,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,2,3718794.83,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,3,3718794.83,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,4,2617835.834,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,5,3645397.564,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,6,5015479.869,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,7,2789096.122,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,8,1399441.212,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,9,863641.1677,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,10,618983.6131,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,11,506441.138,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,12,433043.8716,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,13,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,14,354753.4542,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,15,325394.5476,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,16,296035.6411,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,17,276463.0367,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,18,259337.0079,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,19,247104.1301,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,20,241721.6639,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,21,389005.5118,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,22,313161.6699,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,23,1984172.768,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,24,2194578.265,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,25,1264879.557,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,26,800030.2035,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,27,543139.7712,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,28,464849.3537,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,29,376772.6341,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,30,384112.3607,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,1,623876.7642,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,2,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,3,337627.4253,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,4,296035.6411,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,5,261783.5834,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,6,241966.3215,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,7,223861.6625,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,8,206490.9761,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,9,189120.2897,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,10,175419.4666,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,11,165388.5069,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,12,153400.2867,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,13,139944.1212,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,14,154623.5745,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,15,589624.7066,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,16,330287.6987,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,17,212118.0998,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,18,171994.2609,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,19,150953.7112,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,20,136763.573,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,21,126977.2708,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,22,115478.3658,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,23,112053.16,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,24,117924.9413,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,25,125509.3255,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,26,115478.3658,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,27,103245.488,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,28,98107.67939,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,29,101532.8852,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,30,101532.8852,,,,,,,,,,,,,,,,,,,,,,,,
2005,5,31,95171.78874,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,1,88566.03477,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,2,84162.19878,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,3,79758.3628,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,4,78535.07503,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,5,81470.96568,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,6,78535.07503,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,7,89789.32254,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,8,85140.829,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,9,76333.15704,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,10,4208109.939,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,11,543139.7712,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,12,503994.5625,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,13,643449.3686,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,14,883213.7721,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,15,450169.9005,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,16,491761.6847,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,17,861194.5922,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,18,540693.1957,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,19,354753.4542,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,20,226308.238,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,21,169303.0278,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,22,133583.0248,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,23,115967.6809,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,24,101043.57,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,25,90033.98009,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,26,83917.54123,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,27,82694.25345,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,28,82694.25345,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,29,81226.30813,,,,,,,,,,,,,,,,,,,,,,,,
2005,6,30,78535.07503,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,1,78535.07503,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,2,75599.18437,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,3,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,4,66546.85485,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,5,116701.6535,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,6,82204.93835,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,7,108627.9542,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,8,132604.3946,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,9,128445.2162,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,10,90278.63765,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,11,73152.60883,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,12,64344.93686,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,13,60675.07354,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,14,60675.07354,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,15,57005.21022,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,16,65078.90952,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,17,164899.1918,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,18,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,19,111074.5298,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,20,89789.32254,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,21,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,22,65323.56708,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,23,60430.41599,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,24,57005.21022,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,25,54313.97712,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,26,54558.63468,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,27,249550.7057,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,28,303375.3677,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,29,172972.8911,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,30,117435.6262,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,31,88321.37721,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,1,70461.37572,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,2,83917.54123,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,3,65323.56708,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,4,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,5,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,6,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,7,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,8,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,9,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,10,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,11,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,12,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,13,84406.85634,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,14,73886.58149,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,15,87832.0621,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,16,71684.6635,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,17,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,18,52846.03179,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,19,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,20,91501.92542,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,21,95661.10385,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,22,116456.996,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,23,78779.73258,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,24,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,25,53090.68935,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,26,49910.14114,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,27,48442.19581,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,28,50399.45625,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,29,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,30,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
2005,8,31,2715698.856,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,1,831835.6856,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,2,239030.4308,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,3,136029.6004,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,4,99330.96717,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,5,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,6,71195.34839,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,7,62632.33398,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,8,59451.78577,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,9,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,10,55537.26489,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,11,53090.68935,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,12,51622.74402,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,13,50888.77136,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,14,47218.90804,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,15,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,16,5578192.245,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,1971939.89,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,18,447723.3249,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,19,251997.2812,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,20,227286.8682,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,21,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,145326.5874,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,138476.1759,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,121105.4895,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,117924.9413,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,26,812263.0813,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,27,1445926.148,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,28,411024.6917,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,29,535800.0446,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,30,614090.462,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,1,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,2,177132.0695,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,3,137986.8608,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,4,119148.2291,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,5,108627.9542,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,6,101288.2276,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,7,99086.30961,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,8,241966.3215,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,9,296035.6411,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,10,201108.5099,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,11,160740.0134,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,12,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,13,129913.1615,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,14,119637.5442,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,15,110829.8722,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,16,108872.6118,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,17,105202.7485,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,18,104713.4334,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,19,105692.0636,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,20,102266.8578,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,21,94927.13118,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,22,95661.10385,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,23,1367635.73,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,24,961504.1896,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,25,1800679.602,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,26,2434342.668,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,27,1414120.666,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,28,790243.9014,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,29,535800.0446,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,30,408578.1162,,,,,,,,,,,,,,,,,,,,,,,,
2005,10,31,325394.5476,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,1,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,2,254443.8568,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,3,251997.2812,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,4,228020.8409,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,5,202331.7977,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,6,183003.8508,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,7,177866.0422,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,8,177866.0422,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,9,1790893.3,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,10,4061315.406,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,11,1223287.773,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,12,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,13,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,14,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,15,570052.1022,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,16,1582934.378,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,17,1595167.256,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,18,1282005.586,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,19,1113191.873,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,20,1039794.607,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,21,1086279.542,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,22,1142550.78,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,23,1012882.276,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,24,770671.297,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,25,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,26,477082.2315,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,27,437937.0227,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,28,807369.9302,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,29,3718794.83,,,,,,,,,,,,,,,,,,,,,,,,
2005,11,30,4648493.537,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,1,1712602.882,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,2,978630.2184,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,3,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,4,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,5,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,6,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,7,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,8,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,9,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,10,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,11,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,12,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,13,206001.661,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,14,196215.3588,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,15,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,16,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,17,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,18,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,19,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,20,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,21,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,22,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,23,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,24,685041.1529,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,25,1321150.795,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,26,1859397.415,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,27,1052027.485,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,28,785350.7503,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,29,1551128.896,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,30,1196375.442,,,,,,,,,,,,,,,,,,,,,,,,
2005,12,31,716846.635,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,1,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,2,939485.0097,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,3,1842271.386,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,4,1032454.88,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,5,1908328.926,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,6,1179249.413,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,7,704613.7572,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,8,609197.311,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,9,631216.4909,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,10,775564.4481,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,11,621430.1887,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,12,1245306.953,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,13,667915.1241,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,14,1553575.472,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,15,981076.7939,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,16,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,17,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,18,1069153.514,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,19,748652.1171,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,20,1052027.485,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,21,1030008.305,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,22,760884.9948,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,23,540693.1957,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,24,472189.0804,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,25,548032.9223,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,26,384112.3607,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,27,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,28,496654.8358,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,29,1423906.968,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,30,3841123.607,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,31,1103405.571,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,1,670361.6996,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,2,528460.3179,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,3,802476.7791,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,4,905232.952,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,5,1149890.507,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,6,743758.966,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,7,513780.8647,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,8,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,9,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,10,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,11,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,12,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,13,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,14,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,15,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,16,1272219.284,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,17,5015479.869,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,18,1159676.809,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,19,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,20,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,21,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,22,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,23,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,24,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,25,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,26,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,27,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
2006,2,28,220436.4567,,,,,,,,,,,,,,,,,,,,,,,,
2006,3,1,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
2006,3,2,170770.9731,,,,,,,,,,,,,,,,,,,,,,,,
2006,3,3,196215.3588,,,,,,,,,,,,,,,,,,,,,,,,
2006,3,4,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
2006,3,5,228999.4711,,,,,,,,,,,,,,,,,,,,,,,,
