Station_Name,GODERICH, ONTARIO
2009-04-16,176.211,
2009-04-17,176.205,
2009-04-18,176.241,
2009-04-19,176.184,
2009-04-20,176.141,
2009-04-21,176.153,
2009-04-22,176.267,
2009-04-23,176.276,
2009-04-24,176.195,
2009-04-25,176.258,
2009-04-26,176.291,
2009-04-27,176.191,
2009-04-28,176.318,
2009-04-29,176.272,
2009-04-30,176.266,
2009-05-01,176.343,
2009-05-02,176.333,
2009-05-03,176.325,
2009-05-04,176.323,
2009-05-05,176.302,
2009-05-06,176.3,
2009-05-07,176.301,
2009-05-08,176.341,
2009-05-09,176.349,
2009-05-10,176.381,
2009-05-11,176.359,
2009-05-12,176.333,
2009-05-13,176.27,
2009-05-14,176.314,
2009-05-15,176.359,
2009-05-16,176.333,
2009-05-17,176.424,
2009-05-18,176.38,
2009-05-19,176.382,
2009-05-20,176.333,
2009-05-21,176.385,
2009-05-22,176.383,
2009-05-23,176.368,
2009-05-24,176.394,
2009-05-25,176.38,
2009-05-26,176.321,
2009-05-27,176.371,
2009-05-28,176.394,
2009-05-29,176.432,
2009-05-30,176.411,
2009-05-31,176.419,
2009-06-01,176.388,
2009-06-02,176.409,
2009-06-03,176.418,
2009-06-04,176.408,
2009-06-05,176.398,
2009-06-06,176.406,
2009-06-07,176.39,
2009-06-08,176.39,
2009-06-09,176.402,
2009-06-10,176.445,
2009-06-11,176.429,
2009-06-12,176.439,
2009-06-13,176.436,
2009-06-14,176.435,
2009-06-15,176.446,
2009-06-16,176.421,
2009-06-17,176.43,
2009-06-18,176.451,
2009-06-23,176.448,
2009-06-24,176.455,
2009-06-25,176.457,
2009-06-26,176.459,
2009-06-27,176.454,
2009-06-28,176.443,
2009-06-29,176.487,
2009-06-30,176.502,
2009-07-01,176.495,
2009-07-02,176.497,
2009-07-03,176.505,
2009-07-04,176.487,
2009-07-05,176.476,
2009-07-06,176.488,
2009-07-07,176.497,
2009-07-08,176.489,
2009-07-09,176.463,
2009-07-10,176.437,
2009-07-11,176.477,
2009-07-12,176.479,
2009-07-13,176.474,
2009-07-14,176.468,
2009-07-15,176.434,
2009-07-16,176.487,
2009-07-17,176.477,
2009-07-18,176.48,
2009-07-19,176.494,
2009-07-20,176.461,
2009-07-21,176.44,
2009-07-22,176.429,
2009-07-23,176.448,
2009-07-24,176.45,
2009-07-25,176.444,
2009-07-26,176.474,
2009-07-27,176.481,
2009-07-28,176.472,
2009-07-29,176.485,
2009-07-30,176.475,
2009-07-31,176.473,
2009-08-01,176.463,
2009-08-02,176.5,
2009-08-03,176.464,
2009-08-04,176.481,
2009-08-05,176.481,
2009-08-06,176.465,
2009-08-07,176.461,
2009-08-08,176.417,
2009-08-09,176.452,
2009-08-10,176.473,
2009-08-11,176.478,
2009-08-12,176.484,
2009-08-13,176.461,
2009-08-14,176.444,
2009-08-15,176.473,
2009-08-16,176.447,
2009-08-17,176.47,
2009-08-18,176.493,
2009-08-19,176.491,
2009-08-20,176.439,
2009-08-21,176.503,
2009-08-22,176.52,
2009-08-23,176.475,
2009-08-24,176.463,
2009-08-25,176.47,
2009-08-26,176.507,
2009-08-27,176.44,
2009-08-28,176.422,
2009-08-29,176.439,
2009-08-30,176.478,
2009-08-31,176.461,
2009-09-01,176.458,
2009-09-02,176.451,
2009-09-03,176.438,
2009-09-04,176.441,
2009-09-05,176.436,
2009-09-06,176.416,
2009-09-07,176.42,
2009-09-08,176.422,
2009-09-09,176.405,
2009-09-10,176.394,
2009-09-11,176.387,
2009-09-12,176.39,
2009-09-13,176.408,
2009-09-14,176.409,
2009-09-15,176.424,
2009-09-16,176.341,
2009-09-17,176.36,
2009-09-18,176.406,
2009-09-19,176.334,
2009-09-20,176.341,
2009-09-21,176.289,
2009-09-22,176.356,
2009-09-23,176.366,
2009-09-24,176.385,
2009-09-25,176.321,
2009-09-26,176.295,
2009-09-27,176.349,
2009-09-28,176.433,
2009-09-29,176.549,
2009-09-30,176.411,
2009-10-01,176.369,
2009-10-02,176.27,
2009-10-03,176.257,
2009-10-04,176.36,
2009-10-05,176.402,
2009-10-06,176.322,
2009-10-07,176.422,
2009-10-08,176.37,
2009-10-09,176.352,
2009-10-10,176.363,
2009-10-11,176.433,
2009-10-12,176.339,
2009-10-13,176.364,
2009-10-14,176.302,
2009-10-15,176.269,
2009-10-16,176.276,
2009-10-17,176.297,
2009-10-18,176.289,
2009-10-19,176.284,
2009-10-20,176.307,
2009-10-21,176.234,
2009-10-22,176.239,
2009-10-23,176.127,
2009-10-24,176.202,
2009-10-25,176.313,
2009-10-26,176.221,
2009-10-27,176.291,
2009-10-28,176.302,
2009-10-29,176.269,
2009-10-30,176.19,
2009-10-31,176.379,
2009-11-01,176.398,
2009-11-02,176.301,
2009-11-03,176.382,
2009-11-04,176.336,
2009-11-05,176.401,
2009-11-06,176.303,
2009-11-07,176.274,
2009-11-08,176.309,
2009-11-09,176.291,
2009-11-10,176.324,
2009-11-11,176.297,
2009-11-12,176.265,
2009-11-13,176.249,
2009-11-14,176.25,
2009-11-15,176.31,
2009-11-16,176.313,
2009-11-17,176.24,
2009-11-18,176.205,
2009-11-19,176.228,
2009-11-20,176.29,
2009-11-21,176.296,
2009-11-22,176.256,
2009-11-23,176.239,
2009-11-24,176.236,
2009-11-25,176.22,
2009-11-26,176.268,
2009-11-27,176.387,
2009-11-28,176.311,
2009-11-29,176.31,
2009-11-30,176.337,
2009-12-01,176.36,
2009-12-02,176.267,
2009-12-03,176.294,
2009-12-04,176.322,
2009-12-05,176.327,
2009-12-06,176.318,
2009-12-07,176.279,
2009-12-08,176.241,
2009-12-09,176.132,
2009-12-10,176.359,
2009-12-11,176.442,
2009-12-12,176.33,
2009-12-13,176.256,
2009-12-14,176.247,
2009-12-15,176.283,
2009-12-16,176.349,
2009-12-17,176.259,
2009-12-18,176.179,
2009-12-19,176.195,
2009-12-20,176.239,
2009-12-21,176.238,
2009-12-22,176.226,
2009-12-23,176.231,
2009-12-24,176.153,
2009-12-25,175.99,
2009-12-26,176.059,
2009-12-27,176.195,
2009-12-28,176.356,
2009-12-29,176.304,
2009-12-30,176.206,
2009-12-31,176.227,
2010-01-01,176.318,
2010-01-02,176.323,
2010-01-03,176.362,
2010-01-04,176.303,
2010-01-05,176.25,
2010-01-06,176.25,
2010-01-07,176.223,
2010-01-08,176.209,
2010-01-09,176.197,
2010-01-10,176.226,
2010-01-11,176.262,
2010-01-12,176.183,
2010-01-13,176.218,
2010-01-14,176.188,
2010-01-15,176.221,
2010-01-16,176.202,
2010-01-17,176.187,
2010-01-18,176.178,
2010-01-19,176.203,
2010-01-20,176.173,
2010-01-21,176.115,
2010-01-22,176.112,
2010-01-23,176.092,
2010-01-24,175.993,
2010-01-25,176.112,
2010-01-26,176.235,
2010-01-27,176.259,
2010-01-28,176.379,
2010-01-29,176.299,
2010-01-30,176.163,
2010-01-31,176.223,
2010-02-01,176.225,
2010-02-02,176.176,
2010-02-03,176.173,
2010-02-04,176.167,
2010-02-05,176.161,
2010-02-06,176.103,
2010-02-07,176.128,
2010-02-08,176.155,
2010-02-09,176.137,
2010-02-10,176.159,
2010-02-11,176.176,
2010-02-12,176.196,
2010-02-13,176.176,
2010-02-14,176.204,
2010-02-15,176.177,
2010-02-16,176.169,
2010-02-17,176.196,
2010-02-18,176.224,
2010-02-19,176.2,
2010-02-20,176.168,
2010-02-21,176.134,
2010-02-22,176.128,
2010-02-23,176.14,
2010-02-24,176.159,
2010-02-25,176.192,
2010-02-26,176.26,
2010-02-27,176.197,
2010-02-28,176.178,
2010-03-01,176.171,
2010-03-02,176.142,
2010-03-03,176.158,
2010-03-04,176.147,
2010-03-05,176.132,
2010-03-06,176.125,
2010-03-07,176.137,
2010-03-08,176.12,
2010-03-09,176.114,
2010-03-10,176.072,
2010-03-11,176.057,
2010-03-12,176.05,
2010-03-13,176.051,
2010-03-14,176.118,
2010-03-15,176.153,
2010-03-16,176.149,
2010-03-17,176.133,
2010-03-18,176.151,
2010-03-19,176.137,
2010-03-20,176.16,
2010-03-21,176.125,
2010-03-22,176.149,
2010-03-23,176.15,
2010-03-24,176.163,
2010-03-25,176.199,
2010-03-26,176.144,
2010-03-27,176.085,
2010-03-28,176.129,
2010-03-29,176.137,
2010-03-30,176.106,
2010-03-31,176.061,
2010-04-01,176.073,
2010-04-02,176.053,
2010-04-03,176.062,
2010-04-04,176.097,
2010-04-05,176.105,
2010-04-06,176.112,
2010-04-07,176.154,
2010-04-08,176.14,
2010-04-09,176.209,
2010-04-10,176.178,
2010-04-11,176.164,
2010-04-12,176.16,
2010-04-13,176.113,
2010-04-14,176.121,
2010-04-15,176.112,
2010-04-16,176.188,
2010-04-17,176.269,
2010-04-18,176.188,
2010-04-19,176.171,
2010-04-20,176.147,
2010-04-21,176.154,
2010-04-22,176.13,
2010-04-23,176.124,
2010-04-24,176.108,
2010-04-25,176.096,
2010-04-26,176.154,
2010-04-27,176.147,
2010-04-28,176.145,
2010-04-29,176.126,
2010-04-30,176.061,
2010-05-01,176.094,
2010-05-02,176.143,
2010-05-03,176.137,
2010-05-04,176.16,
2010-05-05,176.126,
2010-05-06,176.18,
2010-05-07,176.137,
2010-05-08,176.203,
2010-05-09,176.222,
2010-05-10,176.183,
2010-05-11,176.094,
2010-05-12,176.12,
2010-05-13,176.118,
2010-05-14,176.139,
2010-05-15,176.201,
2010-05-16,176.179,
2010-05-17,176.164,
2010-05-18,176.174,
2010-05-19,176.172,
2010-05-20,176.179,
2010-05-21,176.15,
2010-05-22,176.149,
2010-05-23,176.149,
2010-05-24,176.132,
2010-05-25,176.133,
2010-05-26,176.147,
2010-05-27,176.18,
2010-05-28,176.184,
2010-05-29,176.16,
2010-05-30,176.141,
2010-05-31,176.154,
2010-06-01,176.167,
2010-06-02,176.16,
2010-06-03,176.173,
2010-06-04,176.161,
2010-06-05,176.158,
2010-06-06,176.191,
2010-06-07,176.196,
2010-06-08,176.174,
2010-06-09,176.133,
2010-06-10,176.194,
2010-06-11,176.176,
2010-06-12,176.168,
2010-06-13,176.232,
2010-06-14,176.211,
2010-06-15,176.191,
2010-06-16,176.198,
2010-06-17,176.229,
2010-06-18,176.193,
2010-06-19,176.239,
2010-06-20,176.249,
2010-06-21,176.231,
2010-06-22,176.217,
2010-06-23,176.245,
2010-06-24,176.278,
2010-06-25,176.28,
2010-06-26,176.274,
2010-06-27,176.271,
2010-06-28,176.312,
2010-06-29,176.333,
2010-06-30,176.316,
2010-07-01,176.295,
2010-07-02,176.272,
2010-07-03,176.28,
2010-07-04,176.272,
2010-07-05,176.277,
2010-07-06,176.264,
2010-07-07,176.297,
2010-07-08,176.292,
2010-07-09,176.304,
2010-07-10,176.282,
2010-07-11,176.274,
2010-07-12,176.292,
2010-07-13,176.287,
2010-07-14,176.268,
2010-07-15,176.241,
2010-07-16,176.313,
2010-07-17,176.333,
2010-07-18,176.307,
2010-07-19,176.301,
2010-07-20,176.289,
2010-07-21,176.3,
2010-07-22,176.312,
2010-07-23,176.293,
2010-07-24,176.337,
2010-07-25,176.33,
2010-07-26,176.332,
2010-07-27,176.305,
2010-07-28,176.35,
2010-07-29,176.338,
2010-07-30,176.314,
2010-07-31,176.281,
2010-08-01,176.289,
2010-08-02,176.289,
2010-08-03,176.303,
2010-08-04,176.315,
2010-08-05,176.343,
2010-08-06,176.327,
2010-08-07,176.285,
2010-08-08,176.304,
2010-08-09,176.316,
2010-08-10,176.3,
2010-08-11,176.285,
2010-08-12,176.29,
2010-08-13,176.277,
2010-08-14,176.243,
2010-08-15,176.294,
2010-08-16,176.36,
2010-08-17,176.349,
2010-08-18,176.286,
2010-08-19,176.302,
2010-08-20,176.233,
2010-08-21,176.244,
2010-08-22,176.31,
2010-08-23,176.258,
2010-08-24,176.238,
2010-08-25,176.281,
2010-08-26,176.285,
2010-08-27,176.241,
2010-08-28,176.245,
2010-08-29,176.236,
2010-08-30,176.214,
2010-08-31,176.218,
2010-09-01,176.232,
2010-09-02,176.228,
2010-09-03,176.259,
2010-09-04,176.455,
2010-09-05,176.344,
2010-09-06,176.231,
2010-09-07,176.233,
2010-09-08,176.379,
2010-09-09,176.312,
2010-09-10,176.207,
2010-09-11,176.169,
2010-09-12,176.201,
2010-09-13,176.226,
2010-09-14,176.219,
2010-09-15,176.198,
2010-09-16,176.163,
2010-09-17,176.164,
2010-09-18,176.187,
2010-09-19,176.182,
2010-09-20,176.142,
2010-09-21,176.101,
2010-09-22,176.196,
2010-09-23,176.112,
2010-09-24,176.173,
2010-09-25,176.335,
2010-09-26,176.219,
2010-09-27,176.196,
2010-09-28,176.231,
2010-09-29,176.187,
2010-09-30,176.213,
2010-10-01,176.217,
2010-10-02,176.176,
2010-10-03,176.155,
2010-10-04,176.169,
2010-10-05,176.185,
2010-10-06,176.176,
2010-10-07,176.205,
2010-10-08,176.172,
2010-10-09,176.132,
2010-10-10,176.1,
2010-10-11,176.142,
2010-10-12,176.095,
2010-10-13,176.108,
2010-10-14,176.14,
2010-10-15,176.14,
2010-10-16,176.114,
2010-10-17,176.164,
2010-10-18,176.126,
2010-10-19,176.121,
2010-10-20,176.133,
2010-10-21,176.189,
2010-10-22,176.095,
2010-10-23,176.082,
2010-10-24,176.017,
2010-10-25,176.04,
2010-10-26,175.984,
2010-10-27,176.082,
2010-10-28,176.285,
2010-10-29,176.18,
2010-10-30,176.136,
2010-10-31,176.087,
2010-11-01,176.048,
2010-11-02,176.024,
2010-11-03,176.024,
2010-11-04,176.09,
2010-11-05,176.064,
2010-11-06,176.042,
2010-11-07,176.045,
2010-11-08,176.001,
2010-11-09,175.955,
2010-11-10,175.937,
2010-11-11,175.931,
2010-11-12,175.98,
2010-11-13,175.944,
2010-11-14,175.907,
2010-11-15,176.019,
2010-11-16,175.971,
2010-11-17,176.045,
2010-11-18,176.042,
2010-11-19,175.968,
2010-11-20,176.067,
2010-11-21,175.875,
2010-11-22,175.867,
2010-11-23,176.051,
2010-11-24,176.012,
2010-11-25,175.794,
2010-11-26,176.047,
2010-11-27,176.177,
2010-11-28,175.975,
2010-11-29,175.857,
2010-11-30,175.826,
2010-12-01,175.978,
2010-12-02,176.041,
2010-12-03,176.009,
2010-12-04,175.969,
2010-12-05,176.052,
2010-12-06,176.152,
2010-12-07,176.106,
2010-12-08,176.044,
2010-12-09,175.926,
2010-12-10,175.859,
2010-12-11,175.912,
2010-12-12,175.902,
2010-12-13,176.057,
2010-12-14,176.074,
2010-12-15,176.063,
2010-12-16,176.009,
2010-12-17,175.925,
2010-12-18,175.941,
2010-12-19,175.907,
2010-12-20,175.912,
2010-12-21,175.858,
2010-12-22,175.877,
2010-12-23,175.954,
2010-12-24,175.906,
2010-12-25,175.889,
2010-12-26,175.897,
2010-12-27,175.889,
2010-12-28,175.951,
2010-12-29,175.872,
2010-12-30,175.781,
2010-12-31,175.775,
2011-01-01,175.848,
2011-01-02,175.965,
2011-01-03,175.92,
2011-01-04,175.873,
2011-01-05,175.893,
2011-01-06,175.867,
2011-01-07,175.895,
2011-01-08,175.864,
2011-01-09,175.896,
2011-01-10,175.872,
2011-01-11,175.843,
2011-01-12,175.887,
2011-01-13,175.859,
2011-01-14,175.827,
2011-01-15,175.886,
2011-01-16,175.914,
2011-01-17,175.74,
2011-01-18,175.841,
2011-01-19,175.85,
2011-01-20,175.838,
2011-01-21,175.96,
2011-01-22,175.897,
2011-01-23,175.849,
2011-01-24,175.773,
2011-01-25,175.83,
2011-01-26,175.85,
2011-01-27,175.832,
2011-01-28,175.851,
2011-01-29,175.837,
2011-01-30,175.848,
2011-01-31,175.829,
2011-02-01,175.819,
2011-02-02,175.838,
2011-02-03,175.808,
2011-02-04,175.865,
2011-02-05,175.846,
2011-02-06,175.81,
2011-02-07,175.837,
2011-02-08,175.872,
2011-02-09,175.884,
2011-02-10,175.853,
2011-02-11,175.787,
2011-02-12,175.848,
2011-02-13,175.783,
2011-02-14,175.905,
2011-02-15,175.792,
2011-02-16,175.759,
2011-02-17,175.746,
2011-02-18,175.817,
2011-02-19,176.017,
2011-02-20,175.846,
2011-02-21,175.766,
2011-02-22,175.736,
2011-02-23,175.758,
2011-02-24,175.794,
2011-02-25,175.87,
2011-02-26,175.819,
2011-02-27,175.798,
2011-02-28,175.878,
2011-03-01,175.798,
2011-03-02,175.926,
2011-03-03,175.787,
2011-03-04,175.743,
2011-03-05,175.878,
2011-03-06,175.832,
2011-03-07,175.81,
2011-03-08,175.782,
2011-03-09,175.748,
2011-03-10,175.83,
2011-03-11,175.985,
2011-03-12,175.868,
2011-03-13,175.879,
2011-03-14,175.845,
2011-03-15,175.825,
2011-03-16,175.823,
2011-03-17,175.806,
2011-03-18,175.878,
2011-03-19,175.883,
2011-03-20,175.807,
2011-03-21,175.8,
2011-03-22,175.888,
2011-03-23,175.798,
2011-03-24,175.833,
2011-03-25,175.901,
2011-03-26,175.892,
2011-03-27,175.893,
2011-03-28,175.908,
2011-03-29,175.901,
2011-03-30,175.88,
2011-03-31,175.876,
2011-04-01,175.867,
2011-04-02,175.885,
2011-04-03,175.862,
2011-04-04,175.823,
2011-04-05,175.944,
2011-04-06,175.909,
2011-04-07,175.882,
2011-04-08,175.872,
2011-04-09,175.873,
2011-04-10,175.834,
2011-04-11,175.903,
2011-04-12,175.967,
2011-04-13,175.915,
2011-04-14,175.956,
2011-04-15,175.841,
2011-04-16,175.72,
2011-04-17,175.932,
2011-04-18,176.01,
2011-04-19,175.919,
2011-04-20,175.921,
2011-04-21,175.998,
2011-04-22,175.947,
2011-04-23,175.921,
2011-04-24,175.99,
2011-04-25,175.97,
2011-04-26,175.929,
2011-04-27,175.956,
2011-04-28,176.099,
2011-04-29,176.11,
2011-04-30,176.048,
2011-05-01,175.981,
2011-05-02,176.087,
2011-05-03,176.094,
2011-05-04,176.102,
2011-05-05,176.1,
2011-05-06,176.085,
2011-05-07,176.099,
2011-05-08,176.077,
2011-05-09,176.073,
2011-05-10,176.049,
2011-05-11,176.041,
2011-05-12,176.069,
2011-05-13,176.107,
2011-05-14,176.156,
2011-05-15,176.153,
2011-05-16,176.156,
2011-05-17,176.158,
2011-05-18,176.14,
2011-05-19,176.147,
2011-05-20,176.133,
2011-05-21,176.126,
2011-05-22,176.097,
2011-05-23,176.126,
2011-05-24,176.193,
2011-05-25,176.162,
2011-05-26,176.189,
2011-05-27,176.21,
2011-05-28,176.171,
2011-05-29,176.195,
2011-05-30,176.179,
2011-05-31,176.14,
2011-06-01,176.245,
2011-06-02,176.241,
2011-06-03,176.191,
2011-06-04,176.184,
2011-06-05,176.225,
2011-06-06,176.19,
2011-06-07,176.204,
2011-06-08,176.183,
2011-06-09,176.26,
2011-06-10,176.215,
2011-06-11,176.211,
2011-06-12,176.244,
2011-06-13,176.256,
2011-06-14,176.237,
2011-06-15,176.202,
2011-06-16,176.2,
2011-06-17,176.229,
2011-06-18,176.229,
2011-06-19,176.204,
2011-06-20,176.194,
2011-06-21,176.208,
2011-06-22,176.168,
2011-06-23,176.246,
2011-06-24,176.291,
2011-06-25,176.32,
2011-06-26,176.291,
2011-06-27,176.253,
2011-06-28,176.287,
2011-06-29,176.334,
2011-06-30,176.279,
2011-07-01,176.261,
2011-07-02,176.301,
2011-07-03,176.309,
2011-07-04,176.293,
2011-07-05,176.284,
2011-07-06,176.328,
2011-07-07,176.304,
2011-07-08,176.295,
2011-07-09,176.294,
2011-07-10,176.27,
2011-07-11,176.293,
2011-07-12,176.331,
2011-07-13,176.323,
2011-07-14,176.28,
2011-07-15,176.28,
2011-07-16,176.268,
2011-07-17,176.275,
2011-07-18,176.298,
2011-07-19,176.295,
2011-07-20,176.293,
2011-07-21,176.323,
2011-07-22,176.311,
2011-07-23,176.317,
2011-07-24,176.302,
2011-07-25,176.295,
2011-07-26,176.338,
2011-07-27,176.286,
2011-07-28,176.284,
2011-07-29,176.323,
2011-07-30,176.317,
2011-07-31,176.313,
2011-08-01,176.325,
2011-08-02,176.304,
2011-08-03,176.341,
2011-08-04,176.313,
2011-08-05,176.296,
2011-08-06,176.292,
2011-08-07,176.307,
2011-08-08,176.302,
2011-08-09,176.297,
2011-08-10,176.374,
2011-08-11,176.35,
2011-08-12,176.308,
2011-08-13,176.297,
2011-08-14,176.304,
2011-08-15,176.31,
2011-08-16,176.303,
2011-08-17,176.292,
2011-08-18,176.302,
2011-08-19,176.29,
2011-08-20,176.3,
2011-08-21,176.323,
2011-08-22,176.302,
2011-08-23,176.282,
2011-08-24,176.286,
2011-08-25,176.331,
2011-08-26,176.264,
2011-08-27,176.292,
2011-08-28,176.265,
2011-08-29,176.26,
2011-08-30,176.273,
2011-08-31,176.246,
2011-09-01,176.216,
2011-09-02,176.211,
2011-09-03,176.226,
2011-09-04,176.277,
2011-09-05,176.272,
2011-09-06,176.221,
2011-09-07,176.226,
2011-09-08,176.223,
2011-09-09,176.211,
2011-09-10,176.207,
2011-09-11,176.178,
2011-09-12,176.197,
2011-09-13,176.235,
2011-09-14,176.232,
2011-09-15,176.262,
2011-09-16,176.189,
2011-09-17,176.141,
2011-09-18,176.096,
2011-09-19,176.061,
2011-09-20,176.141,
2011-09-21,176.102,
2011-09-22,176.166,
2011-09-23,176.15,
2011-09-24,176.134,
2011-09-25,176.117,
2011-09-26,176.071,
2011-09-27,176.1,
2011-09-28,176.122,
2011-09-29,176.125,
2011-09-30,176.25,
2011-10-01,176.181,
2011-10-02,176.184,
2011-10-03,176.191,
2011-10-04,176.15,
2011-10-05,176.146,
2011-10-06,176.083,
2011-10-07,176.088,
2011-10-08,176.083,
2011-10-09,176.101,
2011-10-10,176.092,
2011-10-11,176.077,
2011-10-12,176.078,
2011-10-13,176.069,
2011-10-14,176.141,
2011-10-15,176.32,
2011-10-16,176.306,
2011-10-17,176.27,
2011-10-18,176.191,
2011-10-19,176.148,
2011-10-20,176.148,
2011-10-21,176.194,
2011-10-22,176.166,
2011-10-23,176.113,
2011-10-24,176.171,
2011-10-25,176.166,
2011-10-26,176.115,
2011-10-27,176.128,
2011-10-28,176.132,
2011-10-29,176.106,
2011-10-30,176.104,
2011-10-31,176.059,
2011-11-01,176.093,
2011-11-02,176.073,
2011-11-03,176.135,
2011-11-04,176.11,
2011-11-05,176.052,
2011-11-06,176.037,
2011-11-07,176.118,
2011-11-08,176.138,
2011-11-09,176.033,
2011-11-10,176.12,
2011-11-11,176.208,
2011-11-12,176.143,
2011-11-13,176.06,
2011-11-14,176.123,
2011-11-15,176.116,
2011-11-16,176.159,
2011-11-17,176.228,
2011-11-18,176.125,
2011-11-19,176.088,
2011-11-20,176.121,
2011-11-21,176.083,
2011-11-22,176.038,
2011-11-23,176.054,
2011-11-24,176.112,
2011-11-25,176.115,
2011-11-26,176.045,
2011-11-27,176.081,
2011-11-28,176.124,
2011-11-29,176.145,
2011-11-30,176.155,
2011-12-01,176.123,
2011-12-02,176.127,
2011-12-03,176.036,
2011-12-04,176.031,
2011-12-05,176.14,
2011-12-06,176.108,
2011-12-07,176.134,
2011-12-08,176.206,
2011-12-09,176.215,
2011-12-10,176.155,
2011-12-11,176.091,
2011-12-12,176.107,
2011-12-13,176.063,
2011-12-14,176.015,
2011-12-15,176.079,
2011-12-16,176.224,
2011-12-17,176.1,
2011-12-18,176.066,
2011-12-19,176.148,
2011-12-20,176.075,
2011-12-21,176.073,
2011-12-22,176.112,
2011-12-23,176.087,
2011-12-24,176.005,
2011-12-25,176.111,
2011-12-26,176.087,
2011-12-27,176.149,
2011-12-28,176.158,
2011-12-29,175.997,
2011-12-30,175.996,
2011-12-31,176.059,
2012-01-01,176.034,
2012-01-02,176.258,
2012-01-03,176.156,
2012-01-04,176.082,
2012-01-05,176.095,
2012-01-06,176.047,
2012-01-07,176.102,
2012-01-08,176.071,
2012-01-09,176.038,
2012-01-10,176.095,
2012-01-11,175.992,
2012-01-12,176.013,
2012-01-13,176.101,
2012-01-14,176.061,
2012-01-15,175.982,
2012-01-16,175.965,
2012-01-17,176.089,
2012-01-18,176.076,
2012-01-19,176.09,
2012-01-20,176.133,
2012-01-21,176.053,
2012-01-22,175.943,
2012-01-23,175.877,
2012-01-24,176.095,
2012-01-25,176.074,
2012-01-26,176.005,
2012-01-27,176.058,
2012-01-28,176.079,
2012-01-29,176.146,
2012-01-30,176.049,
2012-01-31,175.979,
2012-02-01,176.055,
2012-02-02,176.045,
2012-02-03,176.028,
2012-02-04,176.03,
2012-02-05,176.014,
2012-02-06,176.075,
2012-02-07,176.065,
2012-02-08,176.027,
2012-02-09,176.068,
2012-02-10,176.104,
2012-02-11,176.061,
2012-02-12,176.127,
2012-02-13,176.101,
2012-02-14,176.021,
2012-02-15,175.976,
2012-02-16,175.984,
2012-02-17,176.026,
2012-02-18,176.06,
2012-02-19,176.01,
2012-02-20,175.975,
2012-02-21,175.923,
2012-02-22,175.994,
2012-02-23,176.009,
2012-02-24,176.038,
2012-02-25,176.103,
2012-02-26,176.01,
2012-02-27,175.975,
2012-02-28,176.026,
2012-02-29,175.872,
2012-03-01,175.9,
2012-03-02,175.966,
2012-03-03,176.08,
2012-03-04,176.067,
2012-03-05,176.024,
2012-03-06,175.96,
2012-03-07,175.945,
2012-03-08,176.07,
2012-03-09,176.163,
2012-03-10,176.03,
2012-03-11,176.018,
2012-03-12,175.991,
2012-03-13,176.025,
2012-03-14,176.026,
2012-03-15,176.011,
2012-03-16,176.024,
2012-03-17,175.99,
2012-03-18,176.018,
2012-03-19,176.012,
2012-03-20,175.997,
2012-03-21,176.021,
2012-03-22,176.045,
2012-03-23,176.04,
2012-03-24,176.035,
2012-03-25,176.104,
2012-03-26,176.117,
2012-03-27,175.997,
2012-03-28,176.074,
2012-03-29,176.108,
2012-03-30,176.024,
2012-03-31,176.029,
2012-04-01,176.061,
2012-04-02,176.052,
2012-04-03,176.046,
2012-04-04,176.097,
2012-04-05,176.084,
2012-04-06,176.063,
2012-04-07,176.057,
2012-04-08,176.067,
2012-04-09,176.1,
2012-04-10,176.152,
2012-04-11,176.117,
2012-04-12,176.067,
2012-04-13,176.045,
2012-04-14,175.996,
2012-04-15,176.043,
2012-04-16,176.04,
2012-04-17,176.137,
2012-04-18,176.03,
2012-04-19,176.056,
2012-04-20,176.099,
2012-04-21,176.106,
2012-04-22,176.093,
2012-04-23,176.15,
2012-04-24,176.171,
2012-04-25,176.102,
2012-04-26,176.11,
2012-04-27,176.12,
2012-04-28,176.053,
2012-04-29,176.057,
2012-04-30,176.031,
2012-05-01,176.042,
2012-05-02,176.051,
2012-05-03,176.058,
2012-05-04,176.088,
2012-05-05,176.083,
2012-05-06,176.078,
2012-05-07,176.085,
2012-05-08,176.103,
2012-05-09,176.123,
2012-05-10,176.124,
2012-05-11,176.114,
2012-05-12,176.104,
2012-05-13,176.114,
2012-05-14,176.096,
2012-05-15,176.083,
2012-05-16,176.131,
2012-05-17,176.092,
2012-05-18,176.055,
2012-05-19,176.07,
2012-05-20,176.05,
2012-05-21,176.087,
2012-05-22,176.119,
2012-05-23,176.069,
2012-05-24,176.049,
2012-05-25,176.07,
2012-05-26,176.103,
2012-05-27,176.042,
2012-05-28,176.037,
2012-05-29,176.109,
2012-05-30,176.112,
2012-05-31,176.091,
2012-06-01,176.088,
2012-06-02,176.124,
2012-06-03,176.158,
2012-06-04,176.126,
2012-06-05,176.098,
2012-06-06,176.108,
2012-06-07,176.118,
2012-06-08,176.107,
2012-06-09,176.097,
2012-06-10,176.086,
2012-06-11,176.062,
2012-06-12,176.107,
2012-06-13,176.114,
2012-06-14,176.054,
2012-06-15,176.046,
2012-06-16,176.042,
2012-06-17,176.056,
2012-06-18,176.066,
2012-06-19,176.067,
2012-06-20,176.099,
2012-06-21,176.11,
2012-06-22,176.132,
2012-06-23,176.121,
2012-06-24,176.122,
2012-06-25,176.128,
2012-06-26,176.128,
2012-06-27,176.106,
