ActivityStartDate,MonitoringLocationIdentifier,ResultMeasureValue
2016-10-27,Heidelberg,5.381
2016-10-28,Heidelberg,6.552
2016-10-29,Heidelberg,7.893000000000001
2016-10-30,Heidelberg,6.1
2016-10-31,Heidelberg,5.6113333333333335
2016-11-01,Heidelberg,4.843
2016-11-02,Heidelberg,4.014
2016-11-03,Heidelberg,3.6390000000000002
2016-11-04,Heidelberg,3.2520000000000002
2016-11-05,Heidelberg,2.761
2016-11-06,Heidelberg,4.151
2016-11-07,Heidelberg,3.326333333333333
2016-11-08,Heidelberg,2.363
2016-11-09,Heidelberg,2.2960000000000003
2016-11-10,Heidelberg,2.6085
2016-11-14,Heidelberg,3.7125000000000004
2016-11-15,Heidelberg,3.468
2016-11-16,Heidelberg,3.752
2016-11-17,Heidelberg,3.7800000000000002
2016-11-18,Heidelberg,3.527
2016-11-19,Heidelberg,3.27
2016-11-20,Heidelberg,3.197
2016-11-21,Heidelberg,3.507
2016-11-22,Heidelberg,3.997
2016-11-23,Heidelberg,4.303
2016-11-24,Heidelberg,4.609
2016-11-25,Heidelberg,4.673
2016-11-26,Heidelberg,5.385
2016-11-27,Heidelberg,5.585999999999999
2016-11-28,Heidelberg,5.8255
2016-11-29,Heidelberg,4.975
2016-11-30,Heidelberg,4.597
2016-12-01,Heidelberg,4.026
2016-12-02,Heidelberg,4.624
2016-12-03,Heidelberg,4.143
2016-12-04,Heidelberg,4.311
2016-12-05,Heidelberg,4.414666666666666
2016-12-06,Heidelberg,5.227
2016-12-07,Heidelberg,5.738
2016-12-08,Heidelberg,6.609
2016-12-09,Heidelberg,7.257
2016-12-10,Heidelberg,5.865
2016-12-11,Heidelberg,5.739999999999999
2016-12-12,Heidelberg,5.264
2016-12-13,Heidelberg,5.853
2016-12-14,Heidelberg,6.879
2016-12-15,Heidelberg,7.489999999999999
2016-12-16,Heidelberg,8.342
2016-12-17,Heidelberg,7.890000000000001
2016-12-18,Heidelberg,7.776000000000001
2016-12-19,Heidelberg,7.966666666666666
2016-12-20,Heidelberg,7.970999999999999
2016-12-21,Heidelberg,7.591
2016-12-22,Heidelberg,7.5169999999999995
2016-12-23,Heidelberg,6.9830000000000005
2016-12-24,Heidelberg,6.265000000000001
2016-12-25,Heidelberg,6.1530000000000005
2016-12-26,Heidelberg,7.523000000000001
2016-12-27,Heidelberg,9.985000000000001
2016-12-28,Heidelberg,11.12
2016-12-29,Heidelberg,12.75
2016-12-30,Heidelberg,13.068000000000001
2016-12-31,Heidelberg,11.977
2017-01-01,Heidelberg,12.496
2017-01-02,Heidelberg,11.326
2017-01-03,Heidelberg,10.179
2017-01-04,Heidelberg,14.775
2017-01-05,Heidelberg,13.962
2017-01-06,Heidelberg,13.609
2017-01-07,Heidelberg,13.759
2017-01-08,Heidelberg,14.227
2017-01-09,Heidelberg,13.932
2017-01-10,Heidelberg,12.880999999999998
2017-01-11,Heidelberg,9.792
2017-01-12,Heidelberg,9.781333333333334
2017-01-13,Heidelberg,12.439666666666668
2017-01-14,Heidelberg,12.037666666666667
2017-01-15,Heidelberg,11.874666666666664
2017-01-16,Heidelberg,11.984
2017-01-17,Heidelberg,9.602
2017-01-18,Heidelberg,12.2295
2017-01-19,Heidelberg,11.989999999999998
2017-01-20,Heidelberg,11.142
2017-01-21,Heidelberg,10.914
2017-01-22,Heidelberg,10.6525
2017-01-23,Heidelberg,11.064
2017-01-24,Heidelberg,11.347666666666667
2017-01-25,Heidelberg,11.714
2017-01-26,Heidelberg,14.769
2017-01-27,Heidelberg,11.813
2017-01-28,Heidelberg,11.078000000000001
2017-01-29,Heidelberg,10.741
2017-01-30,Heidelberg,10.703666666666665
2017-01-31,Heidelberg,9.967
2017-02-01,Heidelberg,9.977
2017-02-02,Heidelberg,9.613000000000001
2017-02-03,Heidelberg,9.145
2017-02-04,Heidelberg,9.602
2017-02-05,Heidelberg,9.899
2017-02-06,Heidelberg,9.544666666666666
2017-02-07,Heidelberg,7.867500000000001
2017-02-08,Heidelberg,11.091999999999999
2017-02-09,Heidelberg,10.974666666666666
2017-02-10,Heidelberg,11.3985
2017-02-11,Heidelberg,11.038
2017-02-12,Heidelberg,11.09
2017-02-13,Heidelberg,11.9255
2017-02-14,Heidelberg,11.161
2017-02-15,Heidelberg,11.44
2017-02-16,Heidelberg,10.878
2017-02-17,Heidelberg,10.437000000000001
2017-02-18,Heidelberg,10.133000000000001
2017-02-19,Heidelberg,10.182
2017-02-20,Heidelberg,10.0515
2017-02-27,Heidelberg,9.343
2017-02-28,Heidelberg,9.176
2017-03-01,Heidelberg,8.326
2017-03-02,Heidelberg,9.658999999999999
2017-03-03,Heidelberg,9.772
2017-03-04,Heidelberg,9.568000000000001
2017-03-05,Heidelberg,9.679
2017-03-06,Heidelberg,9.576666666666666
2017-03-07,Heidelberg,8.828
2017-03-08,Heidelberg,8.838000000000001
2017-03-09,Heidelberg,8.559
2017-03-10,Heidelberg,8.094
2017-03-11,Heidelberg,7.901
2017-03-12,Heidelberg,7.4879999999999995
2017-03-13,Heidelberg,4.364
2017-03-14,Heidelberg,-2.1900000000000004
2017-03-15,Heidelberg,-2.12
2017-03-16,Heidelberg,-1.9500000000000002
2017-03-17,Heidelberg,-2.0300000000000002
2017-03-18,Heidelberg,-2.46
2017-03-19,Heidelberg,-1.33
2017-03-20,Heidelberg,2.267
2017-03-21,Heidelberg,9.120000000000001
2017-03-22,Heidelberg,9.237
2017-03-23,Heidelberg,8.865
2017-03-24,Heidelberg,8.017
2017-03-26,Heidelberg,7.4639999999999995
2017-03-27,Heidelberg,7.8260000000000005
2017-03-28,Heidelberg,7.997
2017-03-29,Heidelberg,8.049
2017-03-30,Heidelberg,7.432
2017-03-31,Heidelberg,11.997499999999999
2017-04-01,Heidelberg,12.732333333333335
2017-04-02,Heidelberg,12.382000000000001
2017-04-03,Heidelberg,11.842666666666666
2017-04-04,Heidelberg,10.861
2017-04-05,Heidelberg,10.388
2017-04-06,Heidelberg,10.359333333333334
2017-04-07,Heidelberg,11.925333333333333
2017-04-08,Heidelberg,11.190999999999999
2017-04-09,Heidelberg,11.004
2017-04-10,Heidelberg,11.014999999999999
2017-04-11,Heidelberg,10.458
2017-04-12,Heidelberg,10.201
2017-04-13,Heidelberg,10.296
2017-04-14,Heidelberg,8.338
2017-04-15,Heidelberg,9.528
2017-04-16,Heidelberg,9.464
2017-04-17,Heidelberg,9.014333333333333
2017-04-18,Heidelberg,8.319
2017-04-19,Heidelberg,7.67
2017-04-20,Heidelberg,9.032
2017-04-21,Heidelberg,11.185333333333332
2017-04-22,Heidelberg,9.755500000000001
2017-04-23,Heidelberg,10.251
2017-04-24,Heidelberg,9.280000000000001
2017-04-25,Heidelberg,8.699
2017-04-26,Heidelberg,8.225
2017-04-27,Heidelberg,7.808999999999999
2017-04-28,Heidelberg,7.386
2017-04-29,Heidelberg,7.14
2017-04-30,Heidelberg,6.359999999999999
2017-05-01,Heidelberg,7.683666666666666
2017-05-02,Heidelberg,14.511000000000001
2017-05-03,Heidelberg,13.120999999999999
2017-05-04,Heidelberg,10.503
2017-05-05,Heidelberg,10.265333333333333
2017-05-06,Heidelberg,8.340333333333332
2017-05-07,Heidelberg,8.0265
2017-05-08,Heidelberg,9.0
2017-05-09,Heidelberg,9.607
2017-05-10,Heidelberg,9.635000000000002
2017-05-11,Heidelberg,8.84
2017-05-12,Heidelberg,8.081666666666667
2017-05-13,Heidelberg,9.228
2017-05-14,Heidelberg,10.452
2017-05-15,Heidelberg,9.958999999999998
2017-05-16,Heidelberg,9.549999999999999
2017-05-17,Heidelberg,9.274
2017-05-18,Heidelberg,8.605
2017-05-19,Heidelberg,8.221
2017-05-20,Heidelberg,8.014
2017-05-21,Heidelberg,7.608
2017-05-22,Heidelberg,10.039333333333332
2017-05-23,Heidelberg,11.278
2017-05-24,Heidelberg,10.522
2017-05-25,Heidelberg,9.761000000000001
2017-05-26,Heidelberg,9.721
2017-05-27,Heidelberg,8.975999999999999
2017-05-28,Heidelberg,8.098
2017-05-29,Heidelberg,12.1995
2017-05-30,Heidelberg,14.862333333333332
2017-05-31,Heidelberg,13.5975
2017-06-01,Heidelberg,12.870000000000001
2017-06-02,Heidelberg,11.58
2017-06-03,Heidelberg,10.251000000000001
2017-06-04,Heidelberg,9.289
2017-06-05,Heidelberg,8.802666666666665
2017-06-06,Heidelberg,7.881
2017-06-07,Heidelberg,7.262
2017-06-08,Heidelberg,6.881
2017-06-09,Heidelberg,6.3950000000000005
2017-06-10,Heidelberg,5.869
2017-06-11,Heidelberg,5.526000000000001
2017-06-12,Heidelberg,5.176666666666667
2017-06-13,Heidelberg,4.607
2017-06-14,Heidelberg,8.6705
2017-06-15,Heidelberg,15.226999999999999
2017-06-16,Heidelberg,11.548
2017-06-17,Heidelberg,14.026
2017-06-18,Heidelberg,11.007
2017-06-19,Heidelberg,9.526333333333334
2017-06-20,Heidelberg,8.604
2017-06-21,Heidelberg,8.141
2017-06-22,Heidelberg,9.08
2017-06-23,Heidelberg,7.529999999999999
2017-06-24,Heidelberg,22.784
2017-06-25,Heidelberg,20.212
2017-06-26,Heidelberg,17.030666666666665
2017-06-27,Heidelberg,13.555
2017-06-28,Heidelberg,11.857
2017-06-29,Heidelberg,10.199
2017-06-30,Heidelberg,7.3100000000000005
2017-07-01,Heidelberg,16.909666666666666
2017-07-02,Heidelberg,17.834
2017-07-03,Heidelberg,16.80366666666667
2017-07-04,Heidelberg,14.471
2017-07-05,Heidelberg,11.915
2017-07-06,Heidelberg,9.912
2017-07-07,Heidelberg,8.5
2017-07-08,Heidelberg,9.463999999999999
2017-07-09,Heidelberg,9.017999999999999
2017-07-10,Heidelberg,9.593
2017-07-11,Heidelberg,9.401
2017-07-12,Heidelberg,8.9275
2017-07-19,Heidelberg,5.24
2017-07-20,Heidelberg,4.851
2017-07-21,Heidelberg,4.511
2017-07-22,Heidelberg,4.2509999999999994
2017-07-23,Heidelberg,3.905
2017-07-24,Heidelberg,3.7046666666666668
2017-07-25,Heidelberg,3.315
2017-07-26,Heidelberg,2.998
2017-07-27,Heidelberg,3.0060000000000002
2017-07-28,Heidelberg,2.3440000000000003
2017-07-29,Heidelberg,2.293
2017-07-30,Heidelberg,1.967
2017-07-31,Heidelberg,1.95
2017-08-01,Heidelberg,1.849
2017-08-02,Heidelberg,1.682
2017-08-03,Heidelberg,1.349
2017-08-04,Heidelberg,2.718
2017-08-05,Heidelberg,3.1319999999999997
2017-08-06,Heidelberg,3.016
2017-08-07,Heidelberg,3.001666666666667
2017-08-08,Heidelberg,2.534
2017-08-09,Heidelberg,2.031
2017-08-10,Heidelberg,1.8170000000000002
2017-08-11,Heidelberg,1.3159999999999998
2017-08-12,Heidelberg,1.762
2017-08-13,Heidelberg,1.4729999999999999
2017-08-14,Heidelberg,1.500333333333333
2017-08-15,Heidelberg,1.8090000000000002
2017-08-16,Heidelberg,1.4129999999999998
2017-08-17,Heidelberg,1.2810000000000001
2017-08-18,Heidelberg,1.705
2017-08-19,Heidelberg,1.6380000000000001
2017-08-20,Heidelberg,2.591
2017-08-21,Heidelberg,3.8445
2017-08-30,Heidelberg,3.0700000000000003
2017-08-31,Heidelberg,2.828
2017-09-01,Heidelberg,2.632
2017-09-02,Heidelberg,1.6720000000000002
2017-09-03,Heidelberg,1.867
2017-09-04,Heidelberg,2.0655
2017-09-05,Heidelberg,3.177
2017-09-06,Heidelberg,3.54
2017-09-07,Heidelberg,3.7459999999999996
2017-09-09,Heidelberg,4.6675
2017-09-11,Heidelberg,2.8
2017-09-12,Heidelberg,2.638
2017-09-13,Heidelberg,1.956
2017-09-14,Heidelberg,3.242
2017-09-15,Heidelberg,3.115
2017-09-16,Heidelberg,3.14
2017-09-17,Heidelberg,3.7920000000000003
2017-09-18,Heidelberg,4.372333333333334
2017-09-19,Heidelberg,2.9610000000000003
2017-09-20,Heidelberg,3.905
2017-09-21,Heidelberg,3.441
2017-09-22,Heidelberg,3.883
2017-09-23,Heidelberg,3.366
2017-09-24,Heidelberg,2.984
2017-09-25,Heidelberg,2.5869999999999997
2017-09-26,Heidelberg,2.8520000000000003
2017-09-27,Heidelberg,2.6100000000000003
2017-09-28,Heidelberg,2.249
2017-09-29,Heidelberg,2.7889999999999997
2017-09-30,Heidelberg,2.298
2017-10-01,Heidelberg,2.138
2017-10-02,Heidelberg,2.638
2017-10-03,Heidelberg,3.8810000000000002
2017-10-04,Heidelberg,4.285
2017-10-05,Heidelberg,5.013
2017-10-09,Heidelberg,5.0335
2017-10-11,Heidelberg,2.358
2017-10-12,Heidelberg,3.786
2017-10-13,Heidelberg,5.077999999999999
2017-10-14,Heidelberg,3.545
2017-10-15,Heidelberg,2.9059999999999997
2017-10-16,Heidelberg,3.1646666666666667
2017-10-17,Heidelberg,3.076
2017-10-18,Heidelberg,3.097
2017-10-19,Heidelberg,2.349
2017-10-20,Heidelberg,2.177
2017-10-21,Heidelberg,2.151
2017-10-22,Heidelberg,2.64
2017-10-23,Heidelberg,2.7753333333333337
2017-10-24,Heidelberg,2.561
2017-10-25,Heidelberg,2.9539999999999997
2017-10-26,Heidelberg,4.6579999999999995
2017-10-27,Heidelberg,4.604
2017-10-28,Heidelberg,4.3
2017-10-29,Heidelberg,5.03
2017-10-30,Heidelberg,4.418333333333333
2017-10-31,Heidelberg,4.858
2017-11-01,Heidelberg,3.606
2017-11-02,Heidelberg,5.319
2017-11-03,Heidelberg,6.244
2017-11-04,Heidelberg,5.094
2017-11-05,Heidelberg,4.812
2017-11-06,Heidelberg,6.07525
2017-11-07,Heidelberg,5.985666666666667
2017-11-08,Heidelberg,6.705
2017-11-09,Heidelberg,7.194
2017-11-10,Heidelberg,7.212
2017-11-11,Heidelberg,7.01
2017-11-12,Heidelberg,6.735
2017-11-13,Heidelberg,6.680333333333334
2017-11-14,Heidelberg,6.206
2017-11-15,Heidelberg,6.03
2017-11-16,Heidelberg,6.300000000000001
2017-11-17,Heidelberg,6.457000000000001
2017-11-18,Heidelberg,6.1385
2017-11-19,Heidelberg,4.936333333333333
2017-11-20,Heidelberg,4.161
2017-11-21,Heidelberg,4.878666666666667
2017-11-22,Heidelberg,5.511
2017-11-23,Heidelberg,5.8145
2017-11-24,Heidelberg,6.039
2017-11-25,Heidelberg,5.906000000000001
2017-11-26,Heidelberg,5.922000000000001
2017-11-27,Heidelberg,5.838333333333334
2017-11-28,Heidelberg,6.331
2017-11-29,Heidelberg,5.742
2017-11-30,Heidelberg,5.472
2017-12-01,Heidelberg,5.589
2017-12-02,Heidelberg,5.854
2017-12-03,Heidelberg,5.666
2017-12-04,Heidelberg,5.583
2017-12-05,Heidelberg,5.247
2017-12-06,Heidelberg,5.05
2017-12-07,Heidelberg,5.3340000000000005
2017-12-08,Heidelberg,5.248
2017-12-12,Heidelberg,6.552
2017-12-13,Heidelberg,6.294
2017-12-14,Heidelberg,6.346
2017-12-15,Heidelberg,6.601
2017-12-16,Heidelberg,6.45
2017-12-17,Heidelberg,6.743
2017-12-18,Heidelberg,6.222666666666666
2017-12-19,Heidelberg,4.95
2017-12-20,Heidelberg,4.908
2017-12-21,Heidelberg,4.789
2017-12-22,Heidelberg,4.9750000000000005
2017-12-23,Heidelberg,4.577
2017-12-24,Heidelberg,4.501
2017-12-25,Heidelberg,4.667
2017-12-26,Heidelberg,5.112
2017-12-27,Heidelberg,5.551
2017-12-28,Heidelberg,5.173
2017-12-29,Heidelberg,4.885
2017-12-30,Heidelberg,4.697
2017-12-31,Heidelberg,4.712999999999999
2018-01-01,Heidelberg,5.406
2018-01-02,Heidelberg,5.662
2018-01-03,Heidelberg,5.705
2018-01-04,Heidelberg,5.12
2018-01-05,Heidelberg,5.491
2018-01-06,Heidelberg,5.69
2018-01-07,Heidelberg,5.792
2018-01-08,Heidelberg,6.2925
2018-01-09,Heidelberg,6.155
2018-01-10,Heidelberg,6.008
2018-01-11,Heidelberg,6.368
2018-01-12,Heidelberg,7.864666666666667
2018-01-13,Heidelberg,10.716666666666667
2018-01-14,Heidelberg,9.636
2018-01-15,Heidelberg,8.921666666666667
2018-01-16,Heidelberg,8.023
2018-01-17,Heidelberg,7.55
2018-01-18,Heidelberg,7.296
2018-01-19,Heidelberg,7.098
2018-01-20,Heidelberg,6.607
2018-01-21,Heidelberg,6.134
2018-01-22,Heidelberg,5.97875
2018-01-23,Heidelberg,7.375333333333333
2018-01-24,Heidelberg,8.829333333333333
2018-01-25,Heidelberg,8.312999999999999
2018-01-26,Heidelberg,7.818
2018-01-27,Heidelberg,7.322
2018-01-28,Heidelberg,7.7010000000000005
2018-01-29,Heidelberg,8.566666666666665
2018-01-30,Heidelberg,8.245000000000001
2018-01-31,Heidelberg,7.815
2018-02-01,Heidelberg,7.329
2018-02-02,Heidelberg,7.353000000000001
2018-02-03,Heidelberg,7.407
2018-02-04,Heidelberg,7.112
2018-02-05,Heidelberg,6.830333333333333
2018-02-06,Heidelberg,6.305
2018-02-07,Heidelberg,6.154
2018-02-08,Heidelberg,5.904
2018-02-09,Heidelberg,5.8100000000000005
2018-02-10,Heidelberg,5.748
2018-02-11,Heidelberg,5.335
2018-02-12,Heidelberg,5.605333333333334
2018-02-13,Heidelberg,5.396
2018-02-14,Heidelberg,5.095
2018-02-15,Heidelberg,6.529999999999999
2018-02-16,Heidelberg,8.675666666666666
2018-02-17,Heidelberg,9.210666666666667
2018-02-18,Heidelberg,9.2005
2018-02-19,Heidelberg,8.232000000000001
2018-02-20,Heidelberg,7.8183333333333325
2018-02-21,Heidelberg,7.184
2018-02-22,Heidelberg,6.909
2018-02-23,Heidelberg,6.58
2018-02-24,Heidelberg,6.942
2018-02-25,Heidelberg,6.654
2018-02-26,Heidelberg,5.259333333333334
2018-02-27,Heidelberg,6.515
2018-02-28,Heidelberg,6.903
2018-03-01,Heidelberg,6.2305
2018-03-02,Heidelberg,5.666666666666667
2018-03-03,Heidelberg,5.434666666666668
2018-03-04,Heidelberg,6.074
2018-03-05,Heidelberg,6.531
2018-03-06,Heidelberg,6.35
2018-03-07,Heidelberg,6.117
2018-03-08,Heidelberg,6.0280000000000005
2018-03-09,Heidelberg,5.689
2018-03-10,Heidelberg,5.7299999999999995
2018-03-11,Heidelberg,5.857
2018-03-12,Heidelberg,5.746666666666666
2018-03-13,Heidelberg,5.7780000000000005
2018-03-14,Heidelberg,5.739
2018-03-15,Heidelberg,5.878
2018-03-16,Heidelberg,5.805
2018-03-17,Heidelberg,5.485
2018-03-18,Heidelberg,5.424
2018-03-19,Heidelberg,5.575666666666667
2018-03-20,Heidelberg,5.288
2018-03-21,Heidelberg,5.214
2018-03-22,Heidelberg,5.0249999999999995
2018-03-23,Heidelberg,5.026000000000001
2018-03-24,Heidelberg,4.848
2018-03-25,Heidelberg,4.699
2018-03-26,Heidelberg,4.593333333333334
2018-03-27,Heidelberg,4.011
2018-03-28,Heidelberg,4.189
2018-03-29,Heidelberg,5.9055
2018-03-30,Heidelberg,8.365
2018-03-31,Heidelberg,8.11
2018-04-01,Heidelberg,7.7940000000000005
2018-04-02,Heidelberg,7.491666666666667
2018-04-03,Heidelberg,6.79
2018-04-04,Heidelberg,7.446000000000001
2018-04-05,Heidelberg,7.443666666666666
2018-04-06,Heidelberg,7.451
2018-04-07,Heidelberg,6.905
2018-04-08,Heidelberg,6.821000000000001
2018-04-09,Heidelberg,6.428666666666666
2018-04-10,Heidelberg,5.969
2018-04-11,Heidelberg,5.889
2018-04-12,Heidelberg,5.5
2018-04-13,Heidelberg,4.933000000000001
2018-04-14,Heidelberg,4.2459999999999996
2018-04-15,Heidelberg,7.886
2018-04-16,Heidelberg,7.983750000000001
2018-04-17,Heidelberg,7.6765
2018-04-18,Heidelberg,7.588
2018-04-19,Heidelberg,7.239
2018-04-20,Heidelberg,6.822
2018-04-21,Heidelberg,6.481
2018-04-22,Heidelberg,6.016
2018-04-23,Heidelberg,5.853666666666666
2018-04-24,Heidelberg,5.667999999999999
2018-04-25,Heidelberg,5.677
2018-04-26,Heidelberg,5.328
2018-04-27,Heidelberg,5.032
2018-04-28,Heidelberg,4.788
2018-04-29,Heidelberg,4.516
2018-04-30,Heidelberg,4.351333333333334
2018-05-01,Heidelberg,4.154999999999999
2018-05-02,Heidelberg,4.102
2018-05-03,Heidelberg,6.762666666666667
2018-05-04,Heidelberg,8.3905
2018-05-05,Heidelberg,7.434
2018-05-06,Heidelberg,6.872000000000001
2018-05-07,Heidelberg,6.165666666666667
2018-05-08,Heidelberg,5.218999999999999
2018-05-09,Heidelberg,4.7379999999999995
2018-05-10,Heidelberg,4.405
2018-05-11,Heidelberg,4.114
2018-05-12,Heidelberg,4.047
2018-05-13,Heidelberg,7.0595
2018-05-14,Heidelberg,7.819249999999999
2018-05-15,Heidelberg,10.456000000000001
2018-05-16,Heidelberg,9.835
2018-05-17,Heidelberg,8.571
2018-05-18,Heidelberg,7.554
2018-05-19,Heidelberg,7.032
2018-05-20,Heidelberg,6.5520000000000005
2018-05-21,Heidelberg,5.821000000000001
2018-05-22,Heidelberg,5.638999999999999
2018-05-23,Heidelberg,5.277
2018-05-24,Heidelberg,7.436
2018-05-25,Heidelberg,8.041
2018-05-26,Heidelberg,8.184
2018-05-27,Heidelberg,7.13
2018-05-28,Heidelberg,6.076999999999999
2018-05-29,Heidelberg,5.220000000000001
2018-05-30,Heidelberg,4.391
2018-05-31,Heidelberg,4.337
2018-06-01,Heidelberg,6.293
2018-06-02,Heidelberg,10.2
2018-06-03,Heidelberg,14.542
2018-06-04,Heidelberg,11.642666666666665
2018-06-05,Heidelberg,8.835
2018-06-06,Heidelberg,7.389
2018-06-07,Heidelberg,6.302
2018-06-08,Heidelberg,5.394
2018-06-09,Heidelberg,4.5169999999999995
2018-06-10,Heidelberg,13.853
2018-06-11,Heidelberg,15.82275
2018-06-12,Heidelberg,16.709333333333337
2018-06-13,Heidelberg,13.040999999999999
2018-06-14,Heidelberg,11.572500000000002
2018-06-15,Heidelberg,9.556
2018-06-16,Heidelberg,8.786
2018-06-17,Heidelberg,8.116
2018-06-18,Heidelberg,7.620333333333334
2018-06-19,Heidelberg,6.538
2018-06-20,Heidelberg,5.833
2018-06-21,Heidelberg,4.923
2018-06-22,Heidelberg,4.9510000000000005
2018-06-23,Heidelberg,5.8355
2018-06-24,Heidelberg,13.241666666666665
2018-06-25,Heidelberg,12.807333333333332
2018-06-26,Heidelberg,10.126
2018-06-27,Heidelberg,8.956
2018-06-28,Heidelberg,11.334666666666669
2018-06-29,Heidelberg,10.001000000000001
2018-06-30,Heidelberg,8.573
2018-07-01,Heidelberg,7.41
2018-07-02,Heidelberg,6.715999999999999
