,STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
6294,08MH058,NORRISH CREEK NEAR DEWDNEY,BC,2,D,D,4.91902809e+01,-1.22159172e+02,1.17000000e+02,,0,0,906,647,10.0
6295,08MH059,CAMPBELL RIVER NEAR WHITE ROCK,BC,2,D,,4.90158310e+01,-1.22722778e+02,6.37000008e+01,,0,0,,,10.0
6296,08MH060,SERPENTINE RIVER NEAR PORT KELLS,BC,2,D,,4.91730614e+01,-1.22755562e+02,1.30000000e+01,,0,0,,,10.0
6297,08MH061,STILL CREEK AT BURNABY,BC,2,D,,4.92622185e+01,-1.23013611e+02,,,0,0,,,10.0
6298,08MH068,"CLAYBURN CREEK AT CLAYBURN ROAD, MATSQUI",BC,2,D,,4.90819397e+01,-1.22277222e+02,3.70000000e+01,,0,0,,,10.0
6299,08MH069,DEER LAKE NEAR NORTH BURNABY,BC,2,D,,4.92361107e+01,-1.22965279e+02,,,0,0,,,10.0
6300,08MH070,DEROCHE CREEK AT DEROCHE,BC,2,D,,4.91861115e+01,-1.22074997e+02,,,0,0,,,
6301,08MH071,FRASER RIVER AT HATZIC LAKE PUMPHOUSE,BC,2,D,,4.91461105e+01,-1.22246391e+02,,,0,0,,,10.0
6302,08MH072,FROSST CREEK NEAR LINDELL BEACH,BC,2,D,,4.90338898e+01,-1.22025002e+02,3.62999992e+01,,0,0,,,12.0
6303,08MH073,GIFFORD SLOUGH NEAR MATSQUI,BC,2,D,,4.90836105e+01,-1.22316109e+02,,,0,0,,,10.0
6304,08MH074,HATZIC LAKE NEAR HATZIC,BC,2,D,,4.91708298e+01,-1.22244438e+02,,,0,0,,,10.0
6305,08MH075,HATZIC LAKE AT PUMPHOUSE,BC,2,D,,4.91444397e+01,-1.22233330e+02,,,0,0,,,10.0
6306,08MH076,KANAKA CREEK NEAR WEBSTER CORNERS,BC,2,A,,4.92070885e+01,-1.22536613e+02,4.77000008e+01,4.55999985e+01,0,1,647,647,10.0
6307,08MH077,KENWORTHY CREEK NEAR HATZIC,BC,2,D,,4.91986084e+01,-1.22258331e+02,4.92000008e+00,,0,0,,,
6308,08MH079,LONZO CREEK (NORTH FORK) NEAR KILGARD,BC,2,D,,4.90577812e+01,-1.22195557e+02,,,0,0,,,
6309,08MH080,LONZO CREEK NEAR ABBOTSFORD,BC,2,D,,4.90291710e+01,-1.22261940e+02,,,0,0,,,
6310,08MH081,MCGILLIVRAY SLOUGH NEAR YARROW,BC,2,D,,4.91277809e+01,-1.22044441e+02,,,0,0,,,10.0
6311,08MH082,MCLENNAN CREEK NEAR MOUNT LEHMAN,BC,2,D,,4.90866699e+01,-1.22363892e+02,9.06999969e+00,,0,0,,,10.0
6312,08MH083,MATSQUI SLOUGH AT MATSQUI,BC,2,D,,4.91097183e+01,-1.22291672e+02,,,0,0,,,10.0
6313,08MH084,NATHAN CREEK NEAR GLEN VALLEY,BC,2,D,,4.91344414e+01,-1.22470833e+02,,,0,0,,,10.0
6314,08MH085,NICOMEN SLOUGH AT DEROCHE,BC,2,D,,4.91861115e+01,-1.22068062e+02,,,0,0,,,10.0
6315,08MH086,NICOMEN SLOUGH AT DEWDNEY,BC,2,D,,4.91630592e+01,-1.22193062e+02,,,0,0,,,10.0
6316,08MH088,SAAR CREEK NEAR UPPER SUMAS,BC,2,D,,4.90172195e+01,-1.22188332e+02,,,0,0,,,10.0
6317,08MH089,SALMON RIVER AT SEAL KAP FARMS,BC,2,D,,4.91425018e+01,-1.22600281e+02,,,0,0,,,
6318,08MH090,"SALMON RIVER AT 72 AVENUE, LANGLEY",BC,2,A,,4.91335411e+01,-1.22596428e+02,4.89000015e+01,,0,0,647,647,10.0
6319,08MH091,SILVERDALE CREEK NEAR MISSION,BC,2,D,,4.91483307e+01,-1.22337219e+02,1.71000004e+01,,0,0,55,647,10.0
6320,08MH092,SMILING CREEK NEAR PORT COQUITLAM,BC,2,D,,4.92888908e+01,-1.22742500e+02,,,0,0,,,
6321,08MH093,SUMAS RIVER AT ATKINSON ROAD,BC,2,D,,4.90633316e+01,-1.22170830e+02,,,0,0,,,10.0
6322,08MH094,SUMAS RIVER NEAR YARROW,BC,2,D,,4.91158295e+01,-1.22111107e+02,,,0,0,,,10.0
6323,08MH095,UNNAMED CREEK NEAR HATZIC,BC,2,D,,4.92180595e+01,-1.22250557e+02,,,0,0,,,
6324,08MH096,UNNAMED CREEK NEAR KILGARD,BC,2,D,,4.90486107e+01,-1.22223328e+02,,,0,0,,,
6325,08MH097,YORKSON CREEK NEAR WALNUT GROVE,BC,2,D,,4.91772194e+01,-1.22651390e+02,5.96000004e+00,,0,0,,,10.0
6326,08MH098,WEST CREEK NEAR FORT LANGLEY,BC,2,A,,4.91476707e+01,-1.22531868e+02,1.13999996e+01,,0,0,647,647,10.0
6327,08MH099,WHONOCK CREEK NEAR WHONOCK,BC,2,D,,4.91749992e+01,-1.22455276e+02,,,0,0,,,10.0
6328,08MH100,WHONOCK LAKE NEAR WEBSTER CORNERS,BC,2,D,,4.92166710e+01,-1.22448059e+02,,,0,0,,,10.0
6329,08MH103,CHILLIWACK RIVER ABOVE SLESSE CREEK,BC,2,A,,4.91017189e+01,-1.21663002e+02,6.50000000e+02,,0,1,647,647,10.0
6330,08MH104,ANDERSON CREEK AT THE MOUTH,BC,2,D,,4.90927811e+01,-1.22682777e+02,2.72000008e+01,,0,0,,,10.0
6331,08MH105,NICOMEKL RIVER BELOW MURRAY CREEK,BC,2,D,,4.91005592e+01,-1.22645561e+02,6.45000000e+01,,0,0,,,10.0
6332,08MH107,MURRAY CREEK NEAR MURRAYVILLE,BC,2,D,,4.90897217e+01,-1.22636108e+02,,,0,0,,,10.0
6333,08MH108,JACOBS CREEK ABOVE JACOBS LAKE,BC,2,D,,4.93188896e+01,-1.22546944e+02,1.21999998e+01,,0,0,,,10.0
6334,08MH112,DEER LAKE BROOK AT BURNABY,BC,2,D,,4.92425003e+01,-1.22962502e+02,,,0,0,,,
6335,08MH117,STONEY CREEK NEAR BURNABY,BC,2,D,,4.92500000e+01,-1.22907501e+02,,,0,0,,,
6336,08MH123,CAMPBELL RIVER ABOVE SAM HILL CREEK,BC,2,D,,4.90241699e+01,-1.22717781e+02,,,0,0,900,647,10.0
6337,08MH125,JACOBS LAKE NEAR HANEY,BC,2,D,,4.93097191e+01,-1.22548058e+02,,,0,0,,,10.0
6338,08MH126,FRASER RIVER AT PORT MANN PUMPING STATION,BC,2,A,D,4.92178001e+01,-1.22824661e+02,2.32000000e+05,,0,1,647,647,85.0
6339,08MH129,"MURRAY CREEK AT 216 STREET, LANGLEY",BC,2,D,,4.90724983e+01,-1.22624168e+02,2.62000008e+01,,0,0,,,10.0
6340,08MH130,SUMAS RIVER NEAR B.C. HYDRO RAILWAY BRIDGE,BC,2,D,,4.90158310e+01,-1.22215561e+02,,,0,0,,,10.0
6341,08MH131,SUMAS RIVER ABOVE PUMPHOUSE,BC,2,D,,4.91144409e+01,-1.22110832e+02,,,0,0,,,35.0
6342,08MH133,SUMAS RIVER AT MCDERMOT ROAD,BC,2,D,,4.90755615e+01,-1.22162216e+02,,,0,0,,,10.0
6343,08MH134,"UNNAMED CREEK AT 114 AVENUE, WHALLEY",BC,2,D,,4.92097206e+01,-1.22851936e+02,,,0,0,,,10.0
6344,08MH138,HAIRSINE CREEK NEAR THE MOUTH,BC,2,D,,4.91905594e+01,-1.22375000e+02,,,0,0,,,10.0
6345,08MH139,HYDE CREEK AT DE BOVILLE SLOUGH,BC,2,D,,4.92833290e+01,-1.22736671e+02,,,0,0,,,10.0
6346,08MH141,COQUITLAM RIVER ABOVE COQUITLAM LAKE,BC,2,A,,4.94879417e+01,-1.22792511e+02,5.25000000e+01,,0,1,75,647,10.0
6347,08MH145,DOWNES CREEK NEAR CLEARBROOK,BC,2,D,,4.90747185e+01,-1.22325562e+02,,,0,0,,,10.0
6348,08MH146,RICHMOND LANDFILL OUTFALL,BC,2,D,,4.91624985e+01,-1.23044441e+02,,,0,0,,,10.0
6349,08MH147,STAVE RIVER ABOVE STAVE LAKE,BC,2,A,,4.95561905e+01,-1.22323067e+02,2.90000000e+02,,0,1,647,647,10.0
6350,08MH148,ALOUETTE LAKE FOREBAY,BC,2,D,,4.92872200e+01,-1.22484444e+02,,,0,0,,647,10.0
6351,08MH149,COQUITLAM LAKE FOREBAY,BC,2,A,,4.93557396e+01,-1.22779198e+02,,,0,1,906,647,10.0
6352,08MH150,NORRISH CREEK ABOVE ROSE CREEK,BC,2,D,,4.92397194e+01,-1.22127220e+02,7.81999969e+01,,0,0,906,647,10.0
6353,08MH151,RICHMOND LANDFILL OUTFALL SITE 2,BC,2,D,,4.91480598e+01,-1.23045830e+02,,,0,0,,647,10.0
6354,08MH152,BERTRAND CREEK AT INTERNATIONAL BOUNDARY,BC,2,A,,4.90023918e+01,-1.22523399e+02,4.65999985e+01,,0,0,900,647,10.0
6355,08MH153,FISHTRAP CREEK AT INTERNATIONAL BOUNDARY,BC,2,A,,4.90023308e+01,-1.22406960e+02,1.90000000e+01,,0,0,906,647,10.0
6356,08MH154,"MAHOOD CREEK AT 144 STREET, SURREY",BC,2,D,,4.91461105e+01,-1.22821938e+02,,,0,0,55,647,10.0
6357,08MH155,"NICOMEKL RIVER AT 203 STREET, LANGLEY",BC,2,A,,4.90956993e+01,-1.22660088e+02,7.00000000e+01,,0,1,55,647,10.0
6358,08MH156,PEPIN CREEK AT INTERNATIONAL BOUNDARY,BC,2,A,,4.90036812e+01,-1.22471870e+02,1.21999998e+01,,0,0,900,647,10.0
6359,08MH157,LIUMCHEN CREEK NEAR THE MOUTH,BC,2,D,,4.90777817e+01,-1.21917221e+02,5.44000015e+01,,0,0,,,10.0
6360,08MH163,FOLEY CREEK ABOVE FOLEY LAKE,BC,2,D,,4.91527786e+01,-1.21538612e+02,,,0,0,,647,10.0
6361,08MH166,CEDAR CREEK ABOVE THE MOUTH,BC,2,A,,4.93809891e+01,-1.22776848e+02,,,0,0,906,647,11.0
6362,08MH167,HAYWARD LAKE ABOVE RUSKIN DAM,BC,2,A,,4.91979103e+01,-1.22407372e+02,,,0,0,75,647,35.0
6363,08MH168,OR CREEK NEAR COQUITLAM,BC,2,A,,4.93638687e+01,-1.22734657e+02,,,0,1,55,647,10.0
6364,08NA001,BUGABOO CREEK NEAR SPILLIMACHEEN,BC,2,D,,5.08772202e+01,-1.16378326e+02,3.81000000e+02,,0,0,,,10.0
6365,08NA002,COLUMBIA RIVER AT NICHOLSON,BC,2,A,D,5.12435608e+01,-1.16912933e+02,6.66000000e+03,,0,1,647,647,10.0
6366,08NA004,COLUMBIA RIVER AT ATHALMER,BC,2,D,,5.05155602e+01,-1.16018890e+02,1.34000000e+03,,0,0,,,10.0
6367,08NA005,HORSETHIEF CREEK NEAR WILMER,BC,2,D,,5.05733299e+01,-1.16095558e+02,6.06000000e+02,,0,0,,,10.0
6368,08NA006,KICKING HORSE RIVER AT GOLDEN,BC,2,A,,5.13011818e+01,-1.16972069e+02,1.85000000e+03,,0,1,647,647,10.0
6369,08NA007,KICKING HORSE RIVER NEAR FIELD,BC,2,D,,5.14183311e+01,-1.16440002e+02,3.44000000e+02,,0,0,,,10.0
6370,08NA008,KICKING HORSE RIVER AT NO. 2 TUNNEL,BC,2,D,,5.14327812e+01,-1.16398613e+02,1.26000000e+02,,0,0,,,10.0
6371,08NA009,FORSTER CREEK NEAR WILMER,BC,2,D,,5.05883293e+01,-1.16129173e+02,5.08000000e+02,,0,0,,,10.0
6372,08NA010,OTTERTAIL RIVER NEAR FIELD,BC,2,D,,5.13322182e+01,-1.16549721e+02,2.33000000e+02,,0,0,,,10.0
6373,08NA011,SPILLIMACHEEN RIVER NEAR SPILLIMACHEEN,BC,2,A,,5.09043503e+01,-1.16406822e+02,1.46000000e+03,,0,1,75,647,10.0
6374,08NA012,TOBY CREEK NEAR ATHALMER,BC,2,D,,5.05108299e+01,-1.16043610e+02,6.84000000e+02,,0,0,,,10.0
6375,08NA014,DUTCH CREEK NEAR FAIRMONT HOT SPRINGS,BC,2,D,,5.03119392e+01,-1.15897499e+02,6.86000000e+02,,0,0,,,
6376,08NA015,FIELD SPRING (NO. 1) NEAR FIELD,BC,2,D,,5.13974991e+01,-1.16476936e+02,,,0,0,,,
6377,08NA016,FIELD SPRING (NO. 2) NEAR FIELD,BC,2,D,,5.13974991e+01,-1.16476936e+02,,,0,0,,,
6378,08NA017,FIELD SPRING (NO. 3) NEAR FIELD,BC,2,D,,5.13974991e+01,-1.16476936e+02,,,0,0,,,10.0
6379,08NA018,SINCLAIR CREEK AT RADIUM HOT SPRINGS,BC,2,D,,5.06291695e+01,-1.16067223e+02,9.43000031e+01,,0,0,,,10.0
6380,08NA019,SHUSWAP CREEK NEAR ATHALMER,BC,2,D,,5.05349998e+01,-1.15963333e+02,4.12000008e+01,,0,0,,,10.0
6381,08NA020,STODDART CREEK NEAR ATHALMER,BC,2,D,,5.05683289e+01,-1.15991386e+02,2.12000008e+01,,0,0,,,10.0
6382,08NA021,LUXOR CREEK NEAR BRISCO,BC,2,D,,5.07594414e+01,-1.16190002e+02,8.70999985e+01,,0,0,,,
6383,08NA022,KINDERSLEY CREEK NEAR BRISCO,BC,2,D,,5.07616692e+01,-1.16052498e+02,,,0,0,,,
6384,08NA023,FRALING CREEK NEAR SPILLIMACHEEN,BC,2,D,,5.09016685e+01,-1.16336670e+02,3.16000004e+01,,0,0,,,
6385,08NA024,WINDERMERE CREEK NEAR WINDERMERE,BC,2,D,,5.04841690e+01,-1.15933891e+02,8.41999969e+01,,0,0,,,10.0
6386,08NA025,MALLARD CREEK NEAR PARSON,BC,2,D,,5.10947189e+01,-1.16680283e+02,6.98999977e+00,,0,0,,,
6387,08NA026,GOLDIE CREEK NEAR INVERMERE,BC,2,D,,5.04697189e+01,-1.16049438e+02,3.29000015e+01,,0,0,,,
6388,08NA028,QUINN CREEK NEAR CASTLEDALE,BC,2,D,,5.10422211e+01,-1.16540558e+02,6.48000002e+00,,0,0,,,
6389,08NA029,BIRCHLANDS CREEK NEAR GOLDEN,BC,2,D,,5.11588898e+01,-1.16792503e+02,1.66000004e+01,,0,0,,,10.0
6390,08NA030,COOLSPRING CREEK NEAR FAIRMONT HOT SPRINGS,BC,2,D,,5.03352814e+01,-1.15849998e+02,8.55000019e+00,,0,0,,,
6391,08NA031,WARM SPRINGS CREEK NEAR FAIRMONT,BC,2,D,,5.03291702e+01,-1.15837502e+02,1.01000004e+01,,0,0,,,
6392,08NA034,WARM SPRINGS CREEK NEAR FAIRMONT (UPPER STATION),BC,2,D,,5.03291702e+01,-1.15837502e+02,,,0,0,,,
6393,08NA035,WARM SPRINGS CREEK NEAR FAIRMONT (LOWER STATION),BC,2,D,,5.03291702e+01,-1.15837502e+02,,,0,0,,,
6394,08NA036,BEARD CREEK NEAR PARSON,BC,2,D,,5.10652809e+01,-1.16576942e+02,9.57999992e+00,,0,0,,,10.0
6395,08NA037,CARBONATE CREEK NEAR MCMURDO,BC,2,D,,5.11430588e+01,-1.16739723e+02,8.02999973e+00,,0,0,900,647,10.0
6396,08NA038,HOGRANCH CREEK AT PARSON,BC,2,D,,5.10688896e+01,-1.16634171e+02,1.31999998e+01,,0,0,,,
6397,08NA039,MACAULAY CREEK NEAR EDGEWATER,BC,2,D,,5.06972198e+01,-1.16086113e+02,9.84000015e+00,,0,0,,,10.0
6398,08NA041,HORSE CREEK NEAR GOLDEN,BC,2,D,,5.12202797e+01,-1.16862221e+02,2.27999992e+01,,0,0,,,
6399,08NA042,MCCREADY CREEK NEAR BRISCO,BC,2,D,,5.07897186e+01,-1.16212502e+02,2.84999990e+00,,0,0,,,
6400,08NA043,EAST SPRING CREEK NEAR WINDERMERE,BC,2,D,,5.04519386e+01,-1.15963333e+02,,,0,0,,,
6401,08NA045,COLUMBIA RIVER NEAR FAIRMONT HOT SPRINGS,BC,2,D,,5.03236084e+01,-1.15862503e+02,8.91000000e+02,,0,0,55,647,10.0
6402,08NA046,SOLES CREEK NEAR GALENA,BC,2,D,,5.09572182e+01,-1.16407219e+02,9.06999969e+00,,0,0,,,
6403,08NA047,CEDARED CREEK NEAR SPILLIMACHEEN,BC,2,D,,5.09347191e+01,-1.16384438e+02,1.36999998e+01,,0,0,,,
6404,08NA048,HATCH CREEK NEAR SPILLIMACHEEN,BC,2,D,,5.09749985e+01,-1.16427780e+02,1.21999998e+01,,0,0,,,
6405,08NA049,TEMPLETON RIVER NEAR BRISCO,BC,2,D,,5.08349991e+01,-1.16318329e+02,1.70000000e+02,,0,0,,,
6406,08NA050,SIXTY TWO MILE CREEK NEAR EDGEWATER,BC,2,D,,5.07000008e+01,-1.16116669e+02,1.06000004e+01,,0,0,,,
6407,08NA051,FRANCES CREEK NEAR WILMER,BC,2,D,,5.06916695e+01,-1.16265831e+02,2.25000000e+02,,0,0,,,
6408,08NA052,COLUMBIA RIVER NEAR EDGEWATER,BC,2,D,,5.07327805e+01,-1.16194443e+02,3.55000000e+03,,0,0,,,10.0
6409,08NA053,KICKING HORSE RIVER BELOW SHERBROOKE CREEK,BC,2,D,,5.14369392e+01,-1.16374443e+02,1.19000000e+02,,0,0,,647,10.0
6410,08NA054,SUNLIGHT CREEK NEAR INVERMERE,BC,2,D,,5.04702797e+01,-1.16094437e+02,2.58999991e+00,,0,0,,,
6411,08NA055,GOLDIE CREEK (SOUTH FORK) NEAR INVERMERE,BC,2,D,,5.04602814e+01,-1.16096107e+02,1.76000004e+01,,0,0,,,10.0
6412,08NA056,DRY GULCH CREEK NEAR RADIUM JUNCTION,BC,2,D,,5.05869408e+01,-1.16033333e+02,4.40000010e+00,,0,0,,,10.0
6413,08NA057,WILMER CREEK NEAR WILMER,BC,2,D,,5.05463905e+01,-1.16098328e+02,6.73000002e+00,,0,0,,,10.0
6414,08NA058,HOTSPRING CREEK NEAR FAIRMONT HOT SPRINGS,BC,2,D,,5.03283310e+01,-1.15839172e+02,1.03999996e+01,,0,0,,,
6415,08NA060,BRUCE CREEK NEAR WILMER,BC,2,D,,5.05622215e+01,-1.16241112e+02,8.08000031e+01,,0,0,,,10.0
6416,08NA061,UNNAMED CREEK NEAR MCMURDO,BC,2,D,,5.11155586e+01,-1.16714722e+02,1.11000004e+01,,0,0,,,
6417,08NA062,MARION CREEK NEAR CANAL FLATS,BC,2,D,,5.02125015e+01,-1.15885559e+02,3.60000014e-01,,0,0,,,
6418,08NA063,MARION CREEK (WEST FORK) NEAR CANAL FLATS,BC,2,D,,5.02119408e+01,-1.15886108e+02,9.06999969e+00,,0,0,,,
6419,08NA067,BOWER CREEK NEAR THE MOUTH,BC,2,D,,5.11977806e+01,-1.16849998e+02,,,0,0,,,
6420,08NA068,PAGLIARO CREEK NEAR GOLDEN,BC,2,D,,5.11977806e+01,-1.16853058e+02,4.40000010e+00,,0,0,,,10.0
6421,08NB001,BLAEBERRY RIVER NEAR GOLDEN,BC,2,D,,5.14238892e+01,-1.17040558e+02,7.38000000e+02,,0,0,,,10.0
6422,08NB002,HOSPITAL CREEK NEAR GOLDEN,BC,2,D,,5.13236084e+01,-1.16959167e+02,5.40999985e+01,,0,0,,,10.0
6423,08NB003,BEAVER RIVER NEAR ROGERS,BC,2,D,,5.14872208e+01,-1.17490829e+02,1.14000000e+03,,0,0,,,
6424,08NB004,EDELWEISS CREEK NEAR GOLDEN,BC,2,D,,5.13250008e+01,-1.16973610e+02,,,0,0,,,10.0
6425,08NB005,COLUMBIA RIVER AT DONALD,BC,2,A,D,5.14832993e+01,-1.17180389e+02,9.70000000e+03,,1,1,75,647,10.0
6426,08NB006,COLUMBIA RIVER AT SURPRISE RAPIDS,BC,2,D,,5.17713890e+01,-1.17686668e+02,1.40000000e+04,,0,0,,,10.0
6427,08NB009,HOSPITAL CREEK NORTH FORK NEAR GOLDEN,BC,2,D,,5.13413887e+01,-1.16949722e+02,2.51000004e+01,,0,0,,,10.0
6428,08NB010,HOSPITAL CREEK ABOVE HOSPITAL CREEK NORTH FORK,BC,2,D,,5.13297195e+01,-1.16957779e+02,2.15000000e+01,,0,0,,,10.0
6429,08NB011,COLUMBIA RIVER AT BIG BEND HIGHWAY CROSSING,BC,2,D,,5.21147194e+01,-1.18424438e+02,1.68000000e+04,,0,0,,,10.0
6430,08NB012,BLAEBERRY RIVER ABOVE WILLOWBANK CREEK,BC,2,A,,5.14824982e+01,-1.16969360e+02,5.87000000e+02,,0,1,55,647,10.0
6431,08NB013,GOLD RIVER ABOVE BACHELOR CREEK,BC,2,D,,5.16130600e+01,-1.17741112e+02,1.35000000e+02,,0,0,,647,10.0
6432,08NB014,GOLD RIVER ABOVE PALMER CREEK,BC,2,A,,5.16779900e+01,-1.17718498e+02,4.29000000e+02,,0,1,75,647,10.0
6433,08NB015,BLAEBERRY RIVER BELOW ENSIGN CREEK,BC,2,D,,5.16547203e+01,-1.16742500e+02,2.30000000e+02,,0,0,55,647,10.0
6434,08NB016,SPLIT CREEK AT THE MOUTH,BC,2,A,,5.15265007e+01,-1.16898903e+02,8.05000000e+01,,0,1,647,647,10.0
6435,08NB017,KINBASKET LAKE BELOW GARRETT CREEK,BC,2,A,,5.18906708e+01,-1.17912079e+02,,,0,1,75,647,110.0
6436,08NB018,CONNAUGHT CREEK ABOVE DIVERSION,BC,2,D,,5.13055611e+01,-1.17516670e+02,1.18999996e+01,,0,0,,,10.0
6437,08NB019,BEAVER RIVER NEAR THE MOUTH,BC,2,A,,5.15090904e+01,-1.17465302e+02,1.15000000e+03,,0,1,75,647,10.0
6438,08NC001,WOOD RIVER NEAR DONALD,BC,2,D,,5.21522217e+01,-1.18404442e+02,9.56000000e+02,,0,0,,,10.0
6439,08NC002,CANOE RIVER NEAR DONALD,BC,2,D,,5.21891708e+01,-1.18453331e+02,3.29000000e+03,,0,0,,,10.0
6440,08NC003,CANOE RIVER NEAR VALEMOUNT,BC,2,D,,5.27666702e+01,-1.19261673e+02,3.68000000e+02,,0,0,,,
6441,08NC004,CANOE RIVER BELOW KIMMEL CREEK,BC,2,A,,5.27315292e+01,-1.19384857e+02,3.05000000e+02,,1,1,55,647,10.0
6442,08NC005,CAMP CREEK AT HIGHWAY NO. 5,BC,2,D,,5.27336082e+01,-1.19267220e+02,,,0,0,,647,10.0
6443,08ND001,AKOLKOLEX RIVER NEAR REVELSTOKE,BC,2,D,,5.08244400e+01,-1.18028893e+02,3.94000000e+02,,0,0,,,10.0
6444,08ND002,COLUMBIA RIVER AT REVELSTOKE,BC,2,D,,5.10080605e+01,-1.18219170e+02,2.67000000e+04,,0,0,,,10.0
6445,08ND003,ILLECILLEWAET RIVER NEAR REVELSTOKE,BC,2,D,,5.09858284e+01,-1.18181671e+02,1.23000000e+03,,0,0,,,
6446,08ND004,JORDAN RIVER NEAR REVELSTOKE,BC,2,D,,5.10144386e+01,-1.18237778e+02,3.50000000e+02,,0,0,,,10.0
6447,08ND005,ILLECILLEWAET RIVER NEAR GLACIER,BC,2,D,,5.12663918e+01,-1.17517776e+02,5.34000015e+01,,0,0,,,
6448,08ND006,COLUMBIA RIVER AT TWELVE MILE FERRY,BC,2,D,,5.08530617e+01,-1.18106667e+02,2.85000000e+04,,0,0,,,10.0
6449,08ND007,COLUMBIA RIVER ABOVE NAGLE CREEK,BC,2,D,,5.20552788e+01,-1.18584167e+02,2.15000000e+04,,0,0,,,10.0
6450,08ND009,DOWNIE CREEK NEAR REVELSTOKE,BC,2,D,,5.14769402e+01,-1.18425560e+02,6.55000000e+02,,0,0,,,
6451,08ND011,COLUMBIA RIVER ABOVE STEAMBOAT RAPIDS,BC,2,D,D,5.10419388e+01,-1.18213058e+02,2.64000000e+04,,0,0,,,10.0
6452,08ND012,GOLDSTREAM RIVER BELOW OLD CAMP CREEK,BC,2,A,,5.16687813e+01,-1.18596199e+02,9.34000000e+02,,0,1,75,647,10.0
6453,08ND013,ILLECILLEWAET RIVER AT GREELEY,BC,2,A,,5.10126305e+01,-1.18085136e+02,1.15000000e+03,,1,1,75,647,10.0
6454,08ND014,JORDAN RIVER ABOVE KIRKUP CREEK,BC,2,D,,5.10444412e+01,-1.18269173e+02,2.72000000e+02,,0,0,,,
6455,08ND015,MICA CREEK NEAR REVELSTOKE,BC,2,D,,5.20113907e+01,-1.18567497e+02,8.24000015e+01,,0,0,,,10.0
6456,08ND016,WEST WOOLSEY CREEK AT SOURCE,BC,2,D,,5.11338882e+01,-1.18036110e+02,,,0,0,,,10.0
6457,08ND017,KINBASKET LAKE AT MICA DAM,BC,2,A,,5.20780602e+01,-1.18561668e+02,,,0,0,75,75,35.0
6458,08ND018,STITT CREEK AT THE MOUTH,BC,2,D,,5.16594391e+01,-1.18104439e+02,1.39000000e+02,,0,0,55,647,10.0
6459,08ND019,KIRBYVILLE CREEK NEAR THE MOUTH,BC,2,D,,5.16394386e+01,-1.18670563e+02,1.12000000e+02,,0,0,647,647,10.0
6460,08ND021,GREELEY CREEK ABOVE DIVERSION,BC,2,D,,5.10097198e+01,-1.18060280e+02,4.70000000e+01,,0,0,,,
6461,08ND022,DOLAN CREEK ABOVE DIVERSIONS,BC,2,D,,5.09888916e+01,-1.18239723e+02,,,0,0,,,10.0
6462,08ND024,GREELEY CREEK NEAR THE MOUTH,BC,2,D,,5.10172195e+01,-1.18061111e+02,4.75999985e+01,,0,0,,,10.0
6463,08ND025,REVELSTOKE PROJECT OUTFLOW,BC,2,A,,5.10444412e+01,-1.18197220e+02,,,0,0,75,75,10.0
6464,08NE001,INCOMAPPLEUX RIVER NEAR BEATON,BC,2,D,,5.07736092e+01,-1.17676666e+02,1.02000000e+03,,0,0,55,647,10.0
6465,08NE002,COLUMBIA RIVER AT CASTLEGAR,BC,2,D,,4.93322182e+01,-1.17675827e+02,3.65000000e+04,,0,0,,,10.0
6466,08NE003,COLUMBIA RIVER AT TRAIL,BC,2,D,,4.90938911e+01,-1.17697777e+02,8.81000000e+04,,0,0,,,10.0
6467,08NE005,CARIBOU CREEK NEAR BURTON CITY,BC,2,D,,4.99877815e+01,-1.17898613e+02,5.31000000e+02,,0,0,,,
6468,08NE006,KUSKANAX CREEK NEAR NAKUSP,BC,2,A,,5.02829094e+01,-1.17734482e+02,3.30000000e+02,,1,1,647,647,10.0
6469,08NE007,NAKUSP CREEK NEAR NAKUSP,BC,2,D,,5.02288895e+01,-1.17772499e+02,1.04000000e+02,,0,0,,,
6470,08NE008,BEATON CREEK NEAR BEATON,BC,2,A,,5.07344589e+01,-1.17729347e+02,9.66999969e+01,,0,0,55,647,10.0
6471,08NE009,INONOAKLIN CREEK NEAR EDGEWOOD,BC,2,D,,4.97900009e+01,-1.18145561e+02,4.01000000e+02,,0,0,,,10.0
6472,08NE010,PEND OREILLE RIVER AT INTERNATIONAL BOUNDARY,WA,2,D,,4.89988899e+01,-1.17352501e+02,6.53000000e+04,,0,0,647,647,10.0
6473,08NE011,WENSLEY CREEK NEAR BROUSE,BC,2,D,,5.02174988e+01,-1.17721939e+02,1.81000004e+01,,0,0,,,10.0
6474,08NE012,INCOMAPPLEUX RIVER NEAR CAMBORNE,BC,2,D,,5.08050003e+01,-1.17642776e+02,9.30000000e+02,,0,0,,,10.0
6475,08NE016,FRUITVALE CREEK NEAR FRUITVALE,BC,2,D,,4.91250000e+01,-1.17565826e+02,5.69999981e+00,,0,0,,,
6476,08NE017,SHEEP CREEK NEAR SALMO,BC,2,D,,4.91425018e+01,-1.17253059e+02,1.34000000e+02,,0,0,,,
