"","STATION_NUMBER","Date","Parameter","Value","Symbol"
"27411","02GG011",2002-09-15,"Level",175.179992675781,NA
"27412","02GG011",2002-09-16,"Level",175.169998168945,NA
"27413","02GG011",2002-09-17,"Level",175.169998168945,NA
"27414","02GG011",2002-09-18,"Level",175.160003662109,NA
"27415","02GG011",2002-09-19,"Level",175.160003662109,NA
"27416","02GG011",2002-09-20,"Level",175.179992675781,NA
"27417","02GG011",2002-09-21,"Level",175.179992675781,NA
"27418","02GG011",2002-09-22,"Level",175.169998168945,NA
"27419","02GG011",2002-09-23,"Level",175.160003662109,NA
"27420","02GG011",2002-09-24,"Level",175.160003662109,NA
"27421","02GG011",2002-09-25,"Level",175.139999389648,NA
"27422","02GG011",2002-09-26,"Level",175.130004882812,NA
"27423","02GG011",2002-09-27,"Level",175.139999389648,NA
"27424","02GG011",2002-09-28,"Level",175.149993896484,NA
"27425","02GG011",2002-09-29,"Level",175.139999389648,NA
"27426","02GG011",2002-09-30,"Level",175.130004882812,NA
"27427","02GG011",2002-10-01,"Level",175.130004882812,NA
"27428","02GG011",2002-10-02,"Level",175.119995117188,NA
"27429","02GG011",2002-10-03,"Level",175.119995117188,NA
"27430","02GG011",2002-10-04,"Level",175.130004882812,NA
"27431","02GG011",2002-10-05,"Level",175.139999389648,NA
"27432","02GG011",2002-10-06,"Level",175.119995117188,NA
"27433","02GG011",2002-10-07,"Level",175.130004882812,NA
"27434","02GG011",2002-10-08,"Level",175.110000610352,NA
"27435","02GG011",2002-10-09,"Level",175.100006103516,NA
"27436","02GG011",2002-10-10,"Level",175.100006103516,NA
"27437","02GG011",2002-10-11,"Level",175.089996337891,NA
"27438","02GG011",2002-10-12,"Level",175.080001831055,NA
"27439","02GG011",2002-10-13,"Level",175.100006103516,NA
"27440","02GG011",2002-10-14,"Level",175.089996337891,NA
"27441","02GG011",2002-10-15,"Level",175.080001831055,NA
"27442","02GG011",2002-10-16,"Level",175.080001831055,NA
"27443","02GG011",2002-10-17,"Level",175.070007324219,NA
"27444","02GG011",2002-10-18,"Level",175.080001831055,NA
"27445","02GG011",2002-10-19,"Level",175.070007324219,NA
"27446","02GG011",2002-10-20,"Level",175.039993286133,NA
"27447","02GG011",2002-10-21,"Level",175.029998779297,NA
"27448","02GG011",2002-10-22,"Level",175.020004272461,NA
"27449","02GG011",2002-10-23,"Level",175.020004272461,NA
"27450","02GG011",2002-10-24,"Level",175.020004272461,NA
"27451","02GG011",2002-10-25,"Level",175,NA
"27452","02GG011",2002-10-26,"Level",175.009994506836,NA
"27453","02GG011",2002-10-27,"Level",175.029998779297,NA
"27454","02GG011",2002-10-28,"Level",175.009994506836,NA
"27455","02GG011",2002-10-29,"Level",174.979995727539,NA
"27456","02GG011",2002-10-30,"Level",174.979995727539,NA
"27457","02GG011",2002-10-31,"Level",175,NA
"27458","02GG011",2002-11-01,"Level",175.009994506836,NA
"27459","02GG011",2002-11-02,"Level",175,NA
"27460","02GG011",2002-11-03,"Level",174.970001220703,NA
"27461","02GG011",2002-11-04,"Level",174.970001220703,NA
"27462","02GG011",2002-11-05,"Level",174.960006713867,NA
"27463","02GG011",2002-11-06,"Level",174.960006713867,NA
"27464","02GG011",2002-11-07,"Level",174.970001220703,NA
"27465","02GG011",2002-11-08,"Level",174.979995727539,NA
"27466","02GG011",2002-11-09,"Level",174.929992675781,NA
"27467","02GG011",2002-11-10,"Level",174.940002441406,NA
"27468","02GG011",2002-11-11,"Level",174.970001220703,NA
"27469","02GG011",2002-11-12,"Level",174.960006713867,NA
"27470","02GG011",2002-11-13,"Level",174.970001220703,NA
"27471","02GG011",2002-11-14,"Level",174.979995727539,NA
"27472","02GG011",2002-11-15,"Level",174.949996948242,NA
"27473","02GG011",2002-11-16,"Level",174.929992675781,NA
"27474","02GG011",2002-11-17,"Level",174.949996948242,NA
"27475","02GG011",2002-11-18,"Level",174.960006713867,NA
"27476","02GG011",2002-11-19,"Level",174.949996948242,NA
"27477","02GG011",2002-11-20,"Level",174.940002441406,NA
"27478","02GG011",2002-11-21,"Level",174.929992675781,NA
"27479","02GG011",2002-11-22,"Level",174.949996948242,NA
"27480","02GG011",2002-11-23,"Level",174.979995727539,NA
"27481","02GG011",2002-11-24,"Level",174.949996948242,NA
"27482","02GG011",2002-11-25,"Level",174.940002441406,NA
"27483","02GG011",2002-11-26,"Level",174.919998168945,NA
"27484","02GG011",2002-11-27,"Level",174.929992675781,NA
"27485","02GG011",2002-11-28,"Level",174.960006713867,NA
"27486","02GG011",2002-11-29,"Level",174.979995727539,NA
"27487","02GG011",2002-11-30,"Level",174.929992675781,NA
"27488","02GG011",2002-12-01,"Level",174.949996948242,NA
"27489","02GG011",2002-12-02,"Level",174.889999389648,NA
"27490","02GG011",2002-12-03,"Level",174.889999389648,NA
"27491","02GG011",2002-12-04,"Level",174.889999389648,NA
"27492","02GG011",2002-12-05,"Level",174.889999389648,NA
"27493","02GG011",2002-12-06,"Level",174.919998168945,NA
"27494","02GG011",2002-12-07,"Level",174.940002441406,NA
"27495","02GG011",2002-12-08,"Level",174.889999389648,NA
"27496","02GG011",2002-12-09,"Level",174.889999389648,NA
"27497","02GG011",2002-12-10,"Level",174.899993896484,NA
"27498","02GG011",2002-12-11,"Level",174.869995117188,NA
"27499","02GG011",2002-12-12,"Level",174.880004882812,NA
"27500","02GG011",2002-12-13,"Level",174.860000610352,NA
"27501","02GG011",2002-12-14,"Level",174.880004882812,NA
"27502","02GG011",2002-12-15,"Level",174.889999389648,NA
"27503","02GG011",2002-12-16,"Level",174.860000610352,NA
"27504","02GG011",2002-12-17,"Level",174.830001831055,NA
"27505","02GG011",2002-12-18,"Level",174.809997558594,NA
"27506","02GG011",2002-12-19,"Level",174.820007324219,NA
"27507","02GG011",2002-12-20,"Level",174.889999389648,NA
"27508","02GG011",2002-12-21,"Level",174.899993896484,NA
"27509","02GG011",2002-12-22,"Level",174.889999389648,NA
"27510","02GG011",2002-12-23,"Level",174.899993896484,NA
"27511","02GG011",2002-12-24,"Level",174.839996337891,NA
"27512","02GG011",2002-12-25,"Level",174.860000610352,NA
"27513","02GG011",2002-12-26,"Level",174.880004882812,NA
"27514","02GG011",2002-12-27,"Level",174.869995117188,NA
"27515","02GG011",2002-12-28,"Level",174.880004882812,NA
"27516","02GG011",2002-12-29,"Level",174.850006103516,NA
"27517","02GG011",2002-12-30,"Level",174.809997558594,NA
"27518","02GG011",2002-12-31,"Level",174.830001831055,NA
"27519","02GG011",2003-01-01,"Level",174.839996337891,NA
"27520","02GG011",2003-01-02,"Level",174.830001831055,NA
"27521","02GG011",2003-01-03,"Level",174.850006103516,NA
"27522","02GG011",2003-01-04,"Level",174.860000610352,NA
"27523","02GG011",2003-01-05,"Level",174.850006103516,NA
"27524","02GG011",2003-01-06,"Level",174.880004882812,NA
"27525","02GG011",2003-01-07,"Level",174.910003662109,NA
"27526","02GG011",2003-01-08,"Level",174.899993896484,NA
"27527","02GG011",2003-01-09,"Level",174.899993896484,NA
"27528","02GG011",2003-01-10,"Level",174.889999389648,NA
"27529","02GG011",2003-01-11,"Level",174.919998168945,NA
"27530","02GG011",2003-01-12,"Level",174.949996948242,NA
"27531","02GG011",2003-01-13,"Level",175.020004272461,NA
"27532","02GG011",2003-01-14,"Level",175.059997558594,NA
"27533","02GG011",2003-01-15,"Level",175.149993896484,NA
"27534","02GG011",2003-01-16,"Level",175.190002441406,NA
"27535","02GG011",2003-01-17,"Level",175.259994506836,NA
"27536","02GG011",2003-01-18,"Level",174.970001220703,NA
"27537","02GG011",2003-01-19,"Level",174.970001220703,NA
"27538","02GG011",2003-01-20,"Level",175.059997558594,NA
"27539","02GG011",2003-01-21,"Level",175,NA
"27540","02GG011",2003-01-22,"Level",175.009994506836,NA
"27541","02GG011",2003-01-23,"Level",175.070007324219,NA
"27542","02GG011",2003-01-24,"Level",175.039993286133,NA
"27543","02GG011",2003-01-25,"Level",175,NA
"27544","02GG011",2003-01-26,"Level",175.100006103516,NA
"27545","02GG011",2003-01-27,"Level",175.050003051758,NA
"27546","02GG011",2003-01-28,"Level",174.990005493164,NA
"27547","02GG011",2003-01-29,"Level",175.080001831055,NA
"27548","02GG011",2003-01-30,"Level",174.970001220703,NA
"27549","02GG011",2003-01-31,"Level",174.929992675781,NA
"27550","02GG011",2003-02-01,"Level",175.020004272461,NA
"27551","02GG011",2003-02-02,"Level",175.110000610352,NA
"27552","02GG011",2003-02-03,"Level",175.070007324219,NA
"27553","02GG011",2003-02-04,"Level",174.979995727539,NA
"27554","02GG011",2003-02-05,"Level",174.979995727539,NA
"27555","02GG011",2003-02-06,"Level",175.029998779297,NA
"27556","02GG011",2003-02-07,"Level",175.070007324219,NA
"27557","02GG011",2003-02-08,"Level",175.009994506836,NA
"27558","02GG011",2003-02-09,"Level",175.070007324219,NA
"27559","02GG011",2003-02-10,"Level",175.070007324219,NA
"27560","02GG011",2003-02-11,"Level",175.050003051758,NA
"27561","02GG011",2003-02-12,"Level",175.100006103516,NA
"27562","02GG011",2003-02-13,"Level",175.050003051758,NA
"27563","02GG011",2003-02-14,"Level",175.059997558594,NA
"27564","02GG011",2003-02-15,"Level",175.089996337891,NA
"27565","02GG011",2003-02-16,"Level",175.080001831055,NA
"27566","02GG011",2003-02-17,"Level",175.100006103516,NA
"27567","02GG011",2003-02-18,"Level",175.080001831055,NA
"27568","02GG011",2003-02-19,"Level",175.039993286133,NA
"27569","02GG011",2003-02-20,"Level",175,NA
"27570","02GG011",2003-02-21,"Level",174.960006713867,NA
"27571","02GG011",2003-02-22,"Level",174.960006713867,NA
"27572","02GG011",2003-02-23,"Level",175.169998168945,NA
"27573","02GG011",2003-02-24,"Level",175.190002441406,NA
"27574","02GG011",2003-02-25,"Level",175.070007324219,NA
"27575","02GG011",2003-02-26,"Level",175.029998779297,NA
"27576","02GG011",2003-02-27,"Level",175.039993286133,NA
"27577","02GG011",2003-02-28,"Level",175.059997558594,NA
"27578","02GG011",2003-03-01,"Level",175.070007324219,NA
"27579","02GG011",2003-03-02,"Level",175.160003662109,NA
"27580","02GG011",2003-03-03,"Level",175.089996337891,NA
"27581","02GG011",2003-03-04,"Level",175.029998779297,NA
"27582","02GG011",2003-03-05,"Level",175.139999389648,NA
"27583","02GG011",2003-03-06,"Level",175.059997558594,NA
"27584","02GG011",2003-03-07,"Level",174.949996948242,NA
"27585","02GG011",2003-03-08,"Level",174.960006713867,NA
"27586","02GG011",2003-03-09,"Level",174.929992675781,NA
"27587","02GG011",2003-03-10,"Level",174.949996948242,NA
"27588","02GG011",2003-03-11,"Level",174.910003662109,NA
"27589","02GG011",2003-03-12,"Level",174.919998168945,NA
"27590","02GG011",2003-03-13,"Level",174.880004882812,NA
"27591","02GG011",2003-03-14,"Level",174.839996337891,NA
"27592","02GG011",2003-03-15,"Level",174.779998779297,NA
"27593","02GG011",2003-03-16,"Level",174.740005493164,NA
"27594","02GG011",2003-03-17,"Level",174.75,NA
"27595","02GG011",2003-03-18,"Level",174.779998779297,NA
"27596","02GG011",2003-03-19,"Level",174.800003051758,NA
"27597","02GG011",2003-03-20,"Level",174.820007324219,NA
"27598","02GG011",2003-03-21,"Level",174.839996337891,NA
"27599","02GG011",2003-03-22,"Level",174.860000610352,NA
"27600","02GG011",2003-03-23,"Level",174.860000610352,NA
"27601","02GG011",2003-03-24,"Level",174.839996337891,NA
"27602","02GG011",2003-03-25,"Level",174.850006103516,NA
"27603","02GG011",2003-03-26,"Level",174.839996337891,NA
"27604","02GG011",2003-03-27,"Level",174.830001831055,NA
"27605","02GG011",2003-03-28,"Level",174.830001831055,NA
"27606","02GG011",2003-03-29,"Level",174.850006103516,NA
"27607","02GG011",2003-03-30,"Level",174.839996337891,NA
"27608","02GG011",2003-03-31,"Level",174.830001831055,NA
"27609","02GG011",2003-04-01,"Level",174.830001831055,NA
"27610","02GG011",2003-04-02,"Level",174.830001831055,NA
"27611","02GG011",2003-04-03,"Level",174.830001831055,NA
"27612","02GG011",2003-04-04,"Level",174.860000610352,NA
"27613","02GG011",2003-04-05,"Level",174.910003662109,NA
"27614","02GG011",2003-04-06,"Level",174.899993896484,NA
"27615","02GG011",2003-04-07,"Level",174.899993896484,NA
"27616","02GG011",2003-04-08,"Level",174.929992675781,NA
"27617","02GG011",2003-04-09,"Level",174.919998168945,NA
"27618","02GG011",2003-04-10,"Level",174.910003662109,NA
"27619","02GG011",2003-04-11,"Level",174.910003662109,NA
"27620","02GG011",2003-04-12,"Level",174.910003662109,NA
"27621","02GG011",2003-04-13,"Level",174.899993896484,NA
"27622","02GG011",2003-04-14,"Level",174.899993896484,NA
"27623","02GG011",2003-04-15,"Level",174.919998168945,NA
"27624","02GG011",2003-04-16,"Level",174.899993896484,NA
"27625","02GG011",2003-04-17,"Level",174.889999389648,NA
"27626","02GG011",2003-04-18,"Level",174.910003662109,NA
"27627","02GG011",2003-04-19,"Level",174.899993896484,NA
"27628","02GG011",2003-04-20,"Level",174.889999389648,NA
"27629","02GG011",2003-04-21,"Level",174.910003662109,NA
"27630","02GG011",2003-04-22,"Level",174.899993896484,NA
"27631","02GG011",2003-04-23,"Level",174.899993896484,NA
"27632","02GG011",2003-04-24,"Level",174.889999389648,NA
"27633","02GG011",2003-04-25,"Level",174.889999389648,NA
"27634","02GG011",2003-04-26,"Level",174.880004882812,NA
"27635","02GG011",2003-04-27,"Level",174.889999389648,NA
"27636","02GG011",2003-04-28,"Level",174.889999389648,NA
"27637","02GG011",2003-04-29,"Level",174.880004882812,NA
"27638","02GG011",2003-04-30,"Level",174.889999389648,NA
"27639","02GG011",2003-05-01,"Level",174.910003662109,NA
"27640","02GG011",2003-05-02,"Level",174.929992675781,NA
"27641","02GG011",2003-05-03,"Level",174.949996948242,NA
"27642","02GG011",2003-05-04,"Level",174.940002441406,NA
"27643","02GG011",2003-05-05,"Level",174.949996948242,NA
"27644","02GG011",2003-05-06,"Level",174.949996948242,NA
"27645","02GG011",2003-05-07,"Level",174.949996948242,NA
"27646","02GG011",2003-05-08,"Level",174.949996948242,NA
"27647","02GG011",2003-05-09,"Level",174.960006713867,NA
"27648","02GG011",2003-05-10,"Level",174.960006713867,NA
"27649","02GG011",2003-05-11,"Level",175.089996337891,NA
"27650","02GG011",2003-05-12,"Level",175.020004272461,NA
"27651","02GG011",2003-05-13,"Level",174.960006713867,NA
"27652","02GG011",2003-05-14,"Level",174.970001220703,NA
"27653","02GG011",2003-05-15,"Level",174.979995727539,NA
"27654","02GG011",2003-05-16,"Level",174.990005493164,NA
"27655","02GG011",2003-05-17,"Level",174.990005493164,NA
"27656","02GG011",2003-05-18,"Level",174.990005493164,NA
"27657","02GG011",2003-05-19,"Level",175,NA
"27658","02GG011",2003-05-20,"Level",175,NA
"27659","02GG011",2003-05-21,"Level",174.990005493164,NA
"27660","02GG011",2003-05-22,"Level",174.990005493164,NA
"27661","02GG011",2003-05-23,"Level",175.009994506836,NA
"27662","02GG011",2003-05-24,"Level",175.020004272461,NA
"27663","02GG011",2003-05-25,"Level",175.009994506836,NA
"27664","02GG011",2003-05-26,"Level",175.009994506836,NA
"27665","02GG011",2003-05-27,"Level",175.020004272461,NA
"27666","02GG011",2003-05-28,"Level",175.020004272461,NA
"27667","02GG011",2003-05-29,"Level",175.020004272461,NA
"27668","02GG011",2003-05-30,"Level",175.029998779297,NA
"27669","02GG011",2003-05-31,"Level",175.029998779297,NA
"27670","02GG011",2003-06-01,"Level",175.039993286133,NA
"27671","02GG011",2003-06-02,"Level",175.050003051758,NA
"27672","02GG011",2003-06-03,"Level",175.039993286133,NA
"27673","02GG011",2003-06-04,"Level",175.050003051758,NA
"27674","02GG011",2003-06-05,"Level",175.059997558594,NA
"27675","02GG011",2003-06-06,"Level",175.050003051758,NA
"27676","02GG011",2003-06-07,"Level",175.039993286133,NA
"27677","02GG011",2003-06-08,"Level",175.050003051758,NA
"27678","02GG011",2003-06-09,"Level",175.059997558594,NA
"27679","02GG011",2003-06-10,"Level",175.059997558594,NA
"27680","02GG011",2003-06-11,"Level",175.050003051758,NA
"27681","02GG011",2003-06-12,"Level",175.070007324219,NA
"27682","02GG011",2003-06-13,"Level",175.089996337891,NA
"27683","02GG011",2003-06-14,"Level",175.089996337891,NA
"27684","02GG011",2003-06-15,"Level",175.089996337891,NA
"27685","02GG011",2003-06-16,"Level",175.089996337891,NA
"27686","02GG011",2003-06-17,"Level",175.089996337891,NA
"27687","02GG011",2003-06-18,"Level",175.089996337891,NA
"27688","02GG011",2003-06-19,"Level",175.089996337891,NA
"27689","02GG011",2003-06-20,"Level",175.089996337891,NA
"27690","02GG011",2003-06-21,"Level",175.089996337891,NA
"27691","02GG011",2003-06-22,"Level",175.089996337891,NA
"27692","02GG011",2003-06-23,"Level",175.089996337891,NA
"27693","02GG011",2003-06-24,"Level",175.089996337891,NA
"27694","02GG011",2003-06-25,"Level",175.080001831055,NA
"27695","02GG011",2003-06-26,"Level",175.100006103516,NA
"27696","02GG011",2003-06-27,"Level",175.100006103516,NA
"27697","02GG011",2003-06-28,"Level",175.110000610352,NA
"27698","02GG011",2003-06-29,"Level",175.100006103516,NA
"27699","02GG011",2003-06-30,"Level",175.100006103516,NA
"27700","02GG011",2003-07-01,"Level",175.100006103516,NA
"27701","02GG011",2003-07-02,"Level",175.100006103516,NA
"27702","02GG011",2003-07-03,"Level",175.100006103516,NA
"27703","02GG011",2003-07-04,"Level",175.110000610352,NA
"27704","02GG011",2003-07-05,"Level",175.110000610352,NA
"27705","02GG011",2003-07-06,"Level",175.110000610352,NA
"27706","02GG011",2003-07-07,"Level",175.110000610352,NA
"27707","02GG011",2003-07-08,"Level",175.110000610352,NA
"27708","02GG011",2003-07-09,"Level",175.110000610352,NA
"27709","02GG011",2003-07-10,"Level",175.119995117188,NA
"27710","02GG011",2003-07-11,"Level",175.149993896484,NA
"27711","02GG011",2003-07-12,"Level",175.119995117188,NA
"27712","02GG011",2003-07-13,"Level",175.110000610352,NA
"27713","02GG011",2003-07-14,"Level",175.110000610352,NA
"27714","02GG011",2003-07-15,"Level",175.130004882812,NA
"27715","02GG011",2003-07-16,"Level",175.130004882812,NA
"27716","02GG011",2003-07-17,"Level",175.130004882812,NA
"27717","02GG011",2003-07-18,"Level",175.119995117188,NA
"27718","02GG011",2003-07-19,"Level",175.119995117188,NA
"27719","02GG011",2003-07-20,"Level",175.130004882812,NA
"27720","02GG011",2003-07-21,"Level",175.130004882812,NA
"27721","02GG011",2003-07-22,"Level",175.130004882812,NA
"27722","02GG011",2003-07-23,"Level",175.130004882812,NA
"27723","02GG011",2003-07-24,"Level",175.139999389648,NA
"27724","02GG011",2003-07-25,"Level",175.139999389648,NA
"27725","02GG011",2003-07-26,"Level",175.160003662109,NA
"27726","02GG011",2003-07-27,"Level",175.149993896484,NA
"27727","02GG011",2003-07-28,"Level",175.130004882812,NA
"27728","02GG011",2003-07-29,"Level",175.130004882812,NA
"27729","02GG011",2003-07-30,"Level",175.130004882812,NA
"27730","02GG011",2003-07-31,"Level",175.119995117188,NA
"27731","02GG011",2003-08-01,"Level",175.130004882812,NA
"27732","02GG011",2003-08-02,"Level",175.139999389648,NA
"27733","02GG011",2003-08-03,"Level",175.139999389648,NA
"27734","02GG011",2003-08-04,"Level",175.139999389648,NA
"27735","02GG011",2003-08-05,"Level",175.139999389648,NA
"27736","02GG011",2003-08-06,"Level",175.139999389648,NA
"27737","02GG011",2003-08-07,"Level",175.139999389648,NA
"27738","02GG011",2003-08-08,"Level",175.139999389648,NA
"27739","02GG011",2003-08-09,"Level",175.139999389648,NA
"27740","02GG011",2003-08-10,"Level",175.139999389648,NA
"27741","02GG011",2003-08-11,"Level",175.139999389648,NA
"27742","02GG011",2003-08-12,"Level",175.130004882812,NA
"27743","02GG011",2003-08-13,"Level",175.139999389648,NA
"27744","02GG011",2003-08-14,"Level",175.139999389648,NA
"27745","02GG011",2003-08-15,"Level",175.139999389648,NA
"27746","02GG011",2003-08-16,"Level",175.139999389648,NA
"27747","02GG011",2003-08-17,"Level",175.130004882812,NA
"27748","02GG011",2003-08-18,"Level",175.130004882812,NA
"27749","02GG011",2003-08-19,"Level",175.119995117188,NA
"27750","02GG011",2003-08-20,"Level",175.119995117188,NA
"27751","02GG011",2003-08-21,"Level",175.119995117188,NA
"27752","02GG011",2003-08-22,"Level",175.110000610352,NA
"27753","02GG011",2003-08-23,"Level",175.100006103516,NA
"27754","02GG011",2003-08-24,"Level",175.100006103516,NA
"27755","02GG011",2003-08-25,"Level",175.100006103516,NA
"27756","02GG011",2003-08-26,"Level",175.110000610352,NA
"27757","02GG011",2003-08-27,"Level",175.089996337891,NA
"27758","02GG011",2003-08-28,"Level",175.089996337891,NA
"27759","02GG011",2003-08-29,"Level",175.100006103516,NA
"27760","02GG011",2003-08-30,"Level",175.089996337891,NA
"27761","02GG011",2003-08-31,"Level",175.080001831055,NA
"27762","02GG011",2003-09-01,"Level",175.080001831055,NA
"27763","02GG011",2003-09-02,"Level",175.089996337891,NA
"27764","02GG011",2003-09-03,"Level",175.089996337891,NA
"27765","02GG011",2003-09-04,"Level",175.089996337891,NA
"27766","02GG011",2003-09-05,"Level",175.080001831055,NA
"27767","02GG011",2003-09-06,"Level",175.080001831055,NA
"27768","02GG011",2003-09-07,"Level",175.080001831055,NA
"27769","02GG011",2003-09-08,"Level",175.059997558594,NA
"27770","02GG011",2003-09-09,"Level",175.050003051758,NA
"27771","02GG011",2003-09-10,"Level",175.050003051758,NA
"27772","02GG011",2003-09-11,"Level",175.039993286133,NA
"27773","02GG011",2003-09-12,"Level",175.039993286133,NA
"27774","02GG011",2003-09-13,"Level",175.029998779297,NA
"27775","02GG011",2003-09-14,"Level",175.020004272461,NA
"27776","02GG011",2003-09-15,"Level",175.029998779297,NA
"27777","02GG011",2003-09-16,"Level",175.020004272461,NA
"27778","02GG011",2003-09-17,"Level",175.009994506836,NA
"27779","02GG011",2003-09-18,"Level",175,NA
"27780","02GG011",2003-09-19,"Level",175.039993286133,NA
"27781","02GG011",2003-09-20,"Level",175.039993286133,NA
"27782","02GG011",2003-09-21,"Level",175.020004272461,NA
"27783","02GG011",2003-09-22,"Level",175.039993286133,NA
"27784","02GG011",2003-09-23,"Level",175.050003051758,NA
"27785","02GG011",2003-09-24,"Level",175.050003051758,NA
"27786","02GG011",2003-09-25,"Level",175.020004272461,NA
"27787","02GG011",2003-09-26,"Level",175.009994506836,NA
"27788","02GG011",2003-09-27,"Level",175.029998779297,NA
"27789","02GG011",2003-09-28,"Level",175,NA
"27790","02GG011",2003-09-29,"Level",175,NA
"27791","02GG011",2003-09-30,"Level",175.009994506836,NA
"27792","02GG011",2003-10-01,"Level",175,NA
"27793","02GG011",2003-10-02,"Level",174.979995727539,NA
"27794","02GG011",2003-10-03,"Level",175.039993286133,NA
"27795","02GG011",2003-10-04,"Level",174.970001220703,NA
"27796","02GG011",2003-10-05,"Level",174.949996948242,NA
"27797","02GG011",2003-10-06,"Level",174.949996948242,NA
"27798","02GG011",2003-10-07,"Level",174.940002441406,NA
"27799","02GG011",2003-10-08,"Level",174.940002441406,NA
"27800","02GG011",2003-10-09,"Level",174.940002441406,NA
"27801","02GG011",2003-10-10,"Level",174.929992675781,NA
"27802","02GG011",2003-10-11,"Level",174.929992675781,NA
"27803","02GG011",2003-10-12,"Level",174.940002441406,NA
"27804","02GG011",2003-10-13,"Level",174.940002441406,NA
"27805","02GG011",2003-10-14,"Level",174.949996948242,NA
"27806","02GG011",2003-10-15,"Level",174.990005493164,NA
"27807","02GG011",2003-10-16,"Level",174.960006713867,NA
"27808","02GG011",2003-10-17,"Level",174.949996948242,NA
"27809","02GG011",2003-10-18,"Level",174.949996948242,NA
"27810","02GG011",2003-10-19,"Level",174.929992675781,NA
"27811","02GG011",2003-10-20,"Level",174.929992675781,NA
"27812","02GG011",2003-10-21,"Level",174.940002441406,NA
"27813","02GG011",2003-10-22,"Level",174.910003662109,NA
"27814","02GG011",2003-10-23,"Level",174.910003662109,NA
"27815","02GG011",2003-10-24,"Level",174.910003662109,NA
"27816","02GG011",2003-10-25,"Level",174.899993896484,NA
"27817","02GG011",2003-10-26,"Level",174.910003662109,NA
"27818","02GG011",2003-10-27,"Level",174.899993896484,NA
"27819","02GG011",2003-10-28,"Level",174.919998168945,NA
"27820","02GG011",2003-10-29,"Level",174.899993896484,NA
"27821","02GG011",2003-10-30,"Level",174.880004882812,NA
"27822","02GG011",2003-10-31,"Level",174.869995117188,NA
"27823","02GG011",2003-11-01,"Level",174.880004882812,NA
"27824","02GG011",2003-11-02,"Level",174.880004882812,NA
"27825","02GG011",2003-11-03,"Level",174.899993896484,NA
"27826","02GG011",2003-11-04,"Level",174.899993896484,NA
"27827","02GG011",2003-11-05,"Level",174.899993896484,NA
"27828","02GG011",2003-11-06,"Level",174.919998168945,NA
"27829","02GG011",2003-11-07,"Level",174.960006713867,NA
"27830","02GG011",2003-11-08,"Level",174.940002441406,NA
"27831","02GG011",2003-11-09,"Level",174.919998168945,NA
"27832","02GG011",2003-11-10,"Level",174.910003662109,NA
"27833","02GG011",2003-11-11,"Level",174.910003662109,NA
"27834","02GG011",2003-11-12,"Level",174.919998168945,NA
"27835","02GG011",2003-11-13,"Level",175,NA
"27836","02GG011",2003-11-14,"Level",174.929992675781,NA
"27837","02GG011",2003-11-15,"Level",174.880004882812,NA
"27838","02GG011",2003-11-16,"Level",174.869995117188,NA
"27839","02GG011",2003-11-17,"Level",174.860000610352,NA
"27840","02GG011",2003-11-18,"Level",174.850006103516,NA
"27841","02GG011",2003-11-19,"Level",174.889999389648,NA
"27842","02GG011",2003-11-20,"Level",174.899993896484,NA
"27843","02GG011",2003-11-21,"Level",174.899993896484,NA
"27844","02GG011",2003-11-22,"Level",174.889999389648,NA
"27845","02GG011",2003-11-23,"Level",174.899993896484,NA
"27846","02GG011",2003-11-24,"Level",174.979995727539,NA
"27847","02GG011",2003-11-25,"Level",174.960006713867,NA
"27848","02GG011",2003-11-26,"Level",174.910003662109,NA
"27849","02GG011",2003-11-27,"Level",174.889999389648,NA
"27850","02GG011",2003-11-28,"Level",174.910003662109,NA
"27851","02GG011",2003-11-29,"Level",174.990005493164,NA
"27852","02GG011",2003-11-30,"Level",174.990005493164,NA
"27853","02GG011",2003-12-01,"Level",174.990005493164,NA
"27854","02GG011",2003-12-02,"Level",174.970001220703,NA
"27855","02GG011",2003-12-03,"Level",174.929992675781,NA
"27856","02GG011",2003-12-04,"Level",174.919998168945,NA
"27857","02GG011",2003-12-05,"Level",174.899993896484,NA
"27858","02GG011",2003-12-06,"Level",174.929992675781,NA
"27859","02GG011",2003-12-07,"Level",174.919998168945,NA
"27860","02GG011",2003-12-08,"Level",174.910003662109,NA
"27861","02GG011",2003-12-09,"Level",174.889999389648,NA
"27862","02GG011",2003-12-10,"Level",174.880004882812,NA
"27863","02GG011",2003-12-11,"Level",174.919998168945,NA
"27864","02GG011",2003-12-12,"Level",174.919998168945,NA
"27865","02GG011",2003-12-13,"Level",174.899993896484,NA
"27866","02GG011",2003-12-14,"Level",174.899993896484,NA
"27867","02GG011",2003-12-15,"Level",174.919998168945,NA
"27868","02GG011",2003-12-16,"Level",174.910003662109,NA
"27869","02GG011",2003-12-17,"Level",174.929992675781,NA
"27870","02GG011",2003-12-18,"Level",174.899993896484,NA
"27871","02GG011",2003-12-19,"Level",174.899993896484,NA
"27872","02GG011",2003-12-20,"Level",174.899993896484,NA
"27873","02GG011",2003-12-21,"Level",174.960006713867,NA
"27874","02GG011",2003-12-22,"Level",174.910003662109,NA
"27875","02GG011",2003-12-23,"Level",174.889999389648,NA
"27876","02GG011",2003-12-24,"Level",174.919998168945,NA
"27877","02GG011",2003-12-25,"Level",174.949996948242,NA
