"","Date","Q","LogQ","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
"11907",2014-10-02,9.76872976667345,2.27918644395566,0.77,0.77,1,0.77,60174,10,276,2014.75216894977,1978,2015,-0.999907141426195,0.0136274915114723
"11908",2014-10-03,12.903404659686,2.55749120365244,0.75,0.75,1,0.75,60175,10,277,2014.7549086758,1978,2015,-0.999524419528439,0.0308372301988488
"11909",2014-10-04,41.4552808532234,3.72461527643905,0.65,0.65,1,0.65,60176,10,278,2014.75764840183,1978,2015,-0.998845516973615,0.0480378311512133
"11910",2014-10-05,46.3824121213733,3.8369203382666,0.87,0.87,1,0.87,60177,10,279,2014.76038812785,1978,2015,-0.997870634935225,0.0652241974574647
"11911",2014-10-06,50.0258463541431,3.91253979895023,0.97,0.97,1,0.97,60178,10,280,2014.76312785388,1978,2015,-0.996600062292009,0.082391236424541
"11912",2014-10-07,40.265973305739,3.69550677745602,1.16,1.16,1,1.16,60179,10,281,2014.76586757991,1978,2015,-0.995034175541972,0.0995338610901185
"11913",2014-10-08,42.0499346269656,3.7388578317677,1.25,1.25,1,1.25,60180,10,282,2014.76860730594,1978,2015,-0.993173438690944,0.116646991726348
"11914",2014-10-09,39.6713195319967,3.68062849669038,2.21,2.21,1,2.21,60181,10,283,2014.77134703196,1978,2015,-0.991018403115802,0.133725557339674
"11915",2014-10-10,52.9519204789064,3.96938434105742,1.98,1.98,1,1.98,60182,10,284,2014.77408675799,1978,2015,-0.988569707399642,0.150764497186128
"11916",2014-10-11,47.6283533615951,3.86342824276009,1.4,1.4,1,1.4,60183,10,285,2014.77682648402,1978,2015,-0.98582807714437,0.167758762256504
"11917",2014-10-12,37.8873582107701,3.63461750000199,1.23,1.23,1,1.23,60184,10,286,2014.77956621005,1978,2015,-0.98279432475362,0.184703316786884
"11918",2014-10-13,35.3765978327473,3.56605052336023,1.26333333333333,1.26333333333333,1,1.26333333333333,60185,10,287,2014.78230593607,1978,2015,-0.97946934919434,0.201593139736489
"11919",2014-10-14,32.1673552442972,3.47095212600618,1.23,1.23,1,1.23,60186,10,288,2014.7850456621,1978,2015,-0.975854135728243,0.21842322628806
"11920",2014-10-15,31.0346813895501,3.4351053336473,1.46,1.46,1,1.46,60187,10,289,2014.78778538813,1978,2015,-0.971949755620672,0.235188589325496
"11921",2014-10-16,32.7336921716708,3.48840488910689,1.34,1.34,1,1.34,60188,10,290,2014.79052511416,1978,2015,-0.967757365824084,0.251884260908121
"11922",2014-10-17,46.3824121213733,3.8369203382666,1.21,1.21,1,1.21,60189,10,291,2014.79326484018,1978,2015,-0.963278208634543,0.268505293746372
"11923",2014-10-18,36.1317137359121,3.587170976526,1.62,1.62,1,1.62,60190,10,292,2014.79600456621,1978,2015,-0.958513611322566,0.285046762671274
"11924",2014-10-19,34.999039881165,3.55532062914644,1.89,1.89,1,1.89,60191,10,293,2014.79874429224,1978,2015,-0.953464985740614,0.301503766090326
"11925",2014-10-20,35.3765978327473,3.56605052336023,2.08666666666667,2.08666666666667,1,2.08666666666667,60192,10,294,2014.80148401826,1978,2015,-0.948133827906474,0.317871427434767
"11926",2014-10-21,31.0346813895501,3.4351053336473,2.37,2.37,1,2.37,60193,10,295,2014.80422374429,1978,2015,-0.942521717556749,0.33414489661504
"11927",2014-10-22,20.8802602817424,3.03880422853743,2.51,2.51,1,2.51,60194,10,296,2014.80696347032,1978,2015,-0.936630317680217,0.350319351452722
"11928",2014-10-23,16.7686541890105,2.81951132151229,2.33,2.33,1,2.33,60195,10,297,2014.80970319635,1978,2015,-0.930461374026387,0.366389999106047
"11929",2014-10-24,14.424019309684,2.6688948246192,2.07,2.07,1,2.07,60196,10,298,2014.81244292237,1978,2015,-0.924016714587095,0.382352077493599
"11930",2014-10-25,NA,NA,1.92,1.92,1,1.92,60197,10,299,2014.8151826484,1978,2015,-0.917298249053384,0.398200856708767
"11931",2014-10-26,NA,NA,1.8,1.8,1,1.8,60198,10,300,2014.81792237443,1978,2015,-0.910307968250834,0.413931640417881
"11932",2014-10-27,12.5551074493513,2.53012755086455,1.92,1.92,1,1.92,60199,10,301,2014.82066210046,1978,2015,-0.903047943551206,0.429539767248549
"11933",2014-10-28,13.2517018700208,2.58412598720457,1.94,1.94,1,1.94,60200,10,302,2014.82340182648,1978,2015,-0.895520326257312,0.44502061217431
"11934",2014-10-29,11.1619186080124,2.41250786045759,1.99,1.99,1,1.99,60201,10,303,2014.82614155251,1978,2015,-0.887727346963024,0.46036958788998
"11935",2014-10-30,14.424019309684,2.6688948246192,2.12,2.12,1,2.12,60202,10,304,2014.82888127854,1978,2015,-0.879671314897941,0.475582146159554
"11936",2014-10-31,22.6953701339747,3.12216094482918,2.17,2.17,1,2.17,60203,10,305,2014.83162100457,1978,2015,-0.871354617237417,0.49065377917533
"11937",2014-11-01,21.7609142038083,3.08011543414788,2.16,2.16,1,2.16,60204,11,306,2014.83436073059,1979,2015,-0.862779718398458,0.505580020887175
"11938",2014-11-02,17.1594266688982,2.84254768259829,2.08,2.08,1,2.08,60205,11,307,2014.83710045662,1979,2015,-0.853949159306759,0.520356448330642
"11939",2014-11-03,12.7873055895744,2.54845292800084,2.02333333333333,2.02333333333333,1,2.02333333333333,60206,11,308,2014.83984018265,1979,2015,-0.844865556651287,0.534978682925133
"11940",2014-11-04,11.8585130286818,2.47304600870095,1.84,1.84,1,1.84,60207,11,309,2014.84257990868,1979,2015,-0.835531602097713,0.549442391790103
"11941",2014-11-05,9.46007614125486,2.24708043178984,1.73,1.73,1,1.73,60208,11,310,2014.8453196347,1979,2015,-0.825950061497186,0.563743289017966
"11942",2014-11-06,9.76872976667345,2.27918644395566,1.67,1.67,1,1.67,60209,11,311,2014.84805936073,1979,2015,-0.816123774068999,0.577877136941212
"11943",2014-11-07,15.2055642694595,2.721661431224,1.53,1.53,1,1.53,60210,11,312,2014.85079908676,1979,2015,-0.806055651553186,0.59183974739719
"11944",2014-11-08,19.6399824107944,2.97756740734518,1.6,1.6,1,1.6,60211,11,313,2014.85353881279,1979,2015,-0.795748677350632,0.60562698296453
"11945",2014-11-09,20.4668343247597,3.01880573821494,1.59,1.59,1,1.59,60212,11,314,2014.85627853881,1979,2015,-0.78520590564129,0.619234758186297
"11946",2014-11-10,21.7609142038083,3.08011543414788,1.64,1.64,1,1.64,60213,11,315,2014.85901826484,1979,2015,-0.7744304604771,0.632659040783602
"11947",2014-11-11,26.9797089895555,3.29508506456709,1.66,1.66,1,1.66,60214,11,316,2014.86175799087,1979,2015,-0.763425534853913,0.645895852853242
"11948",2014-11-12,23.1625980990578,3.14253882685595,1.89,1.89,1,1.89,60215,11,317,2014.86449771689,1979,2015,-0.752194389767501,0.658941272043493
"11949",2014-11-13,23.629826064141,3.16250973036517,1.82,1.82,1,1.82,60216,11,318,2014.86723744292,1979,2015,-0.740740353249691,0.671791432713698
"11950",2014-11-14,20.0534083677771,2.99839913271068,1.83,1.83,1,1.83,60217,11,319,2014.86997716895,1979,2015,-0.729066819379946,0.684442527082595
"11951",2014-11-15,18.3997045398463,2.91233460686897,1.66,1.66,1,1.66,60218,11,320,2014.87271689498,1979,2015,-0.717177247277089,0.696890806359258
"11952",2014-11-16,14.8147917895717,2.69562612689854,1.47,1.47,1,1.47,60219,11,321,2014.875456621,1979,2015,-0.705075160076643,0.709132581851163
"11953",2014-11-17,15.7265942426432,2.75535318012764,1.31,1.31,1,1.31,60220,11,322,2014.87819634703,1979,2015,-0.692764143890785,0.721164226053447
"11954",2014-11-18,10.4653241873429,2.34806733366401,1.04,1.04,1,1.04,60221,11,323,2014.88093607306,1979,2015,-0.680247846738038,0.732982173731574
"11955",2014-11-19,21.7609142038083,3.08011543414788,1,1,1,1,60222,11,324,2014.88367579909,1979,2015,-0.667529977466016,0.744582922973808
"11956",2014-11-20,42.0499346269656,3.7388578317677,0.99,0.99,1,0.99,60223,11,325,2014.88641552511,1979,2015,-0.654614304655172,0.755963036226524
"11957",2014-11-21,17.1594266688982,2.84254768259829,0.96,0.96,1,0.96,60224,11,326,2014.88915525114,1979,2015,-0.641504655499498,0.767119141315396
"11958",2014-11-22,11.5102158183471,2.443234973066,0.93,0.93,1,0.93,60225,11,327,2014.89189497717,1979,2015,-0.628204914669614,0.77804793244693
"11959",2014-11-23,13.2517018700208,2.58412598720457,0.85,0.85,1,0.85,60226,11,328,2014.8946347032,1979,2015,-0.614719023164324,0.788746171185572
"11960",2014-11-24,32.0295465919697,3.46665880779092,1.09333333333333,1.09333333333333,1,1.09333333333333,60227,11,329,2014.89737442922,1979,2015,-0.60105097714718,0.799210687410035
"11961",2014-11-25,478.724022478339,6.17112427788082,2.425,2.425,1,2.425,60228,11,330,2014.90011415525,1979,2015,-0.58720482675231,0.80943838026053
"11962",2014-11-26,486.747128949464,6.18774474582601,3.98666666666667,3.98666666666667,1,3.98666666666667,60229,11,331,2014.90285388128,1979,2015,-0.573184674895825,0.819426219048772
"11963",2014-11-27,348.466529182423,5.85354218307005,4.27,4.27,1,4.27,60230,11,332,2014.90559360731,1979,2015,-0.558994676048339,0.829171244164685
"11964",2014-11-28,241.796968911616,5.48809840258358,4.68,4.68,1,4.68,60231,11,333,2014.90833333333,1979,2015,-0.544639035015754,0.838670567944952
"11965",2014-11-29,136.486617266505,4.91622656781495,5.36,5.36,1,5.36,60232,11,334,2014.91107305936,1979,2015,-0.530122005682835,0.847921375535968
"11966",2014-11-30,80.8723309984223,4.3928717507114,5.44,5.44,1,5.44,60233,11,335,2014.91381278539,1979,2015,-0.51544788975712,0.856920925724732
"11967",2014-12-01,59.2476993215423,4.08172694924517,5.46666666666667,5.46666666666667,1,5.46666666666667,60234,12,336,2014.91655251142,1980,2015,-0.500621035497375,0.865666551749307
"11968",2014-12-02,58.5020223671672,4.0690613240192,5.37,5.37,1,5.37,60235,12,337,2014.91929223744,1980,2015,-0.485645836422099,0.874155662091072
"11969",2014-12-03,62.7495493224688,4.13915139587405,5.34,5.34,1,5.34,60236,12,338,2014.92203196347,1980,2015,-0.470526730004409,0.88238574124436
"11970",2014-12-04,45.1364708811515,3.80969058670149,5.37,5.37,1,5.37,60237,12,339,2014.9247716895,1980,2015,-0.455268196360215,0.890354350459926
"11971",2014-12-05,43.8905296409297,3.78169857108984,5.45,5.45,1,5.45,60238,12,340,2014.92751141553,1980,2015,-0.439874756925564,0.898059128465201
"11972",2014-12-06,31.6010183169237,3.45318934529275,5.44,5.44,1,5.44,60239,12,341,2014.93025114155,1980,2015,-0.424350973105528,0.905497792169805
"11973",2014-12-07,25.4987379244737,3.23862895778166,5.47,5.47,1,5.47,60240,12,342,2014.93299086758,1980,2015,-0.408701444933902,0.912668137336316
"11974",2014-12-08,78.0477255731467,4.35732050589811,5.385,5.385,1,5.385,60241,12,343,2014.93573059361,1980,2015,-0.392930809705301,0.919568039235997
"11975",2014-12-09,130.502323733924,4.87139103299444,5.05666666666667,5.05666666666667,1,5.05666666666667,60242,12,344,2014.93847031963,1980,2015,-0.377043740597654,0.926195453279775
"11976",2014-12-10,108.934325749782,4.69074518458635,4.74,4.74,1,4.74,60243,12,345,2014.94121004566,1980,2015,-0.361044945290713,0.932548415622495
"11977",2014-12-11,59.917864685601,4.09297470248588,4.16,4.16,1,4.16,60244,12,346,2014.94394977169,1980,2015,-0.344939164576189,0.938625043742964
"11978",2014-12-12,51.5927118532099,3.94338041935692,3.68,3.68,1,3.68,60245,12,347,2014.94668949772,1980,2015,-0.328731170941096,0.944423537006409
"11979",2014-12-13,52.2723161660582,3.95646690331873,3.9,3.9,1,3.9,60246,12,348,2014.94942922374,1980,2015,-0.312425767167171,0.949942177192909
"11980",2014-12-14,48.251323981706,3.87642326744388,4.12,4.12,1,4.12,60247,12,349,2014.95216894977,1980,2015,-0.296027784894004,0.955179329011442
"11981",2014-12-15,36.9623412293933,3.60989958971839,4.5,4.5,1,4.5,60248,12,350,2014.9549086758,1980,2015,-0.279542083201108,0.96013344057979
"11982",2014-12-16,31.0346813895501,3.4351053336473,4.85,4.85,1,4.85,60249,12,351,2014.95764840183,1980,2015,-0.262973547155955,0.964803043888344
"11983",2014-12-17,45.1364708811515,3.80969058670149,4.69,4.69,1,4.69,60250,12,352,2014.96038812785,1980,2015,-0.24632708637159,0.969186755233316
"11984",2014-12-18,47.6283533615951,3.86342824276009,4.37,4.37,1,4.37,60251,12,353,2014.96312785388,1980,2015,-0.229607633555351,0.973283275625915
"11985",2014-12-19,59.917864685601,4.09297470248588,5.01,5.01,1,5.01,60252,12,354,2014.96586757991,1980,2015,-0.21282014304372,0.977091391178354
"11986",2014-12-20,61.3337070040349,4.11632956137941,4.89,4.89,1,4.89,60253,12,355,2014.96860730594,1980,2015,-0.195969589330677,0.980609973464254
"11987",2014-12-21,54.9907334174512,4.00716468771849,4.72,4.72,1,4.72,60254,12,356,2014.97134703196,1980,2015,-0.179060965597161,0.983837979852075
"11988",2014-12-22,45.1364708811515,3.80969058670149,4.61,4.61,1,4.61,60255,12,357,2014.97408675799,1980,2015,-0.162099282236876,0.986774453813175
"11989",2014-12-23,32.7336921716708,3.48840488910689,4.41,4.41,1,4.41,60256,12,358,2014.97682648402,1980,2015,-0.145089565359079,0.989418525207565
"11990",2014-12-24,30.0209382895515,3.40189508119827,4.21,4.21,1,4.21,60257,12,359,2014.97956621005,1980,2015,-0.128036855313577,0.99176941053927
"11991",2014-12-25,98.8252115961637,4.59335275030025,4.65,4.65,1,4.65,60258,12,360,2014.98230593607,1980,2015,-0.110946205182779,0.993826413190725
"11992",2014-12-26,230.385279825039,5.43975303713244,4.32,4.32,1,4.32,60259,12,361,2014.9850456621,1980,2015,-0.0938226792987776,0.995588923627216
"11993",2014-12-27,239.474987509384,5.47844897511063,4.42,4.42,1,4.42,60260,12,362,2014.98778538813,1980,2015,-0.0766713517300434,0.997056419579097
"11994",2014-12-28,179.414956361419,5.18970131494246,5.15,5.15,1,5.15,60261,12,363,2014.99052511416,1980,2015,-0.0594973047832748,0.998228466195753
"11995",2014-12-29,121.846807693898,4.80276458107311,5.25,5.25,1,5.25,60262,12,364,2014.99326484018,1980,2015,-0.0423056275010399,0.999104716174307
"11996",2014-12-30,122.781263624065,4.81040442772082,5.08,5.08,1,5.08,60263,12,365,2014.99600456621,1980,2015,-0.0251014141501632,0.999684909862934
"11997",2014-12-31,111.567792462069,4.71463241028465,5.04,5.04,1,5.04,60264,12,366,2014.99874429224,1980,2015,-0.00788976270854163,0.999968875337829
"11998",2015-01-01,111.567792462069,4.71463241028465,5.17,5.17,1,5.17,60265,1,1,2015.00148401826,1981,2015,0.00932422664186418,0.999956528453878
"11999",2015-01-02,77.474309434181,4.3499463902321,5.3,5.3,1,5.3,60266,1,2,2015.00422374429,1981,2015,0.0265354530208641,0.999647872869731
"12000",2015-01-03,64.4485601045894,4.16586738785695,5.43,5.43,1,5.43,60267,1,3,2015.00696347032,1981,2015,0.0437388163724526,0.999043000046713
"12001",2015-01-04,212.545666612772,5.35915686698357,5.09,5.09,1,5.09,60268,1,4,2015.00970319635,1981,2015,0.0609292189706059,0.998142089221586
"12002",2015-01-05,418.314750225161,6.03623414013857,5.84666666666667,5.84666666666667,1,5.84666666666667,60269,1,5,2015.01244292237,1981,2015,0.078101566926216,0.996945407353718
"12003",2015-01-06,362.624952366762,5.89336911108482,5.23,5.23,1,5.23,60270,1,6,2015.0151826484,1981,2015,0.0952507717001625,0.995453309045946
"12004",2015-01-07,196.31067469473,5.2796984792982,4.94666666666667,4.94666666666667,1,4.94666666666667,60271,1,7,2015.01792237443,1981,2015,0.112371751614777,0.993666236439091
"12005",2015-01-08,121.365421305631,4.79880600531505,5.025,5.025,1,5.025,60272,1,8,2015.02066210046,1981,2015,0.129459433356014,0.991584719081098
"12006",2015-01-16,69.2624239872646,4.23790253673413,4.75,4.75,1,4.75,60280,1,16,2015.04257990868,1981,2015,0.264357302656082,0.964424811238492
"12007",2015-01-17,54.2544954118656,3.99368585372233,4.89,4.89,1,4.89,60281,1,17,2015.0453196347,1981,2015,0.280919123029614,0.959731444892931
"12008",2015-01-18,37.5475560543459,3.62560829098805,4.95,4.95,1,4.95,60282,1,18,2015.04805936073,1981,2015,0.297397701006007,0.954753689407033
"12009",2015-01-19,47.8360102349654,3.86777870806601,5.06666666666667,5.06666666666667,1,5.06666666666667,60283,1,19,2015.05079908676,1981,2015,0.313788153623486,0.949493019798231
"12010",2015-01-20,70.6782663056984,4.2581381183688,4.81,4.81,1,4.81,60284,1,20,2015.05353881279,1981,2015,0.330085624038953,0.943950994915952
"12011",2015-01-21,107.773335048666,4.68003027211365,5.14,5.14,1,5.14,60285,1,21,2015.05627853881,1981,2015,0.346285282961901,0.938129256981145
"12012",2015-01-22,180.547630216167,5.19599462227686,5.08,5.08,1,5.08,60286,1,22,2015.05901826484,1981,2015,0.362382330082048,0.932029531100976
"12013",2015-01-23,157.044647730164,5.05653014536676,4.4,4.4,1,4.4,60287,1,23,2015.06175799087,1981,2015,0.378371995495244,0.925653624756554
"12014",2015-01-24,142.603056082139,4.9600649389016,3.75,3.75,1,3.75,60288,1,24,2015.06449771689,1981,2015,0.394249541120249,0.919003427265901
"12015",2015-01-25,127.59512750674,4.84886218449774,3.07,3.07,1,3.07,60289,1,25,2015.06723744292,1981,2015,0.410010262099289,0.912080909225312
"12016",2015-01-26,100.788512944392,4.61302439025846,2.7,2.7,1,2.7,60290,1,26,2015.06997716895,1981,2015,0.425649488187263,0.904888121927745
"12017",2015-01-27,75.2089617246868,4.32027039572623,2.46,2.46,1,2.46,60291,1,27,2015.07271689498,1981,2015,0.441162585147263,0.897427196749789
"12018",2015-01-28,79.7396571436752,4.37876704226595,2.42,2.42,1,2.42,60292,1,28,2015.075456621,1981,2015,0.456544956110582,0.88970034452617
"12019",2015-01-29,75.7752986520604,4.3277723642368,2.43,2.43,1,2.43,60293,1,29,2015.07819634703,1981,2015,0.471792042951976,0.88170985488833
"12020",2015-01-30,45.7594415012624,3.82339814204213,2.43,2.43,1,2.43,60294,1,30,2015.08093607306,1981,2015,0.486899327627332,0.873458095592486
"12021",2015-01-31,48.8742946018169,3.88925158550198,2.47,2.47,1,2.47,60295,1,31,2015.08367579909,1981,2015,0.501862333523778,0.864947511812172
"12022",2015-02-01,48.8742946018169,3.88925158550198,2.53,2.53,1,2.53,60296,2,32,2015.08641552511,1982,2015,0.516676626781296,0.856180625416098
"12023",2015-02-02,30.7515129258634,3.42593919388329,2.57,2.57,1,2.57,60297,2,33,2015.08915525114,1982,2015,0.531337817603487,0.847160034222793
"12024",2015-02-03,53.688158484492,3.98319246480531,2.555,2.555,1,2.555,60298,2,34,2015.09189497717,1982,2015,0.545841561561571,0.8378884112291
"12025",2015-02-04,41.5119145459608,3.72598048352508,2.6,2.6,1,2.6,60299,2,35,2015.0946347032,1982,2015,0.560183560884753,0.828368503816072
"12026",2015-02-05,226.420921333424,5.42239575077614,2.62,2.62,1,2.62,60300,2,36,2015.09737442922,1982,2015,0.5743595657306,0.818603132936686
"12027",2015-02-06,294.664521081936,5.68583749254688,2.72,2.72,1,2.72,60301,2,37,2015.10011415525,1982,2015,0.588365375439935,0.80859519228315
"12028",2015-02-07,147.700088428501,4.99518378824061,2.9,2.9,1,2.9,60302,2,38,2015.10285388128,1982,2015,0.602196839792032,0.798347647422155
"12029",2015-02-08,37.5475560543459,3.62560829098805,3.01,3.01,1,3.01,60303,2,39,2015.10559360731,1982,2015,0.615849860222573,0.787863534924569
"12030",2015-02-09,44.6267676465153,3.7983338504417,3.08,3.08,1,3.08,60304,2,40,2015.10833333333,1982,2015,0.629320391049832,0.777145961456975
"12031",2015-02-10,83.0432892200209,4.41936202870081,3.21,3.21,1,3.21,60305,2,41,2015.11107305936,1982,2015,0.642604440661963,0.76619810286996
"12032",2015-02-11,226.562505565267,5.42302086961293,3.33,3.33,1,3.33,60306,2,42,2015.11381278539,1982,2015,0.655698072709803,0.755023203249178
"12033",2015-02-12,196.688232646313,5.28161989974333,3.43,3.43,1,3.43,60307,2,43,2015.11655251142,1982,2015,0.668597407268948,0.743624573957343
"12034",2015-02-13,161.575343149153,5.08497155492299,3.13,3.13,1,3.13,60308,2,44,2015.11929223744,1982,2015,0.681298621986783,0.732005592655487
"12035",2015-02-14,85.1198579537239,4.4440603568152,2.92,2.92,1,2.92,60309,2,45,2015.12203196347,1982,2015,0.693797953217962,0.720169702299789
"12036",2015-02-15,86.8188687358445,4.46382397979168,2.85,2.85,1,2.85,60310,2,46,2015.1247716895,1982,2015,0.706091697142235,0.708120410118786
"12037",2015-02-16,61.7112649556173,4.12246649051241,2.85333333333333,2.85333333333333,1,2.85333333333333,60311,2,47,2015.12751141553,1982,2015,0.718176210859225,0.695861286576488
"12038",2015-02-17,97.0129334285684,4.57484430393029,2.82,2.82,1,2.82,60312,2,48,2015.13025114155,1982,2015,0.730047913464158,0.683395964318366
"12039",2015-02-18,49.4406315291904,3.90077258671653,2.96,2.96,1,2.96,60313,2,49,2015.13299086758,1982,2015,0.741703287117848,0.670728137085794
"12040",2015-02-19,286.169467171333,5.65658417789294,3.06,3.06,1,3.06,60314,2,50,2015.13573059361,1982,2015,0.753138878080272,0.657861558630682
"12041",2015-02-20,388.110114098572,5.96128909858301,3.19,3.19,1,3.19,60315,2,51,2015.13847031963,1982,2015,0.764351297737854,0.6448000415993
"12042",2015-02-21,317.317998176878,5.7599044198827,3.27,3.27,1,3.27,60316,2,52,2015.14121004566,1982,2015,0.775337223609886,0.631547456399686
"12043",2015-02-22,241.995186836196,5.48891783685227,3.3,3.3,1,3.3,60317,2,53,2015.14394977169,1982,2015,0.786093400330562,0.618107730057419
"12044",2015-02-23,213.489561491728,5.363587939163,3.23666666666667,3.23666666666667,1,3.23666666666667,60318,2,54,2015.14668949772,1982,2015,0.796616640610308,0.604484845056307
"12045",2015-02-24,202.917938847422,5.31280165518298,3.33,3.33,1,3.33,60319,2,55,2015.14942922374,1982,2015,0.806903826188144,0.590682838148303
"12046",2015-02-25,250.207072283113,5.52228886415256,3.35,3.35,1,3.35,60320,2,56,2015.15216894977,1982,2015,0.816951908746793,0.576705799168842
"12047",2015-02-26,162.424848540213,5.09021542427555,3.44,3.44,1,3.44,60321,2,57,2015.1549086758,1982,2015,0.826757910824661,0.562557869813269
"12048",2015-02-27,166.955543959201,5.11772757314111,3.42,3.42,1,3.42,60322,2,58,2015.15764840183,1982,2015,0.836318926689629,0.548243242421379
"12049",2015-02-28,174.884260942431,5.16412438908127,3.52,3.52,1,3.52,60323,2,59,2015.16038812785,1982,2015,0.845632123207402,0.533766158724718
"12050",2015-03-01,163.55752239496,5.09716474739296,3.6,3.6,1,3.6,60324,3,61,2015.16312785388,1983,2015,0.854694740677802,0.51913090859407
"12051",2015-03-02,150.059825625891,5.01103405208766,3.7,3.7,1,3.7,60325,3,62,2015.16586757991,1983,2015,0.863504093650687,0.504341828771425
"12052",2015-03-03,146.567414573754,4.98748549035135,3.73,3.73,1,3.73,60326,3,63,2015.16860730594,1983,2015,0.872057571723759,0.489403301581897
"12053",2015-03-04,137.506023735777,4.92366772513451,3.8,3.8,1,3.8,60327,3,64,2015.17134703196,1983,2015,0.88035264031781,0.474319753631935
"12054",2015-03-05,139.488202981584,4.93798003124522,3.66,3.66,1,3.66,60328,3,65,2015.17408675799,1983,2015,0.88838684142583,0.459095654500712
"12055",2015-03-06,137.506023735777,4.92366772513451,3.83,3.83,1,3.83,60329,3,66,2015.17682648402,1983,2015,0.89615779433894,0.443735515420579
"12056",2015-03-07,131.559485998355,4.87945911433812,3.95,3.95,1,3.95,60330,3,67,2015.17956621005,1983,2015,0.903663196356943,0.428243887930642
"12057",2015-03-08,93.6149118643271,4.53918968558411,3.87,3.87,1,3.87,60331,3,68,2015.18230593607,1983,2015,0.910900823467994,0.412625362532807
"12058",2015-03-09,76.7191935310163,4.34015191867187,3.61666666666667,3.61666666666667,1,3.61666666666667,60332,3,69,2015.1850456621,1983,2015,0.91786853100617,0.396884567334855
"12059",2015-03-10,85.1198579537239,4.4440603568152,3.41,3.41,1,3.41,60333,3,70,2015.18778538813,1983,2015,0.92456425428866,0.3810261666758
"12060",2015-03-11,390.941798735439,5.96855869656673,2.6,2.6,1,2.6,60334,3,71,2015.19052511416,1983,2015,0.9309860092289,0.365054859740351
"12061",2015-03-12,745.846273222862,6.61451951090295,1.44,1.44,1,1.44,60335,3,72,2015.19326484018,1983,2015,0.937131892922943,0.348975379169738
"12062",2015-03-13,1038.45368569919,6.9454880450171,1.04333333333333,1.04333333333333,1,1.04333333333333,60336,3,73,2015.19600456621,1983,2015,0.943000084212118,0.332792489662759
"12063",2015-03-14,1334.83667769135,7.19656422454237,1.41333333333333,1.41333333333333,1,1.41333333333333,60337,3,74,2015.19874429224,1983,2015,0.948588844224125,0.316510986560558
"12064",2015-03-15,1266.87624640653,7.14430950104912,2.16666666666667,2.16666666666667,1,2.16666666666667,60338,3,75,2015.20148401826,1983,2015,0.953896516889392,0.300135694422181
"12065",2015-03-16,999.753995662002,6.90750924438011,3.0325,3.0325,1,3.0325,60339,3,76,2015.20422374429,1983,2015,0.958921529430476,0.283671465598353
"12066",2015-03-17,804.745313669711,6.69052584682516,4.03666666666667,4.03666666666667,1,4.03666666666667,60340,3,77,2015.20696347032,1983,2015,0.963662392826649,0.267123178798879
"12067",2015-03-18,619.741917394352,6.42930312911078,4.77,4.77,1,4.77,60341,3,78,2015.20970319635,1983,2015,0.968117702258317,0.250495737636545
"12068",2015-03-19,485.803234070508,6.18580367375157,4.86,4.86,1,4.86,60342,3,79,2015.21244292237,1983,2015,0.972286137521993,0.233794069177478
"12069",2015-03-20,364.040794685196,5.89726593466797,5.04,5.04,1,5.04,60343,3,80,2015.2151826484,1983,2015,0.976166463418585,0.217023122493553
"12070",2015-03-21,261.024107595948,5.56461276932519,5.13,5.13,1,5.13,60344,3,81,2015.21792237443,1983,2015,0.979757530124697,0.200187867174697
"12071",2015-03-22,204.192196934012,5.31906169214055,5.26,5.26,1,5.26,60345,3,82,2015.22066210046,1983,2015,0.983058273529761,0.183293291870395
"12072",2015-03-23,167.748415657524,5.12246533114266,5.28666666666667,5.28666666666667,1,5.28666666666667,60346,3,83,2015.22340182648,1983,2015,0.986067715552574,0.16634440280613
"12073",2015-03-24,111.567792462069,4.71463241028465,5.14,5.14,1,5.14,60347,3,84,2015.22614155251,1983,2015,0.98878496442988,0.149346222307101
"12074",2015-03-25,119.043439903399,4.77948846770524,5.14,5.14,1,5.14,60348,3,85,2015.22888127854,1983,2015,0.991209214982766,0.132303787297448
"12075",2015-03-26,131.44621861288,4.87859778402861,5.18,5.18,1,5.18,60349,3,86,2015.23162100457,1983,2015,0.993339748853173,0.115222147820264
"12076",2015-03-27,539.888410634682,6.29136247123108,7.48,7.48,1,7.48,60350,3,87,2015.23436073059,1983,2015,0.995175934717755,0.0981063655357899
"12077",2015-03-28,527.712166696151,6.26855099623102,7.06,7.06,1,7.06,60351,3,88,2015.23710045662,1983,2015,0.996717228475253,0.0809615122179017
"12078",2015-03-29,402.26853728291,5.99711986879552,6.62,6.62,1,6.62,60352,3,89,2015.23984018265,1983,2015,0.99796317340718,0.0637926682548378
"12079",2015-03-30,285.706958680645,5.6549666655402,7.78333333333333,7.78333333333333,1,7.78333333333333,60353,3,90,2015.24257990868,1983,2015,0.998913400312982,0.0466049211474093
"12080",2015-03-31,196.914767417262,5.28277098241255,7.01,7.01,1,7.01,60354,3,91,2015.2453196347,1983,2015,0.999567627619868,0.0294033639978448
"12081",2015-04-01,142.603056082139,4.9600649389016,6.99,6.99,1,6.99,60355,4,92,2015.24805936073,1984,2015,0.999925661466282,0.0121930939969521
