"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30"
"13038",2016-04-13,371.120006277365,60733,4,104,2016.2829007286,1996,2016,13038,5.91652547735814,378.650938990178,400.339373466138
"13039",2016-04-14,325.813052087481,60734,4,105,2016.28563296903,1996,2016,13039,5.78632375702137,390.503561827353,387.766693678445
"13040",2016-04-15,260.96747390321,60735,4,106,2016.28836520947,1996,2016,13040,5.56439577849635,374.497801522772,375.2412086347
"13041",2016-04-16,146.567414573754,60736,4,107,2016.29109744991,1996,2016,13041,4.98748549035135,328.058173478141,362.577285675375
"13042",2016-04-17,161.575343149153,60737,4,108,2016.29382969035,1996,2016,13042,5.08497155492299,290.841746822165,353.459261144661
"13043",2016-04-18,147.983256892188,60738,4,109,2016.29656193078,1996,2016,13043,4.99709913825769,259.470726309437,348.475496183773
"13044",2016-04-19,104.092145020738,60739,4,110,2016.29929417122,1996,2016,13044,4.64527651668115,216.874098843413,344.603639390296
"13045",2016-04-20,104.092145020738,60740,4,111,2016.30202641166,1996,2016,13045,4.64527651668115,178.727261521037,342.419466640392
"13046",2016-04-21,82.0050048531694,60741,4,112,2016.30475865209,1996,2016,13046,4.40678028019645,143.897540487564,341.434040386762
"13047",2016-04-22,90.2168903000858,60742,4,113,2016.30749089253,1996,2016,13047,4.50221666341998,119.504599972832,341.059314119817
"13048",2016-04-23,78.0406463615546,60743,4,114,2016.31022313297,1996,2016,13048,4.3572297981598,109.715061656804,340.584534995702
"13049",2016-04-24,81.1554994621091,60744,4,115,2016.31295537341,1996,2016,13049,4.39636706075999,98.2265125586545,333.014183434849
"13050",2016-04-25,90.2168903000858,60745,4,116,2016.31568761384,1996,2016,13050,4.50221666341998,89.9741744740686,323.087555624496
"13051",2016-04-26,88.5178795179652,60746,4,117,2016.31841985428,1996,2016,13051,4.48320456006047,87.7492794022439,315.445153421217
"13052",2016-04-27,135.52384448997,60747,4,118,2016.32115209472,1996,2016,13052,4.90914759893385,92.2395221835628,302.780443882826
"13053",2016-04-28,103.242639629677,60748,4,119,2016.32388433515,1996,2016,13053,4.63708194242047,95.2734700087782,284.601028514135
"13054",2016-04-29,120.799084378257,60749,4,120,2016.32661657559,1996,2016,13054,4.7941287058218,99.6423548770884,272.229712967286
"13055",2016-04-30,141.470382227392,60750,4,121,2016.32934881603,1996,2016,13055,4.95209038229367,108.703745715065,262.016770376983
"13056",2016-05-01,203.012328335317,60751,5,122,2016.33208105647,1997,2016,13056,5.3132667079136,126.111864125523,244.142547685821
"13057",2016-05-02,402.26853728291,60752,5,123,2016.3348132969,1997,2016,13057,5.99711986879552,170.690670837356,232.863003882298
"13058",2016-05-04,614.64488504799,60754,5,125,2016.34027777778,1997,2016,13058,6.42104467834764,245.851671627359,235.411520055479
"13059",2016-05-07,283.337782534465,60757,5,128,2016.34847449909,1997,2016,13059,5.64663976375578,266.967948490859,230.975214124386
"13060",2016-05-08,196.688232646313,60758,5,129,2016.35120673953,1997,2016,13060,5.28161989974333,280.317318921806,227.803727331094
"13061",2016-05-09,152.136394359594,60759,5,130,2016.35393897996,1997,2016,13061,5.02477744979833,284.794077490569,225.497477510179
"13062",2016-05-10,120.799084378257,60760,5,131,2016.3566712204,1997,2016,13062,4.7941287058218,281.841034940692,221.429290581879
"13063",2016-05-11,119.100073596137,60761,5,132,2016.35940346084,1997,2016,13063,4.77996409429672,269.853569977952,212.965699833907
"13064",2016-05-12,317.317998176878,60762,5,133,2016.36213570128,1997,2016,13064,5.7599044198827,257.717778677091,207.821472743598
"13065",2016-05-13,296.788284559587,60763,5,134,2016.36486794171,1997,2016,13065,5.69301903800604,212.309692893033,203.644737904218
"13066",2016-05-14,423.978119498896,60764,5,135,2016.36760018215,1997,2016,13066,6.04968184894494,232.401169602237,205.524661871472
"13067",2016-05-15,413.595275830381,60765,5,136,2016.37033242259,1997,2016,13067,6.02488790105544,263.387890057104,205.902219823054
"13068",2016-05-16,306.387695478569,60766,5,137,2016.37306466302,1997,2016,13068,5.7248512787003,285.423790216958,203.744476129761
"13069",2016-05-17,248.862022080601,60767,5,138,2016.37579690346,1997,2016,13069,5.51689861468858,303.718495603007,201.179441796198
"13070",2016-05-18,150.758307836318,60768,5,139,2016.3785291439,1997,2016,13070,5.01567794411412,308.241100494461,197.505802927302
"13071",2016-05-19,119.043439903399,60769,5,140,2016.38126138434,1997,2016,13071,4.77948846770524,279.91616359825,196.588337104957
"13072",2016-05-20,99.7030338335927,60770,5,141,2016.38399362477,1997,2016,13072,4.60219610612962,251.761127780251,194.525926794438
"13073",2016-05-21,98.8252115961637,60771,5,142,2016.38672586521,1997,2016,13073,4.59335275030025,205.310712365575,192.88732528457
"13074",2016-05-22,75.2089617246868,60772,5,143,2016.38945810565,1997,2016,13074,4.32027039572623,156.969810350476,191.924552508035
"13075",2016-05-23,67.5634132051439,60773,5,144,2016.39219034608,1997,2016,13075,4.21306661175794,122.852055739986,190.706928114182
"13076",2016-05-24,60.2010331492878,60774,5,145,2016.39492258652,1997,2016,13076,4.09768951411581,95.9004858926561,189.980129057386
"13077",2016-05-25,57.0861800487333,60775,5,146,2016.39765482696,1997,2016,13077,4.04456205669765,82.5187533515725,188.875772049008
"13078",2016-05-26,57.0861800487333,60776,5,147,2016.4003870674,1997,2016,13078,4.04456205669765,73.6677162294774,188.17728983858
"13079",2016-05-27,44.0604307191417,60777,5,148,2016.40311930783,1997,2016,13079,3.78556211706726,65.7187729274129,186.940787547148
"13080",2016-05-28,44.0604307191417,60778,5,149,2016.40585154827,1997,2016,13080,3.78556211706726,57.8952328021241,185.40223889445
"13081",2016-05-29,46.3257784286359,60779,5,150,2016.40858378871,1997,2016,13081,3.83569857567052,53.7690637598311,183.995835524806
"13082",2016-05-30,44.4379886707241,60780,5,151,2016.41131602914,1997,2016,13082,3.79409470431254,50.4654316834854,180.959640330831
"13083",2016-05-31,38.1138929817195,60781,5,152,2016.41404826958,1997,2016,13083,3.64057886085524,47.3101259452614,178.788682109232
"13084",2016-06-01,34.4327029537914,60782,6,153,2016.41678051002,1998,2016,13084,3.5390067800428,44.0739149316982,175.909802728417
"13085",2016-06-02,41.5119145459608,60783,6,154,2016.41951275046,1998,2016,13085,3.72598048352508,41.8490198598736,172.577853805702
"13086",2016-06-03,34.4327029537914,60784,6,155,2016.42224499089,1998,2016,13086,3.5390067800428,40.4736301791093,166.958532959651
"13087",2016-06-04,29.0525021437427,60785,6,156,2016.42497723133,1998,2016,13087,3.36910461190347,38.3296403826237,154.517998455013
"13088",2016-06-05,34.999039881165,60786,6,157,2016.42770947177,1998,2016,13088,3.55532062914644,36.7115348758421,135.196470282785
"13089",2016-06-06,115.607662544,60787,6,158,2016.4304417122,1998,2016,13089,4.75020223902422,46.8786311434529,129.605466283103
"13090",2016-06-07,156.195142339104,60788,6,159,2016.43317395264,1998,2016,13090,5.05110613794059,63.7473810516507,128.255696606196
"13091",2016-06-08,106.074324266545,60789,6,160,2016.43590619308,1998,2016,13091,4.6641400207315,73.9818983820441,126.720294269761
"13092",2016-06-09,75.2089617246868,60790,6,161,2016.43863843352,1998,2016,13092,4.32027039572623,78.7957622647193,125.200623514642
"13093",2016-06-10,63.5990547135291,60791,6,162,2016.44137067395,1998,2016,13093,4.1525986072408,82.9623839446818,123.350589551888
"13094",2016-06-11,50.5733053839375,60792,6,163,2016.44410291439,1998,2016,13094,3.92342387550158,86.0367844075668,114.459099792124
"13095",2016-06-12,33.8663660264179,60793,6,164,2016.44683515483,1998,2016,13095,3.52242236926417,85.8749738568886,105.695035841018
"13096",2016-06-13,33.7719765385223,60794,6,165,2016.44956739526,1998,2016,13096,3.51963136210496,74.1841615703918,92.6881644090056
"13097",2016-06-14,39.8129037638401,60795,6,166,2016.4522996357,1998,2016,13097,3.68419107491587,57.5581274882113,80.2287520067875
"13098",2016-06-15,34.4327029537914,60796,6,167,2016.45503187614,1998,2016,13098,3.5390067800428,47.3236101578179,71.1635855892949
"13099",2016-06-16,32.450523707984,60797,6,168,2016.45776411658,1998,2016,13099,3.47971658194079,41.2152618697175,63.9498689768744
"13100",2016-06-17,52.5554846297449,60798,6,169,2016.46049635701,1998,2016,13100,3.96186946161507,39.6376090006054,60.6764415366553
"13101",2016-06-18,93.6149118643271,60799,6,170,2016.46322859745,1998,2016,13101,4.53918968558411,45.7864099263754,59.8288239353529
"13102",2016-06-19,49.7237999928772,60800,6,171,2016.46596083789,1998,2016,13102,3.90648369157557,48.0517576358696,58.1628494739957
"13103",2016-06-20,34.999039881165,60801,6,172,2016.46869307832,1998,2016,13103,3.55532062914644,48.2270523991042,56.0353104168291
"13104",2016-06-27,246.242713791498,60808,6,179,2016.48781876138,1998,2016,13104,5.50631769095048,77.7170252601982,61.7364354857228
"13105",2016-06-28,118.108983973233,60809,6,180,2016.49055100182,1998,2016,13105,4.77160779120959,89.670779691547,63.4212878446591
"13106",2016-06-29,132.408991389415,60810,6,181,2016.49328324226,1998,2016,13106,4.88589555199326,103.950560788894,65.8282197859966
"13107",2016-06-30,106.895512811237,60811,6,182,2016.4960154827,1998,2016,13107,4.67185184157691,111.713421957679,67.4885308780801
"13108",2016-07-01,77.4176757414436,60812,7,183,2016.49874772313,1999,2016,13108,4.34921512327601,109.399531082981,68.1662474011704
"13109",2016-07-02,51.1396423113111,60813,7,184,2016.50147996357,1999,2016,13109,3.93455997553492,109.601794271329,68.4022211209094
"13110",2016-07-03,38.1705266744568,60814,7,185,2016.50421220401,1999,2016,13110,3.64206366478762,110.054863813228,68.2058909860866
"13111",2016-07-04,33.6539896786528,60815,7,186,2016.50694444444,1999,2016,13111,3.51613161306415,79.6850460828213,67.7834980277538
"13112",2016-07-06,21.5202210096745,60817,7,188,2016.51240892532,1999,2016,13112,3.06899300520714,65.8866513737415,67.0195724390522
"13113",2016-07-07,33.3849796381504,60818,7,189,2016.51514116576,1999,2016,13113,3.50810608739952,51.7403639807037,66.8619419942665
"13114",2016-07-08,33.3849796381504,60819,7,190,2016.51787340619,1999,2016,13114,3.50810608739952,41.2388592416914,66.8270178837451
"13115",2016-07-09,24.5161433554806,60820,7,191,2016.52060564663,1999,2016,13115,3.19933181303177,33.6814974722681,66.2604921773958
"13116",2016-07-10,26.5323028169304,60821,7,192,2016.52333788707,1999,2016,13116,3.27836296487009,30.1661632587851,65.9971455061671
"13117",2016-07-11,26.3642895284763,60822,7,193,2016.5260701275,1999,2016,13117,3.27201042509331,28.4795579522165,65.9075384189916
"13118",2016-07-12,26.028262951568,60823,7,194,2016.52880236794,1999,2016,13118,3.25918298422378,27.3901684197758,65.6085125213383
"13119",2016-07-13,23.5137269940294,60824,7,195,2016.53153460838,1999,2016,13119,3.15758437801961,27.6749549889693,62.5387146696727
"13120",2016-07-14,28.5484622783803,60825,7,196,2016.53426684882,1999,2016,13120,3.3516030739993,26.9840239375736,58.2838253343152
"13121",2016-07-15,27.0363426822929,60826,7,197,2016.53699908925,1999,2016,13121,3.2971819861945,26.0770758010226,55.6492259481734
"13122",2016-07-16,13.6566327730928,60827,7,198,2016.53973132969,1999,2016,13122,2.61422532105402,24.5257171463957,53.597481649787
"13123",2016-07-17,17.5417040948754,60828,7,199,2016.54246357013,1999,2016,13123,2.86458113700677,23.2413459003879,52.0622366291652
"13124",2016-07-18,17.2113408872408,60829,7,200,2016.54519581056,1999,2016,13124,2.84556852045047,21.9337818087828,50.950171145942
"13125",2016-07-19,17.0461592834235,60830,7,201,2016.547928051,1999,2016,13125,2.83592491638494,20.650624141905,50.3894975878422
"13126",2016-07-20,14.0728904147124,60831,7,202,2016.55066029144,1999,2016,13126,2.64425028106678,19.3019332020026,49.7328613837152
"13127",2016-07-21,12.8241174898537,60832,7,203,2016.55339253188,1999,2016,13127,2.55132757698189,17.0555982322131,48.8332351745823
"13128",2016-07-22,11.1590869233755,60833,7,204,2016.55612477231,1999,2016,13128,2.41225413670414,14.787418838082,48.0574479735684
"13129",2016-07-23,9.58750194991391,60834,7,205,2016.55885701275,1999,2016,13129,2.26046037007421,14.2061144347708,47.2953472482994
"13130",2016-07-24,8.94187785270807,60835,7,206,2016.56158925319,1999,2016,13130,2.19074561776636,12.9775678287468,45.8415603557315
"13131",2016-07-25,14.8987984337988,60836,7,207,2016.56432149362,1999,2016,13131,2.70128056767275,12.6472046211123,43.2176899080472
"13132",2016-07-26,13.6566327730928,60837,7,208,2016.56705373406,1999,2016,13132,2.61422532105402,12.1629865482079,42.0154510007211
"13133",2016-07-27,16.0550696605198,60838,7,209,2016.5697859745,1999,2016,13133,2.7760246663997,12.4461550118947,41.3839853266996
"13134",2016-07-28,9.58750194991391,60839,7,210,2016.57251821494,1999,2016,13134,2.26046037007421,11.9837813633318,33.4954782653135
"13135",2016-07-29,8.29625375550222,60840,7,211,2016.57525045537,1999,2016,13135,2.11580405815256,11.5748051964928,29.8350539247224
"13136",2016-07-30,7.9734417068993,60841,7,212,2016.57798269581,1999,2016,13136,2.07611623232437,11.3442251617764,25.6872022686386
"13137",2016-07-31,8.94187785270807,60842,7,213,2016.58071493625,1999,2016,13137,2.19074561776636,11.3442251617764,22.4220811033543
"13138",2016-08-01,13.3791276786798,60843,8,214,2016.58344717668,2000,2016,13138,2.59369585666142,11.1271293396166,20.2874628345955
"13139",2016-08-02,13.6566327730928,60844,8,215,2016.58617941712,2000,2016,13139,2.61422532105402,11.1271293396166,19.0380291833216
"13140",2016-08-03,17.5417040948754,60845,8,216,2016.58891165756,2000,2016,13140,2.86458113700677,11.3395056873816,18.3504017640022
"13141",2016-08-04,15.559524849068,60846,8,217,2016.591643898,2000,2016,13141,2.7446729815917,12.1926518158322,17.7472529363493
"13142",2016-08-05,12.8241174898537,60847,8,218,2016.59437613843,2000,2016,13142,2.55132757698189,12.8394894921682,17.457382819022
"13143",2016-08-06,9.58750194991391,60848,8,219,2016.59710837887,2000,2016,13143,2.26046037007421,13.0700695268845,16.6641335627474
"13144",2016-08-07,12.4078598482342,60849,8,220,2016.59984061931,2000,2016,13144,2.51833013053596,13.5652098119597,15.9648962364169
"13145",2016-08-08,9.47989793371294,60850,8,221,2016.60257285974,2000,2016,13145,2.24917354972299,13.0081769912501,15.4636880556913
"13146",2016-08-09,9.26468990131099,60851,8,222,2016.60530510018,2000,2016,13146,2.22621038927012,12.3807565809956,14.888100958504
"13147",2016-08-10,7.00500556109053,60852,8,223,2016.60803734062,2000,2016,13147,1.94662497366311,10.875513933312,14.2427914929245
"13148",2016-08-11,5.87516339098031,60853,8,224,2016.61076958106,2000,2016,13148,1.77073387087419,9.4920337250138,13.5710215075715
"13149",2016-08-12,8.61906580410514,60854,8,225,2016.61350182149,2000,2016,13149,2.15397670340873,8.89131205562114,13.0745328012407
"13150",2016-08-13,7.32781760969346,60855,8,226,2016.61623406193,2000,2016,13150,1.99167773755518,8.56850000701822,12.3671779789512
"13151",2016-08-14,4.79912322897057,60856,8,227,2016.61896630237,2000,2016,13151,1.56843324059823,7.4815376328377,11.6259373305071
"13152",2016-08-15,4.66461820871935,60857,8,228,2016.62169854281,2000,2016,13152,1.54000598930366,6.79364052926719,11.3262035116946
"13153",2016-08-16,15.0639800376161,60858,8,229,2016.62443078324,2000,2016,13153,2.71230646618245,7.62211054873935,11.243612709786
"13154",2016-08-17,17.5417040948754,60859,8,230,2016.62716302368,2000,2016,13154,2.86458113700677,9.1273531964229,11.2546248167072
"13155",2016-08-18,24.0121034901182,60860,8,231,2016.62989526412,2000,2016,13155,3.1785580153136,11.7183446391569,11.4868229569303
"13156",2016-08-19,27.0363426822929,60861,8,232,2016.63262750455,2000,2016,13156,3.2971819861945,14.3493841931837,11.9189380325163
"13157",2016-08-20,23.0153504979407,60862,8,233,2016.63535974499,2000,2016,13157,3.13616140626212,16.5904603200762,12.2586457994526
"13158",2016-08-21,30.9780476968128,60863,8,234,2016.63809198543,2000,2016,13158,3.43327881482394,20.3303066726251,12.9192778252338
"13159",2016-08-22,21.5202210096745,60864,8,235,2016.64082422587,2000,2016,13159,3.06899300520714,22.7382499299044,13.3170351272258
"13160",2016-08-23,26.5323028169304,60865,8,236,2016.6435564663,2000,2016,13160,3.27836296487009,24.3765817555207,13.9033826260332
"13161",2016-08-24,27.5403825476554,60866,8,237,2016.64628870674,2000,2016,13161,3.31565338382333,25.8049643916321,14.3247687631618
"13162",2016-08-25,26.028262951568,60867,8,238,2016.64902094718,2000,2016,13162,3.25918298422378,26.0929871718392,14.7371564357776
"13163",2016-08-26,23.5137269940294,60868,8,239,2016.65175318761,2000,2016,13163,3.15758437801961,25.5897563592302,14.9857783468946
"13164",2016-08-27,44.5984508001466,60869,8,240,2016.65448542805,2000,2016,13164,3.79769912300001,28.6730564024024,16.1528099752357
"13165",2016-08-28,35.4804262694325,60870,8,241,2016.65721766849,2000,2016,13165,3.56898117172751,29.3162533413481,17.0589490590334
"13166",2016-08-29,25.0201832208431,60871,8,242,2016.65994990893,2000,2016,13166,3.21968282798729,29.8162479429436,17.6271737761648
"13167",2016-08-30,22.516974001852,60872,8,243,2016.66268214936,2000,2016,13167,3.11426942487598,29.2426295407896,18.0796769811363
"13168",2016-08-31,19.5267150253197,60873,8,244,2016.6654143898,2000,2016,13168,2.97178352927261,28.0978198947416,18.2845965593576
"13169",2016-09-01,21.0218445135858,60874,9,245,2016.66814663024,2001,2016,13169,3.04556211200742,27.3826172607441,18.5301036173741
"13170",2016-09-02,25.0201832208431,60875,9,246,2016.67087887067,2001,2016,13170,3.21968282798729,27.5978252931461,18.7793862549063
"13171",2016-09-03,27.0363426822929,60876,9,247,2016.67361111111,2001,2016,13171,3.2971819861945,25.0889527048813,19.1619468493471
"13172",2016-09-04,27.5403825476554,60877,9,248,2016.67634335155,2001,2016,13172,3.31565338382333,23.9546607446274,19.6524890179405
"13173",2016-09-05,24.8521699323889,60878,9,249,2016.67907559199,2001,2016,13173,3.21294506995326,23.9306588462768,20.161311284023
"13174",2016-09-06,21.0218445135858,60879,9,250,2016.68180783242,2001,2016,13174,3.04556211200742,23.7170689193816,20.4484441062014
"13175",2016-09-07,15.559524849068,60880,9,251,2016.68454007286,2001,2016,13175,2.7446729815917,23.1503274656314,20.6510983367133
"13176",2016-09-08,16.5506144719717,60881,9,252,2016.6872723133,2001,2016,13176,2.80642322934965,22.5115803168294,20.8939624890686
"13177",2016-09-09,9.58750194991391,60882,9,253,2016.69000455373,2001,2016,13177,2.26046037007421,20.3069115638395,20.9800457020294
"13178",2016-09-10,18.0372489063272,60883,9,254,2016.69273679417,2001,2016,13178,2.89243900335596,19.0213267387015,21.385448552541
"13179",2016-09-11,23.5137269940294,60884,9,255,2016.69546903461,2001,2016,13179,3.15758437801961,18.4460902310407,21.8819372588718
"13180",2016-09-12,79.7962908364126,60885,9,256,2016.69820127505,2001,2016,13180,4.37947702262879,26.2952503601869,24.2975530330957
"13181",2016-09-13,49.9503347638266,60886,9,257,2016.70093351548,2001,2016,13181,3.91102920705061,30.4278918245071,25.8025934175909
"13182",2016-09-14,33.3849796381504,60887,9,258,2016.70366575592,2001,2016,13182,3.50810608739952,32.9743853658045,26.759938798572
"13183",2016-09-15,26.028262951568,60888,9,259,2016.70639799636,2001,2016,13183,3.25918298422378,34.328335148604,27.1254148957037
"13184",2016-09-16,22.516974001852,60889,9,260,2016.70913023679,2001,2016,13184,3.11426942487598,36.1754025845952,27.2912572259363
"13185",2016-09-17,28.0444224130178,60890,9,261,2016.71186247723,2001,2016,13185,3.33378976774083,37.6049987998367,27.4256678566996
"13186",2016-09-18,53.7447921772294,60891,9,262,2016.71459471767,2001,2016,13186,3.98424677258769,41.9237223974367,28.3159495065308
"13187",2016-09-19,67.0442710217182,60892,9,263,2016.71732695811,2001,2016,13187,4.20535316270237,40.1020052810518,29.7835801906567
"13188",2016-09-20,55.6986545766681,60893,9,264,2016.72005919854,2001,2016,13188,4.01995599182406,40.9231938257434,30.6076004199852
"13189",2016-09-21,52.4422172442702,60894,9,265,2016.72279143898,2001,2016,13189,3.95971193954762,43.6456563409034,31.6383336278051
"13190",2016-09-22,42.8144894789199,60895,9,266,2016.72552367942,2001,2016,13190,3.75687658452338,46.0436887019537,32.1810731832047
"13191",2016-09-23,30.4966613085453,60896,9,267,2016.72825591985,2001,2016,13191,3.41761721232801,47.1836440314813,32.2796158085677
"13192",2016-09-24,20.5234680174971,60897,9,268,2016.73098816029,2001,2016,13192,3.02156901272318,46.1092219749783,32.0961226440987
"13193",2016-09-25,16.5506144719717,60898,9,269,2016.73372040073,2001,2016,13193,2.80642322934965,40.7957680170843,31.8640188933634
"13194",2016-09-26,19.2039029767167,60899,9,270,2016.73645264117,2001,2016,13194,2.95511353841248,33.9614297249413,31.0175339659158
"13195",2016-09-27,12.4078598482342,60900,9,271,2016.7391848816,2001,2016,13195,2.51833013053596,27.7770304780221,30.2484484185425
"13196",2016-09-28,7.00500556109053,60901,9,272,2016.74191712204,2001,2016,13196,1.94662497366311,21.2860002375679,29.6479424965507
"13197",2016-09-29,27.5403825476554,60902,9,273,2016.74464936248,2001,2016,13197,3.31565338382333,19.103984961673,29.8153894480775
"13198",2016-09-30,37.632506593452,60903,9,274,2016.74738160291,2001,2016,13198,3.62786821395883,20.1233914309454,30.4189158336819
"13199",2016-10-01,49.3556809900844,60904,10,275,2016.75011384335,2002,2017,13199,3.89905287556788,24.2422789984578,31.3633770495652
"13200",2016-10-02,59.6913299146516,60905,10,276,2016.75284608379,2002,2017,13200,4.08918678229174,30.4052383474121,32.5190819393588
"13201",2016-10-03,55.2644629323484,60906,10,277,2016.75557832423,2002,2017,13201,4.0121300786726,35.5567469125023,33.4600192810273
"13202",2016-10-04,69.404008219108,60907,10,278,2016.75831056466,2002,2017,13202,4.23994462116354,43.6990538226272,34.8554734700758
"13203",2016-10-05,45.787758347631,60908,10,279,2016.7610428051,2002,2017,13203,3.82401677040692,49.2394470778472,35.5533264172505
"13204",2016-10-06,37.632506593452,60909,10,280,2016.76377504554,2002,2017,13204,3.62786821395883,50.6811790843896,36.107015153246
"13205",2016-10-07,33.3849796381504,60910,10,281,2016.76650728597,2002,2017,13205,3.50810608739952,50.0743895193465,36.7011969795488
"13206",2016-10-08,25.5242230862055,60911,10,282,2016.76923952641,2002,2017,13206,3.23962792622043,46.6698955330781,37.0003172666899
"13207",2016-10-09,20.0250915214084,60912,10,283,2016.77197176685,2002,2017,13207,2.99698606330145,41.0032900483291,37.3482369190731
"13208",2016-10-10,19.8589660227121,60913,10,284,2016.77470400729,2002,2017,13208,2.98865559395414,35.9453619183811,37.4089608229526
"13209",2016-10-11,18.0372489063272,60914,10,285,2016.77743624772,2002,2017,13209,2.89243900335596,28.6072534451267,37.2264115533625
"13210",2016-10-12,15.559524849068,60915,10,286,2016.78016848816,2002,2017,13210,2.7446729815917,24.2889343739034,35.085186020451
"13211",2016-10-13,12.8241174898537,60916,10,287,2016.7829007286,2002,2017,13211,2.55132757698189,20.744878787675,33.8476454446519
"13212",2016-10-14,10.7428292817559,60917,10,288,2016.78563296903,2002,2017,13212,2.37423848844355,17.5102858796187,33.0929070994388
"13213",2016-10-15,10.3265716401364,60918,10,289,2016.78836520947,2002,2017,13213,2.33472034422563,15.3391928158945,32.5695173890577
"13214",2016-10-16,10.3265716401364,60919,10,290,2016.79109744991,2002,2017,13214,2.33472034422563,13.9536899757128,32.1631706436672
"13215",2016-10-17,11.5753445649951,60920,10,291,2016.79382969035,2002,2017,13215,2.44887736756337,12.7703154817532,31.6142013820664
"13216",2016-10-18,11.5753445649951,60921,10,292,2016.79656193078,2002,2017,13216,2.44887736756337,11.8471862901344,30.2085531283253
"13217",2016-10-19,7.32781760969346,60922,10,293,2016.79929417122,2002,2017,13217,1.99167773755518,10.6712281130809,28.2180046812578
"13218",2016-10-20,16.5506144719717,60923,10,294,2016.80202641166,2002,2017,13218,2.80642322934965,11.203584824812,26.9130700111013
"13219",2016-10-21,39.2465668364666,60924,10,295,2016.80475865209,2002,2017,13219,3.66986397126816,15.2755473326278,26.4732149975078
"13220",2016-10-22,156.251776031841,60925,10,296,2016.80749089253,2002,2017,13220,5.0514686551557,36.1220051028714,30.2544578826052
"13221",2016-10-23,176.394492748761,60926,10,297,2016.81022313297,2002,2017,13221,5.17272292284021,59.8459938326748,35.1177189306124
"13222",2016-10-24,115.069642462995,60927,10,298,2016.81295537341,2002,2017,13222,4.7455375317044,74.6308935323891,38.2692580787956
"13223",2016-10-25,93.6149118643271,60928,10,299,2016.81568761384,2002,2017,13223,4.53918968558411,86.350831718008,40.8380679918741
"13224",2016-10-26,55.6986545766681,60929,10,300,2016.81841985428,2002,2017,13224,4.01995599182406,93.2609512847186,42.0545597118725
"13225",2016-10-27,51.7909297777906,60930,10,301,2016.82115209472,2002,2017,13225,3.94721503311865,98.2952820426928,43.3673287095244
"13226",2016-10-28,42.8144894789199,60931,10,302,2016.82388433515,2002,2017,13226,3.75687658452338,98.804985277329,44.560978173452
"13227",2016-10-29,36.5564664314422,60932,10,303,2016.82661657559,2002,2017,13227,3.59885809069616,81.7056553344148,44.8615143029116
"13228",2016-10-30,37.632506593452,60933,10,304,2016.82934881603,2002,2017,13228,3.62786821395883,61.882514455085,44.8615143029116
"13229",2016-10-31,38.4395367149593,60934,10,305,2016.83208105647,2002,2017,13229,3.64908653186919,50.9353564910799,44.4976428270741
"13230",2016-11-07,48.3221160976277,60941,11,312,2016.85120673953,2003,2017,13230,3.87788934607882,44.4649570958371,44.1186690331733
"13231",2016-11-08,47.5717196688577,60942,11,313,2016.85393897996,2003,2017,13231,3.86223846007159,43.3039663947213,43.8622442577236
"13232",2016-11-09,37.632506593452,60943,11,314,2016.8566712204,2003,2017,13232,3.62786821395883,41.2813345112444,42.8031942035351
"13233",2016-11-10,34.4043861074227,60944,11,315,2016.85940346084,2003,2017,13233,3.53818405937427,40.0798911724591,42.4237484621948
"13234",2016-11-11,28.0444224130178,60945,11,316,2016.86213570128,2003,2017,13234,3.33378976774083,38.8638848841127,42.1041456561803
"13235",2016-11-12,28.0444224130178,60946,11,317,2016.86486794171,2003,2017,13235,3.33378976774083,37.4941585726221,41.9261270820093
"13236",2016-11-13,23.5137269940294,60947,11,318,2016.86760018215,2003,2017,13236,3.15758437801961,35.3619000410607,41.8591105456034
"13237",2016-11-14,20.1912170201046,60948,11,319,2016.87033242259,2003,2017,13237,3.00524770886888,31.3432001728432,41.8646480622266
"13238",2016-11-15,20.0250915214084,60949,11,320,2016.87306466302,2003,2017,13238,2.99698606330145,27.4079675803504,41.8701855788498
"13239",2016-11-16,19.0283385292309,60950,11,321,2016.87579690346,2003,2017,13239,2.94592936952124,24.7502292854617,41.9032218996132
"13240",2016-11-17,17.5417040948754,60951,11,322,2016.8785291439,2003,2017,13240,2.86458113700677,22.3412747122406,41.9692945411402
"13241",2016-11-18,18.0372489063272,60952,11,323,2016.88126138434,2003,2017,13241,2.89243900335596,20.9116784969991,42.1430655883559
"13242",2016-11-19,24.5161433554806,60953,11,324,2016.88399362477,2003,2017,13242,3.19933181303177,20.4076386316367,42.6021760574801
"13243",2016-11-20,10.7428292817559,60954,11,325,2016.88672586521,2003,2017,13243,2.37423848844355,18.5832246727404,42.6160513122008
"13244",2016-11-21,14.0728904147124,60955,11,326,2016.88945810565,2003,2017,13244,2.64425028106678,17.7091780148273,42.7409286046866
"13245",2016-11-22,21.5202210096745,60956,11,327,2016.89219034608,2003,2017,13245,3.06899300520714,17.9227679417224,43.0724244861759
"13246",2016-11-23,21.0218445135858,60957,11,328,2016.89492258652,2003,2017,13246,3.04556211200742,18.207554510916,43.3873078177956
"13247",2016-11-24,28.0444224130178,60958,11,329,2016.89765482696,2003,2017,13247,3.33378976774083,19.7079428420792,44.0778613112398
