Year,Month,Day,PRCP,SNOW,Total Precip (mm),,
2010,11,5,10.38333333,0,10.38333333,,
2010,11,6,5.75,0,5.75,,
2010,11,7,0.16,0.6,0.76,,
2010,11,8,0.05,0,0.05,,
2010,11,9,0,0,0,,
2010,12,1,32.46666667,5,37.46666667,,
2010,12,10,0,0.5,0.5,,
2010,12,11,0,0,0,,
2010,12,12,3.766666667,0,3.766666667,,
2010,12,13,10.1,13.16666667,23.26666667,,
2010,12,14,0,67.83333333,67.83333333,,
2010,12,15,0,43.33333333,43.33333333,,
2010,12,16,0,2.166666667,2.166666667,,
2010,12,17,0,13.16666667,13.16666667,,
2010,12,18,0,37.66666667,37.66666667,,
2010,12,19,0,9,9,,
2010,12,2,17.66666667,126,143.6666667,,
2010,12,20,0,6.666666667,6.666666667,,
2010,12,21,0,16.16666667,16.16666667,,
2010,12,22,0,0,0,,
2010,12,23,0,1.2,1.2,,
2010,12,24,0,0,0,,
2010,12,25,0.075,1.25,1.325,,
2010,12,26,0,4,4,,
2010,12,27,0,3.2,3.2,,
2010,12,28,0,4,4,,
2010,12,29,0,0.5,0.5,,
2010,12,3,2.95,38.83333333,41.78333333,,
2010,12,30,0,0,0,,
2010,12,31,0,0,0,,
2010,12,4,0.466666667,6,6.466666667,,
2010,12,5,0,2.833333333,2.833333333,,
2010,12,6,0,55.66666667,55.66666667,,
2010,12,7,0,56,56,,
2010,12,8,0,14.33333333,14.33333333,,
2010,12,9,0,0,0,,
2010,2,1,0.42,8.2,8.62,,
2010,2,10,2.966666667,43,45.96666667,,
2010,2,11,5.6,19.33333333,24.93333333,,
2010,2,12,0,0,0,,
2010,2,13,0.25,11.5,11.75,,
2010,2,14,2.84,57.4,60.24,,
2010,2,15,1.48,24,25.48,,
2010,2,16,0.05,0,0.05,,
2010,2,17,0.9,12.83333333,13.73333333,,
2010,2,18,5.85,73.66666667,79.51666667,,
2010,2,19,0.816666667,7.166666667,7.983333334,,
2010,2,2,0.1,1.333333333,1.433333333,,
2010,2,20,0,0,0,,
2010,2,21,0,0,0,,
2010,2,22,0.85,0,0.85,,
2010,2,23,6.933333333,21.4,28.33333333,,
2010,2,24,0.05,0.5,0.55,,
2010,2,25,0.533333333,7,7.533333333,,
2010,2,26,7.5,100.8333333,108.3333333,,
2010,2,27,8.916666667,93,101.9166667,,
2010,2,28,10.15,67.16666667,77.31666667,,
2010,2,3,0.783333333,11.5,12.28333333,,
2010,2,4,0.16,1.6,1.76,,
2010,2,5,0,0,0,,
2010,2,6,0.05,0,0.05,,
2010,2,7,0.05,0,0.05,,
2010,2,8,0.06,1.6,1.66,,
2010,2,9,0.05,1.333333333,1.383333333,,
2010,3,1,0.45,4.5,4.95,,
2010,3,10,0,0,0,,
2010,3,11,0,0,0,,
2010,3,12,0.916666667,0,0.916666667,,
2010,3,13,7.95,0,7.95,,
2010,3,14,11.2,0,11.2,,
2010,3,15,1.633333333,0,1.633333333,,
2010,3,16,0,0,0,,
2010,3,17,0,0,0,,
2010,3,18,0,0,0,,
2010,3,19,0,0,0,,
2010,3,2,0,0,0,,
2010,3,20,0,0,0,,
2010,3,21,0.216666667,0,0.216666667,,
2010,3,22,4.366666667,0,4.366666667,,
2010,3,23,17.9,0,17.9,,
2010,3,24,5.216666667,0,5.216666667,,
2010,3,25,1.616666667,0,1.616666667,,
2010,3,26,2.383333333,0,2.383333333,,
2010,3,27,0,0,0,,
2010,3,28,0.716666667,0,0.716666667,,
2010,3,29,6.616666667,0,6.616666667,,
2010,3,3,0,0,0,,
2010,3,30,0.166666667,0,0.166666667,,
2010,3,31,0,0,0,,
2010,3,4,0,0,0,,
2010,3,5,0,0,0,,
2010,3,6,0,0,0,,
2010,3,7,0,0,0,,
2010,3,8,0,0,0,,
2010,3,9,0,0,0,,
2010,4,1,0,0,0,,
2010,4,10,0.35,0,0.35,,
2010,4,11,0.216666667,0,0.216666667,,
2010,4,12,0,0,0,,
2010,4,13,0,0,0,,
2010,4,14,0,0,0,,
2010,4,15,0,0,0,,
2010,4,16,1.35,0,1.35,,
2010,4,17,6.25,0,6.25,,
2010,4,18,1.116666667,0,1.116666667,,
2010,4,19,0.4,0,0.4,,
2010,4,2,0,0,0,,
2010,4,20,0,0,0,,
2010,4,21,0,0,0,,
2010,4,22,0,0,0,,
2010,4,23,0,0,0,,
2010,4,24,0.216666667,0,0.216666667,,
2010,4,25,3.08,0,3.08,,
2010,4,26,11.16,0,11.16,,
2010,4,27,1.14,0,1.14,,
2010,4,28,0,0,0,,
2010,4,29,0,0,0,,
2010,4,3,0,0,0,,
2010,4,30,0,0,0,,
2010,4,4,0,0,0,,
2010,4,5,0,0,0,,
2010,4,6,4.433333333,0,4.433333333,,
2010,4,7,6.533333333,0,6.533333333,,
2010,4,8,20.2,0,20.2,,
2010,4,9,6.833333333,0,6.833333333,,
2010,5,1,0,0,0,,
2010,5,10,0.183333333,0,0.183333333,,
2010,5,11,4.533333333,0,4.533333333,,
2010,5,12,7.533333333,0,7.533333333,,
2010,5,13,1.283333333,0,1.283333333,,
2010,5,14,13.05,0,13.05,,
2010,5,15,0.05,0,0.05,,
2010,5,16,0,0,0,,
2010,5,17,0,0,0,,
2010,5,18,0.516666667,0,0.516666667,,
2010,5,19,2.666666667,0,2.666666667,,
2010,5,2,0.74,0,0.74,,
2010,5,20,0,0,0,,
2010,5,21,0,0,0,,
2010,5,22,0.42,0,0.42,,
2010,5,23,2.833333333,0,2.833333333,,
2010,5,24,0,0,0,,
2010,5,25,0,0,0,,
2010,5,26,0,0,0,,
2010,5,27,0,0,0,,
2010,5,28,0,0,0,,
2010,5,29,0,0,0,,
2010,5,3,2.6,0,2.6,,
2010,5,30,0,0,0,,
2010,5,31,0,0,0,,
2010,5,4,1.78,0,1.78,,
2010,5,5,4.94,0,4.94,,
2010,5,6,17.54,0,17.54,,
2010,5,7,1.62,0,1.62,,
2010,5,8,15.7,0,15.7,,
2010,5,9,1.02,0,1.02,,
2010,6,1,13.86666667,0,13.86666667,,
2010,6,10,10.58333333,0,10.58333333,,
2010,6,11,0.05,0,0.05,,
2010,6,12,0.1,0,0.1,,
2010,6,13,6.833333333,0,6.833333333,,
2010,6,14,0.983333333,0,0.983333333,,
2010,6,15,1.283333333,0,1.283333333,,
2010,6,16,7.566666667,0,7.566666667,,
2010,6,17,2.5,0,2.5,,
2010,6,18,0,0,0,,
2010,6,19,0,0,0,,
2010,6,2,0.966666667,0,0.966666667,,
2010,6,20,0.46,0,0.46,,
2010,6,21,0,0,0,,
2010,6,22,0,0,0,,
2010,6,23,5.333333333,0,5.333333333,,
2010,6,24,7.583333333,0,7.583333333,,
2010,6,25,4.233333333,0,4.233333333,,
2010,6,26,0,0,0,,
2010,6,27,2.083333333,0,2.083333333,,
2010,6,28,12.06666667,0,12.06666667,,
2010,6,29,3.65,0,3.65,,
2010,6,3,8.35,0,8.35,,
2010,6,30,0,0,0,,
2010,6,4,4.233333333,0,4.233333333,,
2010,6,5,13.33333333,0,13.33333333,,
2010,6,6,37.28333333,0,37.28333333,,
2010,6,7,1.616666667,0,1.616666667,,
2010,6,8,0,0,0,,
2010,6,9,1.733333333,0,1.733333333,,
2010,7,1,0,0,0,,
2010,7,10,16.3,0,16.3,,
2010,7,11,0,0,0,,
2010,7,12,0,0,0,,
2010,7,13,0.083333333,0,0.083333333,,
2010,7,14,0.5,0,0.5,,
2010,7,15,0,0,0,,
2010,7,16,0.05,0,0.05,,
2010,7,17,0.1,0,0.1,,
2010,7,18,0.8,0,0.8,,
2010,7,19,1.08,0,1.08,,
2010,7,2,0,0,0,,
2010,7,20,2.8,0,2.8,,
2010,7,21,0.46,0,0.46,,
2010,7,22,0.1,0,0.1,,
2010,7,23,25.56,0,25.56,,
2010,7,24,9.02,0,9.02,,
2010,7,25,21.4,0,21.4,,
2010,7,26,0.133333333,0,0.133333333,,
2010,7,27,0,0,0,,
2010,7,28,0.133333333,0,0.133333333,,
2010,7,29,7.333333333,0,7.333333333,,
2010,7,3,0,0,0,,
2010,7,30,0,0,0,,
2010,7,31,0,0,0,,
2010,7,4,0,0,0,,
2010,7,5,0,0,0,,
2010,7,6,0,0,0,,
2010,7,7,0,0,0,,
2010,7,8,0,0,0,,
2010,7,9,1.866666667,0,1.866666667,,
2010,8,1,0.05,0,0.05,,
2010,8,10,9.483333333,0,9.483333333,,
2010,8,11,0,0,0,,
2010,8,12,0.3,0,0.3,,
2010,8,13,0.3,0,0.3,,
2010,8,14,0,0,0,,
2010,8,15,0,0,0,,
2010,8,16,13.05,0,13.05,,
2010,8,17,0,0,0,,
2010,8,18,0,0,0,,
2010,8,19,0,0,0,,
2010,8,2,0,0,0,,
2010,8,20,3.466666667,0,3.466666667,,
2010,8,21,2.583333333,0,2.583333333,,
2010,8,22,20.31666667,0,20.31666667,,
2010,8,23,3.35,0,3.35,,
2010,8,24,1.216666667,0,1.216666667,,
2010,8,25,1.233333333,0,1.233333333,,
2010,8,26,2.6,0,2.6,,
2010,8,27,0,0,0,,
2010,8,28,0,0,0,,
2010,8,29,0,0,0,,
2010,8,3,0,0,0,,
2010,8,30,0,0,0,,
2010,8,31,0,0,0,,
2010,8,4,0,0,0,,
2010,8,5,9.45,0,9.45,,
2010,8,6,0.433333333,0,0.433333333,,
2010,8,7,1.866666667,0,1.866666667,,
2010,8,8,0,0,0,,
2010,8,9,0.433333333,0,0.433333333,,
2010,9,1,0,0,0,,
2010,9,10,0,0,0,,
2010,9,11,1.15,0,1.15,,
2010,9,12,3.616666667,0,3.616666667,,
2010,9,13,0.233333333,0,0.233333333,,
2010,9,14,0,0,0,,
2010,9,15,0,0,0,,
2010,9,16,5.34,0,5.34,,
2010,9,17,8.9,0,8.9,,
2010,9,18,0,0,0,,
2010,9,19,0.62,0,0.62,,
2010,9,2,0,0,0,,
2010,9,20,0.12,0,0.12,,
2010,9,21,0,0,0,,
2010,9,22,2.26,0,2.26,,
2010,9,23,4.616666667,0,4.616666667,,
2010,9,24,0,0,0,,
2010,9,25,0,0,0,,
2010,9,26,0,0,0,,
2010,9,27,0.85,0,0.85,,
2010,9,28,7.983333333,0,7.983333333,,
2010,9,29,5.883333333,0,5.883333333,,
2010,9,3,0.716666667,0,0.716666667,,
2010,9,30,0.316666667,0,0.316666667,,
2010,9,4,9.433333333,0,9.433333333,,
2010,9,5,0,0,0,,
2010,9,6,0,0,0,,
2010,9,7,6.72,0,6.72,,
2010,9,8,13.55,0,13.55,,
2010,9,9,0.216666667,0,0.216666667,,
2011,1,1,3.816666667,0,3.816666667,,
2011,1,10,0.216666667,1.833333333,2.05,,
2011,1,11,0,5.5,5.5,,
2011,1,12,0,95.8,95.8,,
2011,1,13,0,76,76,,
2011,1,14,0,39.83333333,39.83333333,,
2011,1,15,0,26.8,26.8,,
2011,1,16,0,56.33333333,56.33333333,,
2011,1,17,0,0,0,,
2011,1,18,0.46,2.2,2.66,,
2011,1,19,0,2,2,,
2011,1,2,10.61666667,2.166666667,12.78333334,,
2011,1,20,1.06,11.2,12.26,,
2011,1,21,4.6,59,63.6,,
2011,1,22,0,23.33333333,23.33333333,,
2011,1,23,0,73.33333333,73.33333333,,
2011,1,24,0,9.333333333,9.333333333,,
2011,1,25,0,12.16666667,12.16666667,,
2011,1,26,0,3.166666667,3.166666667,,
2011,1,27,0,4.166666667,4.166666667,,
2011,1,28,0,26.33333333,26.33333333,,
2011,1,29,0,24.8,24.8,,
2011,1,3,0,17.83333333,17.83333333,,
2011,1,30,0,27,27,,
2011,1,31,0,2.6,2.6,,
2011,1,4,0,28.16666667,28.16666667,,
2011,1,5,0,24,24,,
2011,1,6,0,2.5,2.5,,
2011,1,7,0,67.16666667,67.16666667,,
2011,1,8,0,15.66666667,15.66666667,,
2011,1,9,0,23.33333333,23.33333333,,
2011,10,1,15.78333333,0,15.78333333,,
2011,10,10,0,0,0,,
2011,10,11,0,0,0,,
2011,10,12,1.516666667,0,1.516666667,,
2011,10,13,10.68333333,0,10.68333333,,
2011,10,14,5.166666667,0,5.166666667,,
2011,10,15,15.6,0,15.6,,
2011,10,16,8.3,0,8.3,,
2011,10,17,4.96,0,4.96,,
2011,10,18,0.083333333,0,0.083333333,,
2011,10,19,2.716666667,0,2.716666667,,
2011,10,2,6.95,0,6.95,,
2011,10,20,13.58333333,0,13.58333333,,
2011,10,21,13.71666667,0,13.71666667,,
2011,10,22,1.65,0,1.65,,
2011,10,23,0,0,0,,
2011,10,24,0.3,0,0.3,,
2011,10,25,5.04,0,5.04,,
2011,10,26,6.766666667,0,6.766666667,,
2011,10,27,11.23333333,0,11.23333333,,
2011,10,28,1.45,0,1.45,,
2011,10,29,0.133333333,0,0.133333333,,
2011,10,3,8.9,0,8.9,,
2011,10,30,0.55,0,0.55,,
2011,10,31,0.25,0,0.25,,
2011,10,4,6.766666667,0,6.766666667,,
2011,10,5,0.35,0,0.35,,
2011,10,6,0,0,0,,
2011,10,7,0,0,0,,
2011,10,8,0,0,0,,
2011,10,9,0,0,0,,
2011,11,1,0.1,0,0.1,,
2011,11,10,2.3,0,2.3,,
2011,11,11,8.283333333,0,8.283333333,,
2011,11,12,0.35,0,0.35,,
2011,11,13,0,0,0,,
2011,11,14,5.883333333,0,5.883333333,,
2011,11,15,15.36666667,0,15.36666667,,
2011,11,16,0,0,0,,
2011,11,17,0.683333333,4.166666667,4.85,,
2011,11,18,1.283333333,0,1.283333333,,
2011,11,19,0,0,0,,
2011,11,2,0,0,0,,
2011,11,20,0.316666667,0,0.316666667,,
2011,11,21,0,0,0,,
2011,11,22,3.766666667,0,3.766666667,,
2011,11,23,29.31666667,0,29.31666667,,
2011,11,24,0.683333333,0,0.683333333,,
2011,11,25,0,0,0,,
2011,11,26,0,0,0,,
2011,11,27,1.783333333,0,1.783333333,,
2011,11,28,13.16666667,0,13.16666667,,
2011,11,29,3.416666667,0,3.416666667,,
2011,11,3,0,0,0,,
2011,11,30,10.58333333,0,10.58333333,,
2011,11,4,0,0,0,,
2011,11,5,0,0,0,,
2011,11,6,0,0,0,,
2011,11,7,0,0,0,,
2011,11,8,0.1,0,0.1,,
2011,11,9,0.133333333,0,0.133333333,,
2011,12,1,1.483333333,0,1.483333333,,
2011,12,10,7.116666667,30.83333333,37.95,,
2011,12,11,0,0,0,,
2011,12,12,0,0,0,,
2011,12,13,0,0,0,,
2011,12,14,0.883333333,0,0.883333333,,
2011,12,15,12.03333333,0,12.03333333,,
2011,12,16,15.71666667,0,15.71666667,,
2011,12,17,0.183333333,3.25,3.433333333,,
2011,12,18,0.083333333,2.6,2.683333333,,
2011,12,19,0.133333333,0,0.133333333,,
2011,12,2,1.16,0,1.16,,
2011,12,20,0,0,0,,
2011,12,21,2.716666667,0,2.716666667,,
2011,12,22,9.733333333,0,9.733333333,,
2011,12,23,4.45,0,4.45,,
2011,12,24,0.1,0.6,0.7,,
2011,12,25,0.133333333,0,0.133333333,,
2011,12,26,0.566666667,0,0.566666667,,
2011,12,27,3.4,0,3.4,,
2011,12,28,7.55,1.25,8.8,,
2011,12,29,0.525,1.25,1.775,,
2011,12,3,2.916666667,0,2.916666667,,
2011,12,30,0.78,2.75,3.53,,
2011,12,31,3.133333333,0,3.133333333,,
2011,12,4,0.05,0,0.05,,
2011,12,5,5.833333333,0,5.833333333,,
2011,12,6,24.38333333,0,24.38333333,,
2011,12,7,1.15,0,1.15,,
2011,12,8,0.05,0,0.05,,
2011,12,9,4.633333333,28.4,33.03333333,,
2011,2,1,0,9.5,9.5,,
2011,2,10,0,8.333333333,8.333333333,,
2011,2,11,0,1.333333333,1.333333333,,
2011,2,12,0,46,46,,
2011,2,13,0,46.8,46.8,,
2011,2,14,0,0,0,,
2011,2,15,0,0,0,,
2011,2,16,0,0,0,,
2011,2,17,0.183333333,0,0.183333333,,
2011,2,18,0.9,0,0.9,,
2011,2,19,0,2.333333333,2.333333333,,
2011,2,2,0,62.33333333,62.33333333,,
2011,2,20,0,21.2,21.2,,
2011,2,21,0,98.66666667,98.66666667,,
2011,2,22,0,0,0,,
2011,2,23,0,0,0,,
2011,2,24,0,0,0,,
2011,2,25,4.033333333,40.66666667,44.7,,
2011,2,26,6.82,120.4,127.22,,
2011,2,27,0,52.5,52.5,,
2011,2,28,23.9,0,23.9,,
2011,2,3,0,68.66666667,68.66666667,,
2011,2,4,0,2.6,2.6,,
2011,2,5,0,5.6,5.6,,
2011,2,6,0,83.33333333,83.33333333,,
2011,2,7,0,7.166666667,7.166666667,,
2011,2,8,0,47,47,,
2011,2,9,0.083333333,3,3.083333333,,
2011,3,1,4.5,0,4.5,,
2011,3,10,17.6,0,17.6,,
2011,3,11,17.8,12,29.8,,
2011,3,12,4.033333333,14,18.03333333,,
2011,3,13,1.166666667,0.6,1.766666667,,
2011,3,14,0.333333333,3.666666667,4,,
2011,3,15,0.716666667,0,0.716666667,,
2011,3,16,1.35,0,1.35,,
2011,3,17,0.216666667,0,0.216666667,,
2011,3,18,0,0,0,,
2011,3,19,0,0,0,,
2011,3,2,0,0,0,,
2011,3,20,0.083333333,0,0.083333333,,
2011,3,21,11.95,0,11.95,,
2011,3,22,0.366666667,0,0.366666667,,
2011,3,23,0,94.83333333,94.83333333,,
2011,3,24,0,48.83333333,48.83333333,,
2011,3,25,0,0,0,,
2011,3,26,0,2.666666667,2.666666667,,
2011,3,27,0,0,0,,
2011,3,28,0,0,0,,
2011,3,29,0,0,0,,
2011,3,3,0,0,0,,
2011,3,30,0.416666667,0,0.416666667,,
2011,3,31,3.883333333,3.5,7.383333333,,
2011,3,4,6.733333333,0,6.733333333,,
2011,3,5,7.15,0,7.15,,
2011,3,6,35.98,71.4,107.38,,
2011,3,7,1.32,17.8,19.12,,
2011,3,8,0,0,0,,
2011,3,9,3.733333333,0,3.733333333,,
2011,4,1,0.95,0,0.95,,
2011,4,10,0,0,0,,
2011,4,11,0.3,0,0.3,,
2011,4,12,2.033333333,0,2.033333333,,
2011,4,13,11.03333333,0,11.03333333,,
2011,4,14,1.4,0,1.4,,
2011,4,15,0.083333333,0,0.083333333,,
2011,4,16,3.6,0,3.6,,
2011,4,17,15.44,1,16.44,,
2011,4,18,1.916666667,3.333333333,5.25,,
2011,4,19,3.2,14,17.2,,
2011,4,2,0.05,0,0.05,,
2011,4,20,24.66666667,0,24.66666667,,
2011,4,21,2.35,0,2.35,,
2011,4,22,0.183333333,0,0.183333333,,
2011,4,23,16.61666667,0,16.61666667,,
2011,4,24,1.283333333,0,1.283333333,,
2011,4,25,8.9,0,8.9,,
2011,4,26,22.58,0,22.58,,
2011,4,27,2.466666667,0,2.466666667,,
2011,4,28,2.766666667,0,2.766666667,,
2011,4,29,0.68,0,0.68,,
2011,4,3,1.616666667,0,1.616666667,,
2011,4,30,0.26,0,0.26,,
2011,4,4,10.25,2.666666667,12.91666667,,
2011,4,5,10.86666667,0,10.86666667,,
2011,4,6,2.84,0,2.84,,
2011,4,7,2.48,0,2.48,,
2011,4,8,0,0,0,,
2011,4,9,0,0,0,,
2011,5,1,0.166666667,0,0.166666667,,
2011,5,10,0.06,0,0.06,,
2011,5,11,0,0,0,,
2011,5,12,0,0,0,,
2011,5,13,0.166666667,0,0.166666667,,
2011,5,14,7.483333333,0,7.483333333,,
2011,5,15,24.71666667,0,24.71666667,,
2011,5,16,26.33333333,0,26.33333333,,
2011,5,17,1.68,0,1.68,,
2011,5,18,8.383333333,0,8.383333333,,
2011,5,19,13.38,0,13.38,,
2011,5,2,9.5,0,9.5,,
2011,5,20,0.12,0,0.12,,
2011,5,21,2.28,0,2.28,,
2011,5,22,0,0,0,,
2011,5,23,5.82,0,5.82,,
2011,5,24,10.84,0,10.84,,
2011,5,25,2.44,0,2.44,,
2011,5,26,13.46,0,13.46,,
2011,5,27,21.05,0,21.05,,
2011,5,28,8.34,0,8.34,,
2011,5,29,1.583333333,0,1.583333333,,
2011,5,3,10.51666667,0,10.51666667,,
2011,5,30,9.6,0,9.6,,
2011,5,31,0,0,0,,
2011,5,4,17.28333333,0,17.28333333,,
2011,5,5,0.1,0,0.1,,
2011,5,6,0.05,0,0.05,,
2011,5,7,0.6,0,0.6,,
2011,5,8,0.383333333,0,0.383333333,,
2011,5,9,0,0,0,,
2011,6,1,0.1,0,0.1,,
2011,6,10,0,0,0,,
2011,6,11,0.32,0,0.32,,
2011,6,12,4.3,0,4.3,,
2011,6,13,0,0,0,,
2011,6,14,2.7,0,2.7,,
2011,6,15,0.216666667,0,0.216666667,,
2011,6,16,0.4,0,0.4,,
2011,6,17,1.366666667,0,1.366666667,,
2011,6,18,0,0,0,,
2011,6,19,0,0,0,,
2011,6,2,0,0,0,,
2011,6,20,1.52,0,1.52,,
2011,6,21,0.35,0,0.35,,
2011,6,22,24.11666667,0,24.11666667,,
2011,6,23,10.91666667,0,10.91666667,,
2011,6,24,14.48,0,14.48,,
2011,6,25,13.16666667,0,13.16666667,,
2011,6,26,0.25,0,0.25,,
2011,6,27,0,0,0,,
2011,6,28,0,0,0,,
2011,6,29,0,0,0,,
2011,6,3,0,0,0,,
2011,6,30,0,0,0,,
2011,6,4,2.48,0,2.48,,
2011,6,5,7.68,0,7.68,,
2011,6,6,0,0,0,,
2011,6,7,3.883333333,0,3.883333333,,
2011,6,8,4.016666667,0,4.016666667,,
2011,6,9,0,0,0,,
2011,7,1,0,0,0,,
2011,7,10,0,0,0,,
2011,7,11,0,0,0,,
2011,7,12,0,0,0,,
2011,7,13,0,0,0,,
2011,7,14,0,0,0,,
2011,7,15,0,0,0,,
2011,7,16,0,0,0,,
2011,7,17,0,0,0,,
2011,7,18,0,0,0,,
2011,7,19,0.12,0,0.12,,
2011,7,2,0,0,0,,
2011,7,20,0,0,0,,
2011,7,21,0,0,0,,
2011,7,22,0,0,0,,
2011,7,23,0,0,0,,
2011,7,24,12.13333333,0,12.13333333,,
2011,7,25,1.72,0,1.72,,
2011,7,26,10.5,0,10.5,,
2011,7,27,0,0,0,,
2011,7,28,1.02,0,1.02,,
2011,7,29,12.91666667,0,12.91666667,,
2011,7,3,0,0,0,,
2011,7,30,3.36,0,3.36,,
2011,7,31,3,0,3,,
2011,7,4,0,0,0,,
2011,7,5,0,0,0,,
2011,7,6,0,0,0,,
2011,7,7,15,0,15,,
2011,7,8,0,0,0,,
2011,7,9,0,0,0,,
2011,8,1,0.9,0,0.9,,
2011,8,10,12.48333333,0,12.48333333,,
2011,8,11,1.383333333,0,1.383333333,,
2011,8,12,0.883333333,0,0.883333333,,
2011,8,13,0.05,0,0.05,,
2011,8,14,0.466666667,0,0.466666667,,
2011,8,15,5.933333333,0,5.933333333,,
2011,8,16,0.58,0,0.58,,
2011,8,17,0,0,0,,
2011,8,18,0,0,0,,
2011,8,19,0.16,0,0.16,,
2011,8,2,0.633333333,0,0.633333333,,
2011,8,20,0.25,0,0.25,,
2011,8,21,17.46666667,0,17.46666667,,
2011,8,22,19.03333333,0,19.03333333,,
2011,8,23,0.383333333,0,0.383333333,,
2011,8,24,0.85,0,0.85,,
2011,8,25,22.75,0,22.75,,
2011,8,26,0.6,0,0.6,,
2011,8,27,0.06,0,0.06,,
2011,8,28,0,0,0,,
2011,8,29,0,0,0,,
2011,8,3,3.366666667,0,3.366666667,,
2011,8,30,2.033333333,0,2.033333333,,
2011,8,31,0,0,0,,
2011,8,4,4.033333333,0,4.033333333,,
2011,8,5,0,0,0,,
2011,8,6,0,0,0,,
2011,8,7,0.466666667,0,0.466666667,,
2011,8,8,14.9,0,14.9,,
2011,8,9,0.16,0,0.16,,
2011,9,1,5.533333333,0,5.533333333,,
2011,9,10,0.05,0,0.05,,
2011,9,11,0,0,0,,
2011,9,12,0.6,0,0.6,,
2011,9,13,0,0,0,,
2011,9,14,0.72,0,0.72,,
2011,9,15,12.76,0,12.76,,
2011,9,16,0.16,0,0.16,,
2011,9,17,0.06,0,0.06,,
2011,9,18,0,0,0,,
2011,9,19,1.22,0,1.22,,
2011,9,2,0.516666667,0,0.516666667,,
2011,9,20,7.766666667,0,7.766666667,,
2011,9,21,0.9,0,0.9,,
2011,9,22,5.55,0,5.55,,
2011,9,23,2.116666667,0,2.116666667,,
2011,9,24,16.8,0,16.8,,
2011,9,25,0,0,0,,
2011,9,26,0,0,0,,
2011,9,27,0.3,0,0.3,,
2011,9,28,14.88333333,0,14.88333333,,
2011,9,29,1.25,0,1.25,,
2011,9,3,0,0,0,,
2011,9,30,17.73333333,0,17.73333333,,
2011,9,4,7.566666667,0,7.566666667,,
2011,9,5,17.35,0,17.35,,
2011,9,6,0.283333333,0,0.283333333,,
2011,9,7,1.016666667,0,1.016666667,,
2011,9,8,0.95,0,0.95,,
2011,9,9,0.533333333,0,0.533333333,,
2012,1,1,1.1,0,1.1,,
2012,1,10,0,0,0,,
2012,1,11,1.483333333,0,1.483333333,,
2012,1,12,13.96666667,0,13.96666667,,
2012,1,13,12.33333333,77,89.33333333,,
2012,1,14,8,114,122,,
2012,1,15,0.583333333,18.66666667,19.25,,
2012,1,16,1.1,0,1.1,,
2012,1,17,9.4,0,9.4,,
2012,1,18,8.35,0,8.35,,
2012,1,19,1.333333333,20.33333333,21.66666666,,
2012,1,2,3.816666667,3.666666667,7.483333334,,
2012,1,20,3.2,55.16666667,58.36666667,,
2012,1,21,2.2,30.5,32.7,,
2012,1,22,0.1,0.5,0.6,,
2012,1,23,1.7,0,1.7,,
2012,1,24,8.133333333,0,8.133333333,,
2012,1,25,0.216666667,0,0.216666667,,
2012,1,26,2.533333333,10.33333333,12.86666666,,
2012,1,27,20.51666667,1.6,22.11666667,,
2012,1,28,4.716666667,11.8,16.51666667,,
2012,1,29,4.266666667,28.33333333,32.6,,
2012,1,3,0.35,12.16666667,12.51666667,,
2012,1,30,6.133333333,78.66666667,84.8,,
2012,1,31,0.35,4,4.35,,
2012,1,4,0.433333333,9,9.433333333,,
2012,1,5,0,0,0,,
2012,1,6,0,0,0,,
2012,1,7,0,0,0,,
2012,1,8,0,0,0,,
2012,1,9,0,0.5,0.5,,
2012,10,1,1.233333333,0,1.233333333,,
2012,10,10,0.633333333,0,0.633333333,,
2012,10,11,1.45,0,1.45,,
2012,10,12,2.65,0,2.65,,
2012,10,13,0.383333333,0,0.383333333,,
2012,10,14,6.85,0,6.85,,
2012,10,15,4.183333333,0,4.183333333,,
2012,10,16,1.333333333,0,1.333333333,,
2012,10,17,0,0,0,,
2012,10,18,2.616666667,0,2.616666667,,
2012,10,19,10.96666667,0,10.96666667,,
2012,10,2,0.983333333,0,0.983333333,,
2012,10,20,3.583333333,0,3.583333333,,
2012,10,21,4.82,0,4.82,,
2012,10,22,0,0,0,,
2012,10,23,14.41666667,0,14.41666667,,
2012,10,24,10.98333333,0,10.98333333,,
2012,10,25,0.55,0,0.55,,
2012,10,26,0.416666667,0,0.416666667,,
2012,10,27,13.36666667,0,13.36666667,,
2012,10,28,14.15,0,14.15,,
2012,10,29,18.53333333,0,18.53333333,,
2012,10,3,2.95,0,2.95,,
2012,10,30,34.11666667,0,34.11666667,,
2012,10,31,5.85,0,5.85,,
2012,10,4,0.05,0,0.05,,
2012,10,5,0.8,0,0.8,,
2012,10,6,19.75,0,19.75,,
2012,10,7,1.416666667,0,1.416666667,,
2012,10,8,3.7,0,3.7,,
2012,10,9,1.16,0,1.16,,
2012,11,1,8.683333333,0,8.683333333,,
2012,11,10,0.366666667,0,0.366666667,,
2012,11,11,0,0,0,,
2012,11,12,2.8,0,2.8,,
2012,11,13,10.21666667,0,10.21666667,,
2012,11,14,0,0,0,,
2012,11,15,0,0,0,,
2012,11,16,0,0,0,,
2012,11,17,0,0,0,,
2012,11,18,0,0,0,,
2012,11,19,0,0,0,,
2012,11,2,5.933333333,0,5.933333333,,
2012,11,20,0,0,0,,
2012,11,21,0,0,0,,
2012,11,22,0,0,0,,
