Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]"," *Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3], Inflow concentration of NO3 [mg m-3], Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3], Inflow pH,Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
2011,7,18,147771.2376,25.9,,,,,,,,,6100,,,,,,,,,,,,,,
2011,7,19,214721.9284,26.1,,,,,,,,,4500,,,,,,,,,,,,,,
2011,7,20,151387.6764,27.3,,,,,,,,,5700,,,,,,,,,,,,,,
2011,7,21,135538.3598,28,,,,,,,,,5800,,,,,,,,,,,,,,
2011,7,22,129645.2087,27.1,,,,,,,,,5700,,,,,,,,,,,,,,
2011,7,23,125475.3454,26.2,,,,,,,,,5700,,,,,,,,,,,,,,
2011,7,24,125975.3454,26.1,,,,,,,,,6100,,,,,,,,,,,,,,
2011,7,25,122528.7699,26,,,,,,,,,6300,,,,,,,,,,,,,,
2011,7,26,122805.4821,25.2,,,,,,,,,6600,,,,,,,,,,,,,,
2011,7,27,118858.9066,23.9,,,,,,,,,7000,,,,,,,,,,,,,,
2011,7,28,541446.6127,23.6,,,,,,,,,6100,,,,,,,,,,,,,,
2011,7,29,810569.923,24.8,,,,,,,,,6300,,,,,,,,,,,,,,
2011,7,30,492238.3896,25.1,,,,,,,,,6300,,,,,,,,,,,,,,
2011,7,31,218445.2162,25.7,,,,,,,,,6700,,,,,,,,,,,,,,
2011,8,1,171513.7053,26.2,,,,,,,,,6600,,,,,,,,,,,,,,
2011,8,2,148441.1009,25.8,,,,,,,,,6400,,,,,,,,,,,,,,
2011,8,3,211052.0651,24.8,,,,,,,,,5500,,,,,,,,,,,,,,
2011,8,4,199542.4751,24.4,,,,,,,,,6100,,,,,,,,,,,,,,
2011,8,5,157450.6909,24.5,,,,,,,,,6500,,,,,,,,,,,,,,
2011,8,6,161673.9786,24.6,,,,,,,,,6300,,,,,,,,,,,,,,
2011,8,7,165397.2664,24.7,,,,,,,,,6100,,,,,,,,,,,,,,
2011,8,8,140378.0865,24.5,,,,,,,,,6300,,,,,,,,,,,,,,
2011,8,9,620630.1815,22.5,,,,,,,,,6400,,,,,,,,,,,,,,
2011,8,10,472665.7852,22.9,,,,,,,,,6100,,,,,,,,,,,,,,
2011,8,11,221115.0795,22.5,,,,,,,,,6600,,,,,,,,,,,,,,
2011,8,12,168960.2808,22.3,,,,,,,,,6700,,,,,,,,,,,,,,
2011,8,13,154780.8275,22.6,,,,,,,,,6800,,,,,,,,,,,,,,
2011,8,14,222838.3673,21.8,,,,,,,,,6100,,,,,,,,,,,,,,
2011,8,15,170236.993,21.3,,,,,,,,,6800,,,,,,,,,,,,,,
2011,8,16,149217.8131,21.5,,,,,,,,,7100,,,,,,,,,,,,,,
2011,8,17,139431.5109,22.1,,,,,,,,,7100,,,,,,,,,,,,,,
2011,8,18,138431.5109,22.6,,,,,,,,,6900,,,,,,,,,,,,,,
2011,8,19,142601.3743,22.9,,,,,,,,,6600,,,,,,,,,,,,,,
2011,8,20,130091.7843,22.5,,,,,,,,,6700,,,,,,,,,,,,,,
2011,8,21,171290.4175,22.2,,,,,,,,,6500,,,,,,,,,,,,,,
2011,8,22,158557.5398,21.2,,,,,,,,,6900,,,,,,,,,,,,,,
2011,8,23,134484.9354,20.7,,,,,,,,,7400,,,,,,,,,,,,,,
2011,8,24,157343.842,22.1,,,,,,,,,6600,,,,,,,,,,,,,,
2011,8,25,221891.7917,22.7,,,,,,,,,6100,,,,,,,,,,,,,,
2011,8,26,152334.252,21.8,,,,,,,,,6900,,,,,,,,,,,,,,
2011,8,27,137431.5109,21.6,,,,,,,,,7100,,,,,,,,,,,,,,
2011,8,28,133591.7843,21.2,,,,,,,,,7200,,,,,,,,,,,,,,
2011,8,29,126698.6332,20,,,,,,,,,7500,,,,,,,,,,,,,,
2011,8,30,124252.0576,19.8,,,,,,,,,7700,,,,,,,,,,,,,,
2011,8,31,121528.7699,20.5,,,,,,,,,7700,,,,,,,,,,,,,,
2011,9,1,123028.7699,22,,,,,,,,,7600,,,,,,,,,,,,,,
2011,9,2,119805.4821,23.6,,,,,,,,,7200,,,,,,,,,,,,,,
2011,9,3,120752.0576,24.9,,,,,,,,,6900,,,,,,,,,,,,,,
2011,9,4,252920.5616,23.5,,,,,,,,,5300,,,,,,,,,,,,,,
2011,9,5,151441.1009,21,,,,,,,,,6600,,,,,,,,,,,,,,
2011,9,6,129645.2087,18.2,,,,,,,,,7900,,,,,,,,,,,,,,
2011,9,7,158334.252,17.5,,,,,,,,,7900,,,,,,,,,,,,,,
2011,9,8,378802.7634,17.7,,,,,,,,,7900,,,,,,,,,,,,,,
2011,9,9,347273.9935,18.6,,,,,,,,,7700,,,,,,,,,,,,,,
2011,9,10,666775.39,19.8,,,,,,,,,7500,,,,,,,,,,,,,,
2011,9,11,624130.1815,19.5,,,,,,,,,7500,,,,,,,,,,,,,,
2011,9,12,270600.0149,20.1,,,,,,,,,7400,,,,,,,,,,,,,,
2011,9,13,209658.914,20.9,,,,,,,,,7000,,,,,,,,,,,,,,
2011,9,14,181130.1441,19.7,,,,,,,,,7300,,,,,,,,,,,,,,
2011,9,15,200032.8852,17.5,,,,,,,,,7400,,,,,,,,,,,,,,
2011,9,16,166397.2664,15.8,,,,,,,,,8400,,,,,,,,,,,,,,
2011,9,17,150717.8131,15.8,,,,,,,,,8600,,,,,,,,,,,,,,
2011,9,18,142878.0865,16,,,,,,,,,8600,,,,,,,,,,,,,,
2011,9,19,203489.0507,17.4,,,,,,,,,7900,,,,,,,,,,,,,,
2011,9,20,288672.6193,18,,,,,,,,,7500,,,,,,,,,,,,,,
2011,9,21,174800.0075,18.3,,,,,,,,,7800,,,,,,,,,,,,,,
2011,9,22,154110.9642,18,,,,,,,,,7800,,,,,,,,,,,,,,
2011,9,23,202872.6118,17.2,,,,,,,,,7700,,,,,,,,,,,,,,
2011,9,24,196479.4607,16.3,,,,,,,,,7800,,,,,,,,,,,,,,
2011,9,25,162504.1153,16.6,,,,,,,,,8000,,,,,,,,,,,,,,
2011,9,26,325647.9647,17.8,,,,,,,,,7500,,,,,,,,,,,,,,
2011,9,27,413224.6843,17.5,,,,,,,,,7500,,,,,,,,,,,,,,
2011,9,28,255143.8494,17.3,,,,,,,,,7700,,,,,,,,,,,,,,
2011,9,29,224391.7917,16.8,,,,,,,,,7700,,,,,,,,,,,,,,
2011,9,30,247847.9572,16,,,,,,,,,7800,,,,,,,,,,,,,,
2011,10,1,215265.7629,13.8,,,,,,,,,8600,,,,,,,,,,,,,,
2011,10,2,193139.7341,13.1,,,,,,,,,8800,,,,,,,,,,,,,,
2011,10,3,178790.4175,13.6,,,,,,,,,8600,,,,,,,,,,,,,,
2011,10,4,165004.1153,14.4,,,,,,,,,8600,,,,,,,,,,,,,,
2011,10,5,154387.6764,14.6,,,,,,,,,8600,,,,,,,,,,,,,,
2011,10,6,144994.5254,15,,,,,,,,,8600,,,,,,,,,,,,,,
2011,10,7,141824.662,15.5,,,,,,,,,8400,,,,,,,,,,,,,,
2011,10,8,137878.0865,15.7,,,,,,,,,8300,,,,,,,,,,,,,,
2011,10,9,135431.5109,16,,,,,,,,,7900,,,,,,,,,,,,,,
2011,10,10,132708.2231,16.3,,,,,,,,,7500,,,,,,,,,,,,,,
2011,10,11,130984.9354,16.2,,,,,,,,,7400,,,,,,,,,,,,,,
2011,10,12,128984.9354,16.1,,,,,,,,,7400,,,,,,,,,,,,,,
2011,10,13,134208.2231,16.3,,,,,,,,,7300,,,,,,,,,,,,,,
2011,10,14,156334.252,16.1,,,,,,,,,6400,,,,,,,,,,,,,,
2011,10,15,170120.5542,14.2,,,,,,,,,6200,,,,,,,,,,,,,,
2011,10,16,162897.2664,13,,,,,,,,,7000,,,,,,,,,,,,,,
2011,10,17,154887.6764,12.2,,,,,,,,,7600,,,,,,,,,,,,,,
2011,10,18,143047.9498,11.5,,,,,,,,,8100,,,,,,,,,,,,,,
2011,10,19,187416.4463,11.8,,,,,,,,,7500,,,,,,,,,,,,,,
2011,10,20,585761.6848,11.8,,,,,,,,,7500,,,,,,,,,,,,,,
2011,10,21,504015.1018,11.4,,,,,,,,,8000,,,,,,,,,,,,,,
2011,10,22,275876.7271,10.7,,,,,,,,,8700,,,,,,,,,,,,,,
2011,10,23,209989.0507,10.7,,,,,,,,,8700,,,,,,,,,,,,,,
2011,10,24,238178.0939,11.7,,,,,,,,,7800,,,,,,,,,,,,,,
2011,10,25,220552.0651,11.4,,,,,,,,,,,,,,,,,,,,,,,
2011,10,26,198086.3096,11.7,,,,,,,,,,,,,,,,,,,,,,,
2011,10,27,196363.0219,11.1,,,,,,,,,,,,,,,,,,,,,,,
2011,10,28,187800.0075,9.7,,,,,,,,,9600,,,,,,,,,,,,,,
2011,10,29,177236.993,8.9,,,,,,,,,10100,,,,,,,,,,,,,,
2011,10,30,170343.842,8.5,,,,,,,,,10300,,,,,,,,,,,,,,
2011,10,31,165173.9786,9,,,,,,,,,10200,,,,,,,,,,,,,,
2011,11,1,190000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,2,185000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,3,197000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,4,193000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,5,185000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,6,184000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,7,184000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,8,185000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,9,168000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,10,195000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,11,186000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,12,174000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,13,163000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,14,183000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,15,176000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,16,190000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,17,202000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,18,170000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,19,174000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,20,182000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,21,185000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,22,179000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,23,195000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,24,199000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,25,184000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,26,182000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,27,186000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,28,194000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,29,222000,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,30,228000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,1,213000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,2,215000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,3,197000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,4,191000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,5,205000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,6,205000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,7,205000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,8,207000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,9,199000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,10,192000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,11,177000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,12,180000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,13,181000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,14,174000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,15,176000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,16,194000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,17,182000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,18,180000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,19,184000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,20,181000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,21,184000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,22,183000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,23,192000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,24,176000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,25,187000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,26,176000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,27,176000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,28,198000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,29,167000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,30,173000,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,31,186000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,1,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,2,204000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,3,189000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,4,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,5,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,6,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,7,182000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,8,180000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,9,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,10,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,11,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,12,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,13,209000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,14,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,15,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,16,163000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,17,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,18,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,19,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,20,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,21,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,22,163000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,23,159000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,24,191000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,25,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,26,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,27,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,28,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,29,185000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,30,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,31,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,1,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,2,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,3,182000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,4,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,5,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,6,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,7,191000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,8,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,9,186000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,10,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,11,202000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,12,193000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,13,182000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,14,165000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,15,166000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,16,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,17,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,18,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,19,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,20,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,21,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,22,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,23,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,24,188000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,25,194000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,26,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,27,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,28,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,29,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,1,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,2,166000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,3,187000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,4,188000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,5,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,6,159000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,7,162000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,8,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,9,194000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,10,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,11,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,12,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,13,180000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,14,180000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,15,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,16,180000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,17,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,18,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,19,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,20,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,21,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,22,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,23,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,24,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,25,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,26,191000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,27,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,28,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,29,182000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,30,166000,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,31,192000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,1,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,2,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,3,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,4,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,5,189000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,6,186000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,7,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,8,180000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,9,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,10,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,11,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,12,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,13,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,14,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,15,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,16,149000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,17,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,18,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,19,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,20,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,21,190000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,22,192000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,23,203000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,24,195000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,25,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,26,186000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,27,186000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,28,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,29,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,30,171000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,1,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,2,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,3,171000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,4,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,5,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,6,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,7,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,8,180000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,9,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,10,180000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,11,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,12,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,13,171000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,14,171000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,15,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,16,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,17,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,18,168000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,19,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,20,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,21,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,22,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,23,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,24,171000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,25,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,26,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,27,168000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,28,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,29,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,30,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,31,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,1,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,2,171000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,3,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,4,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,5,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,6,182000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,7,183000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,8,179000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,9,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,10,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,11,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,12,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,13,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,14,167000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,15,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,16,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,17,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,18,168000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,19,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,20,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,21,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,22,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,23,169000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,24,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,25,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,26,177000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,27,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,28,184000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,29,185000,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,30,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,1,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,2,173000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,3,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,4,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,5,176000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,6,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,7,185000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,8,178000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,9,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,10,181000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,11,175000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,12,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,13,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,14,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,15,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,16,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,17,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,18,172000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,19,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,20,170000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,21,174000,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,22,174000,,,,,,,,,,,,,,,,,,,,,,,,
